Time(microseconds),DLS Value,Temperature(C)
0,739,25.0
8,739,25.0
17,739,25.0
26,739,25.0
35,739,25.0
44,739,25.0
53,739,25.0
61,737,25.0
70,736,25.0
79,736,25.0
88,736,25.0
97,736,25.0
106,736,25.0
114,736,25.0
123,734,25.0
132,732,25.0
141,732,25.0
150,732,25.0
159,732,25.0
167,732,25.0
176,729,25.0
185,729,25.0
194,728,25.0
203,728,25.0
212,728,25.0
220,728,25.0
229,728,25.0
238,723,25.0
247,723,25.0
256,723,25.0
265,723,25.0
273,723,25.0
282,721,25.0
291,719,25.0
300,719,25.0
309,719,25.0
318,719,25.0
326,719,25.0
335,719,25.0
344,718,25.0
353,718,25.0
362,716,25.0
371,716,25.0
379,716,25.0
388,713,25.0
397,713,25.0
406,713,25.0
415,711,25.0
424,711,25.0
432,711,25.0
441,711,25.0
450,711,25.0
459,711,25.0
468,711,25.0
477,711,25.0
485,710,25.0
494,710,25.0
503,707,25.0
512,707,25.0
521,707,25.0
530,707,25.0
538,707,25.0
547,705,25.0
556,705,25.0
565,704,25.0
574,704,25.0
583,704,25.0
591,704,25.0
600,704,25.0
609,700,25.0
618,700,25.0
627,700,25.0
636,704,25.0
644,700,25.0
653,697,25.0
662,696,25.0
671,696,25.0
680,696,25.0
689,696,25.0
697,696,25.0
706,696,25.0
715,696,25.0
724,696,25.0
733,696,25.0
742,691,25.0
750,691,25.0
759,691,25.0
768,691,25.0
777,691,25.0
786,689,25.0
795,689,25.0
803,689,25.0
812,688,25.0
821,688,25.0
830,689,25.0
839,688,25.0
848,688,25.0
856,688,25.0
865,687,25.0
874,686,25.0
883,684,25.0
892,684,25.0
901,681,25.0
910,679,25.0
918,679,25.0
927,679,25.0
936,679,25.0
945,679,25.0
954,679,25.0
963,679,25.0
971,679,25.0
980,679,25.0
989,679,25.0
998,679,25.0
1007,679,25.0
1016,679,25.0
1024,679,25.0
1033,678,25.0
1042,678,25.0
1051,671,25.0
1060,671,25.0
1069,671,25.0
1077,671,25.0
1086,673,25.0
1095,671,25.0
1104,671,25.0
1113,671,25.0
1122,670,25.0
1130,671,25.0
1139,671,25.0
1148,670,25.0
1157,670,25.0
1166,668,25.0
1175,668,25.0
1183,668,25.0
1192,668,25.0
1201,668,25.0
1210,668,25.0
1219,668,25.0
1228,668,25.0
1236,668,25.0
1245,665,25.0
1254,664,25.0
1263,664,25.0
1272,664,25.0
1281,664,25.0
1289,662,25.0
1298,659,25.0
1307,659,25.0
1316,659,25.0
1325,657,25.0
1334,659,25.0
1342,657,25.0
1351,655,25.0
1360,655,25.0
1369,655,25.0
1378,655,25.0
1387,654,25.0
1395,655,25.0
1404,655,25.0
1413,655,25.0
1422,655,25.0
1431,654,25.0
1440,652,25.0
1448,654,25.0
1457,654,25.0
1466,652,25.0
1475,652,25.0
1484,652,25.0
1493,651,25.0
1501,649,25.0
1510,647,25.0
1519,647,25.0
1528,647,25.0
1537,647,25.0
1546,647,25.0
1554,647,25.0
1563,646,25.0
1572,639,25.0
1581,639,25.0
1590,646,25.0
1599,643,25.0
1607,639,25.0
1616,639,25.0
1625,639,25.0
1634,639,25.0
1643,639,25.0
1652,639,25.0
1660,639,25.0
1669,639,25.0
1678,639,25.0
1687,639,25.0
1696,639,25.0
1705,639,25.0
1713,639,25.0
1722,639,25.0
1731,638,25.0
1740,638,25.0
1749,638,25.0
1758,636,25.0
1767,636,25.0
1775,636,25.0
1784,633,25.0
1793,633,25.0
1802,632,25.0
1811,633,25.0
1820,632,25.0
1828,632,25.0
1837,632,25.0
1846,632,25.0
1855,632,25.0
1864,632,25.0
1873,628,25.0
1881,632,25.0
1890,627,25.0
1899,627,25.0
1908,625,25.0
1917,625,25.0
1926,625,25.0
1934,625,25.0
1943,625,25.0
1952,625,25.0
1961,624,25.0
1970,624,25.0
1979,624,25.0
1987,624,25.0
1996,624,25.0
2005,622,25.0
2014,623,25.0
2023,622,25.0
2032,622,25.0
2040,620,25.0
2049,620,25.0
2058,620,25.0
2067,620,25.0
2076,617,25.0
2085,615,25.0
2093,615,25.0
2102,615,25.0
2111,615,25.0
2120,615,25.0
2129,615,25.0
2138,615,25.0
2146,615,25.0
2155,615,25.0
2164,615,25.0
2173,614,25.0
2182,615,25.0
2191,614,25.0
2199,614,25.0
2208,611,25.0
2217,614,25.0
2226,615,25.0
2235,611,25.0
2244,611,25.0
2252,611,25.0
2261,611,25.0
2270,611,25.0
2279,611,25.0
2288,611,25.0
2297,609,25.0
2305,609,25.0
2314,609,25.0
2323,608,25.0
2332,608,25.0
2341,608,25.0
2350,608,25.0
2358,608,25.0
2367,608,25.0
2376,608,25.0
2385,608,25.0
2394,608,25.0
2403,608,25.0
2411,608,25.0
2420,608,25.0
2429,608,25.0
2438,608,25.0
2447,608,25.0
2456,606,25.0
2464,608,25.0
2473,608,25.0
2482,608,25.0
2491,608,25.0
2500,608,25.0
2509,608,25.0
2517,604,25.0
2526,604,25.0
2535,604,25.0
2544,606,25.0
2553,604,25.0
2562,604,25.0
2570,604,25.0
2579,604,25.0
2588,604,25.0
2597,604,25.0
2606,604,25.0
2615,604,25.0
2623,603,25.0
2632,604,25.0
2641,601,25.0
2650,601,25.0
2659,600,25.0
2668,603,25.0
2677,601,25.0
2685,601,25.0
2694,601,25.0
2703,600,25.0
2712,600,25.0
2721,600,25.0
2730,600,25.0
2738,600,25.0
2747,600,25.0
2756,600,25.0
2765,600,25.0
2774,600,25.0
2783,600,25.0
2791,600,25.0
2800,600,25.0
2809,600,25.0
2818,600,25.0
2827,600,25.0
2836,600,25.0
2844,600,25.0
2853,600,25.0
2862,600,25.0
2871,600,25.0
2880,600,25.0
2889,600,25.0
2897,600,25.0
2906,600,25.0
2915,600,25.0
2924,600,25.0
2933,600,25.0
2942,600,25.0
2950,600,25.0
2959,600,25.0
2968,600,25.0
2977,600,25.0
2986,600,25.0
2995,600,25.0
3003,600,25.0
3012,600,25.0
3021,598,25.0
3030,598,25.0
3039,598,25.0
3048,598,25.0
3056,600,25.0
3065,598,25.0
3074,595,25.0
3083,598,25.0
3092,598,25.0
3101,598,25.0
3109,595,25.0
3118,598,25.0
3127,596,25.0
3136,595,25.0
3145,595,25.0
3154,595,25.0
3162,595,25.0
3171,595,25.0
3180,595,25.0
3189,595,25.0
3198,595,25.0
3207,595,25.0
3215,595,25.0
3224,595,25.0
3233,595,25.0
3242,595,25.0
3251,595,25.0
3260,595,25.0
3268,595,25.0
3277,595,25.0
3286,595,25.0
3295,595,25.0
3304,604,25.0
3313,615,25.0
3321,639,25.0
3330,670,25.0
3339,700,25.0
3348,728,25.0
3357,755,25.0
3366,753,25.0
3374,755,25.0
3383,755,25.0
3392,755,25.0
3401,753,25.0
3410,752,25.0
3419,752,25.0
3427,750,25.0
3436,748,25.0
3445,747,25.0
3454,743,25.0
3463,748,25.0
3472,748,25.0
3480,743,25.0
3489,743,25.0
3498,743,25.0
3507,743,25.0
3516,740,25.0
3525,743,25.0
3534,739,25.0
3542,737,25.0
3551,739,25.0
3560,737,25.0
3569,737,25.0
3578,737,25.0
3587,736,25.0
3595,734,25.0
3604,732,25.0
3613,732,25.0
3622,732,25.0
3631,732,25.0
3640,729,25.0
3648,729,25.0
3657,728,25.0
3666,728,25.0
3675,728,25.0
3684,726,25.0
3693,726,25.0
3701,726,25.0
3710,723,25.0
3719,723,25.0
3728,723,25.0
3737,723,25.0
3746,721,25.0
3754,719,25.0
3763,719,25.0
3772,718,25.0
3781,718,25.0
3790,718,25.0
3799,718,25.0
3807,719,25.0
3816,719,25.0
3825,716,25.0
3834,716,25.0
3843,716,25.0
3852,711,25.0
3860,713,25.0
3869,713,25.0
3878,711,25.0
3887,711,25.0
3896,711,25.0
3905,711,25.0
3913,707,25.0
3922,710,25.0
3931,711,25.0
3940,711,25.0
3949,711,25.0
3958,707,25.0
3966,707,25.0
3975,707,25.0
3984,707,25.0
3993,707,25.0
4002,705,25.0
4011,705,25.0
4019,704,25.0
4028,704,25.0
4037,704,25.0
4046,704,25.0
4055,704,25.0
4064,700,25.0
4072,700,25.0
4081,700,25.0
4090,697,25.0
4099,697,25.0
4108,697,25.0
4117,696,25.0
4125,696,25.0
4134,696,25.0
4143,696,25.0
4152,696,25.0
4161,691,25.0
4170,691,25.0
4178,691,25.0
4187,689,25.0
4196,688,25.0
4205,689,25.0
4214,689,25.0
4223,689,25.0
4231,688,25.0
4240,688,25.0
4249,688,25.0
4258,688,25.0
4267,688,25.0
4276,688,25.0
4284,688,25.0
4293,688,25.0
4302,687,25.0
4311,684,25.0
4320,684,25.0
4329,684,25.0
4337,684,25.0
4346,683,25.0
4355,683,25.0
4364,681,25.0
4373,679,25.0
4382,679,25.0
4390,679,25.0
4399,679,25.0
4408,679,25.0
4417,678,25.0
4426,678,25.0
4435,675,25.0
4444,675,25.0
4452,675,25.0
4461,675,25.0
4470,675,25.0
4479,675,25.0
4488,675,25.0
4497,675,25.0
4505,675,25.0
4514,671,25.0
4523,671,25.0
4532,671,25.0
4541,671,25.0
4550,671,25.0
4558,671,25.0
4567,670,25.0
4576,670,25.0
4585,670,25.0
4594,670,25.0
4603,670,25.0
4611,668,25.0
4620,670,25.0
4629,668,25.0
4638,665,25.0
4647,665,25.0
4656,664,25.0
4664,664,25.0
4673,664,25.0
4682,664,25.0
4691,664,25.0
4700,664,25.0
4709,662,25.0
4717,659,25.0
4726,659,25.0
4735,659,25.0
4744,659,25.0
4753,659,25.0
4762,659,25.0
4770,659,25.0
4779,659,25.0
4788,659,25.0
4797,659,25.0
4806,657,25.0
4815,655,25.0
4823,655,25.0
4832,654,25.0
4841,654,25.0
4850,654,25.0
4859,654,25.0
4868,652,25.0
4876,652,25.0
4885,654,25.0
4894,652,25.0
4903,652,25.0
4912,652,25.0
4921,652,25.0
4929,647,25.0
4938,647,25.0
4947,647,25.0
4956,646,25.0
4965,646,25.0
4974,646,25.0
4982,646,25.0
4991,646,25.0
5000,647,25.0
5009,639,25.0
5018,639,25.0
5027,639,25.0
5035,639,25.0
5044,639,25.0
5053,639,25.0
5062,639,25.0
5071,639,25.0
5080,639,25.0
5088,639,25.0
5097,639,25.0
5106,639,25.0
5115,638,25.0
5124,639,25.0
5133,638,25.0
5141,636,25.0
5150,636,25.0
5159,638,25.0
5168,636,25.0
5177,636,25.0
5186,633,25.0
5194,633,25.0
5203,632,25.0
5212,632,25.0
5221,632,25.0
5230,632,25.0
5239,632,25.0
5247,632,25.0
5256,632,25.0
5265,632,25.0
5274,632,25.0
5283,632,25.0
5292,632,25.0
5301,627,25.0
5309,627,25.0
5318,627,25.0
5327,627,25.0
5336,627,25.0
5345,627,25.0
5354,625,25.0
5362,625,25.0
5371,625,25.0
5380,627,25.0
5389,625,25.0
5398,625,25.0
5407,625,25.0
5415,625,25.0
5424,624,25.0
5433,624,25.0
5442,624,25.0
5451,624,25.0
5460,624,25.0
5468,624,25.0
5477,624,25.0
5486,623,25.0
5495,622,25.0
5504,620,25.0
5513,620,25.0
5521,620,25.0
5530,620,25.0
5539,615,25.0
5548,615,25.0
5557,615,25.0
5566,615,25.0
5574,615,25.0
5583,615,25.0
5592,615,25.0
5601,615,25.0
5610,615,25.0
5619,615,25.0
5627,615,25.0
5636,615,25.0
5645,615,25.0
5654,615,25.0
5663,615,25.0
5672,614,25.0
