Time(microseconds),DLS Value,Temperature(C)
0,647,25.0
8,647,25.0
17,647,25.0
26,646,25.0
35,646,25.0
44,647,25.0
53,646,25.0
61,647,25.0
70,646,25.0
79,639,25.0
88,639,25.0
97,639,25.0
106,639,25.0
114,639,25.0
123,639,25.0
132,639,25.0
141,639,25.0
150,639,25.0
159,639,25.0
167,639,25.0
176,639,25.0
185,639,25.0
194,639,25.0
203,639,25.0
212,636,25.0
220,638,25.0
229,636,25.0
238,636,25.0
247,636,25.0
256,636,25.0
265,633,25.0
273,633,25.0
282,632,25.0
291,632,25.0
300,632,25.0
309,632,25.0
318,632,25.0
326,630,25.0
335,627,25.0
344,627,25.0
353,627,25.0
362,630,25.0
371,632,25.0
379,628,25.0
388,630,25.0
397,627,25.0
406,627,25.0
415,625,25.0
424,624,25.0
432,624,25.0
441,624,25.0
450,624,25.0
459,624,25.0
468,622,25.0
477,624,25.0
485,624,25.0
494,622,25.0
503,622,25.0
512,622,25.0
521,622,25.0
530,622,25.0
538,620,25.0
547,620,25.0
556,620,25.0
565,617,25.0
574,617,25.0
583,615,25.0
591,615,25.0
600,615,25.0
609,615,25.0
618,615,25.0
627,615,25.0
636,615,25.0
644,615,25.0
653,615,25.0
662,615,25.0
671,615,25.0
680,615,25.0
689,614,25.0
697,615,25.0
706,614,25.0
715,611,25.0
724,611,25.0
733,614,25.0
742,611,25.0
750,611,25.0
759,611,25.0
768,611,25.0
777,611,25.0
786,611,25.0
795,611,25.0
803,611,25.0
812,609,25.0
821,611,25.0
830,608,25.0
839,609,25.0
848,609,25.0
856,608,25.0
865,609,25.0
874,609,25.0
883,608,25.0
892,608,25.0
901,608,25.0
910,608,25.0
918,608,25.0
927,608,25.0
936,608,25.0
945,608,25.0
954,608,25.0
963,608,25.0
971,608,25.0
980,608,25.0
989,608,25.0
998,608,25.0
1007,608,25.0
1016,608,25.0
1024,608,25.0
1033,608,25.0
1042,608,25.0
1051,608,25.0
1060,608,25.0
1069,608,25.0
1077,608,25.0
1086,608,25.0
1095,608,25.0
1104,608,25.0
1113,608,25.0
1122,606,25.0
1130,608,25.0
1139,606,25.0
1148,606,25.0
1157,606,25.0
1166,608,25.0
1175,606,25.0
1183,604,25.0
1192,604,25.0
1201,606,25.0
1210,604,25.0
1219,604,25.0
1228,604,25.0
1236,604,25.0
1245,604,25.0
1254,604,25.0
1263,604,25.0
1272,604,25.0
1281,604,25.0
1289,604,25.0
1298,604,25.0
1307,604,25.0
1316,604,25.0
1325,604,25.0
1334,604,25.0
1342,604,25.0
1351,604,25.0
1360,604,25.0
1369,601,25.0
1378,604,25.0
1387,604,25.0
1395,604,25.0
1404,601,25.0
1413,604,25.0
1422,604,25.0
1431,601,25.0
1440,601,25.0
1448,603,25.0
1457,601,25.0
1466,603,25.0
1475,601,25.0
1484,601,25.0
1493,601,25.0
1501,601,25.0
1510,600,25.0
1519,601,25.0
1528,601,25.0
1537,600,25.0
1546,600,25.0
1554,600,25.0
1563,600,25.0
1572,600,25.0
1581,600,25.0
1590,600,25.0
1599,600,25.0
1607,600,25.0
