Time(microseconds),DLS Value,Temperature(C)
0,799,25.0
8,799,25.0
17,799,25.0
26,799,25.0
35,799,25.0
44,798,25.0
53,798,25.0
61,798,25.0
70,796,25.0
79,793,25.0
88,792,25.0
97,792,25.0
106,792,25.0
114,792,25.0
123,792,25.0
132,792,25.0
141,792,25.0
150,790,25.0
159,790,25.0
167,787,25.0
176,785,25.0
185,785,25.0
194,785,25.0
203,783,25.0
212,783,25.0
220,783,25.0
229,783,25.0
238,782,25.0
247,780,25.0
256,780,25.0
265,780,25.0
273,780,25.0
282,777,25.0
291,780,25.0
300,777,25.0
309,775,25.0
318,775,25.0
326,775,25.0
335,774,25.0
344,775,25.0
353,771,25.0
362,771,25.0
371,771,25.0
380,771,25.0
388,769,25.0
397,768,25.0
406,768,25.0
415,768,25.0
424,768,25.0
433,768,25.0
441,768,25.0
450,768,25.0
459,768,25.0
468,768,25.0
477,768,25.0
486,768,25.0
494,761,25.0
503,761,25.0
512,760,25.0
521,760,25.0
530,760,25.0
539,760,25.0
547,760,25.0
556,755,25.0
565,755,25.0
574,755,25.0
583,755,25.0
592,755,25.0
600,753,25.0
609,752,25.0
618,752,25.0
627,752,25.0
636,752,25.0
645,750,25.0
653,752,25.0
662,751,25.0
671,750,25.0
680,748,25.0
689,748,25.0
698,748,25.0
707,745,25.0
715,745,25.0
724,743,25.0
733,743,25.0
742,743,25.0
751,743,25.0
760,743,25.0
768,743,25.0
777,743,25.0
786,742,25.0
795,739,25.0
804,739,25.0
813,737,25.0
821,737,25.0
830,737,25.0
839,736,25.0
848,736,25.0
857,736,25.0
866,736,25.0
874,736,25.0
883,736,25.0
892,736,25.0
901,736,25.0
910,732,25.0
919,732,25.0
927,732,25.0
936,732,25.0
945,732,25.0
954,728,25.0
963,728,25.0
972,728,25.0
980,728,25.0
989,728,25.0
998,728,25.0
1007,728,25.0
1016,728,25.0
1025,728,25.0
1033,724,25.0
1042,723,25.0
1051,723,25.0
1060,721,25.0
1069,721,25.0
1078,719,25.0
1087,719,25.0
1095,719,25.0
1104,719,25.0
1113,719,25.0
1122,719,25.0
1131,718,25.0
1140,718,25.0
1148,718,25.0
1157,716,25.0
1166,716,25.0
1175,716,25.0
1184,713,25.0
1193,711,25.0
1201,711,25.0
1210,711,25.0
1219,711,25.0
1228,711,25.0
1237,711,25.0
1246,710,25.0
1254,711,25.0
1263,710,25.0
1272,707,25.0
1281,705,25.0
1290,705,25.0
1299,705,25.0
1307,705,25.0
1316,705,25.0
1325,704,25.0
1334,704,25.0
1343,704,25.0
1352,704,25.0
1360,704,25.0
1369,704,25.0
1378,704,25.0
1387,700,25.0
1396,700,25.0
1405,700,25.0
1414,700,25.0
1422,700,25.0
1431,700,25.0
1440,697,25.0
1449,697,25.0
1458,696,25.0
1467,696,25.0
1475,696,25.0
1484,696,25.0
1493,696,25.0
1502,696,25.0
1511,691,25.0
1520,689,25.0
1528,689,25.0
1537,689,25.0
1546,689,25.0
1555,689,25.0
1564,688,25.0
1573,688,25.0
1581,688,25.0
1590,688,25.0
1599,688,25.0
1608,687,25.0
1617,686,25.0
1626,686,25.0
1634,684,25.0
1643,684,25.0
1652,684,25.0
1661,679,25.0
1670,679,25.0
1679,679,25.0
1687,679,25.0
1696,679,25.0
1705,679,25.0
1714,679,25.0
1723,679,25.0
1732,679,25.0
1740,678,25.0
1749,678,25.0
1758,675,25.0
1767,675,25.0
1776,675,25.0
1785,675,25.0
1794,671,25.0
1802,673,25.0
1811,671,25.0
1820,671,25.0
1829,671,25.0
1838,671,25.0
1847,670,25.0
1855,671,25.0
1864,670,25.0
1873,670,25.0
1882,670,25.0
1891,668,25.0
1900,668,25.0
1908,668,25.0
1917,665,25.0
1926,668,25.0
1935,665,25.0
1944,664,25.0
1953,664,25.0
1961,664,25.0
1970,664,25.0
1979,664,25.0
1988,664,25.0
1997,659,25.0
2006,659,25.0
2014,659,25.0
2023,659,25.0
2032,657,25.0
2041,655,25.0
2050,657,25.0
2059,655,25.0
2067,655,25.0
2076,655,25.0
2085,655,25.0
2094,655,25.0
2103,655,25.0
2112,655,25.0
2121,654,25.0
2129,654,25.0
2138,654,25.0
2147,652,25.0
