Time(microseconds),DLS Value,Temperature(C)
0,614,25.0
8,611,25.0
16,611,25.0
24,611,25.0
32,611,25.0
40,611,25.0
48,611,25.0
56,611,25.0
64,611,25.0
72,611,25.0
80,611,25.0
88,611,25.0
96,611,25.0
104,611,25.0
112,611,25.0
120,611,25.0
128,611,25.0
136,611,25.0
144,611,25.0
152,611,25.0
160,611,25.0
168,611,25.0
176,611,25.0
184,611,25.0
193,611,25.0
201,611,25.0
209,611,25.0
217,611,25.0
225,611,25.0
233,611,25.0
241,611,25.0
249,611,25.0
257,609,25.0
265,609,25.0
273,611,25.0
281,611,25.0
289,611,25.0
297,611,25.0
305,609,25.0
313,611,25.0
321,609,25.0
329,611,25.0
337,614,25.0
345,615,25.0
353,624,25.0
361,627,25.0
369,624,25.0
377,624,25.0
386,625,25.0
394,625,25.0
402,625,25.0
410,625,25.0
418,625,25.0
426,624,25.0
434,624,25.0
442,624,25.0
450,624,25.0
458,624,25.0
466,624,25.0
474,624,25.0
482,624,25.0
490,622,25.0
498,622,25.0
506,622,25.0
514,620,25.0
522,620,25.0
530,620,25.0
538,620,25.0
546,620,25.0
554,620,25.0
562,620,25.0
571,620,25.0
579,620,25.0
587,617,25.0
595,617,25.0
603,617,25.0
611,615,25.0
619,615,25.0
627,615,25.0
635,615,25.0
643,615,25.0
651,615,25.0
659,615,25.0
667,615,25.0
675,615,25.0
683,615,25.0
691,615,25.0
699,615,25.0
707,615,25.0
715,615,25.0
723,615,25.0
731,615,25.0
739,615,25.0
747,615,25.0
755,615,25.0
764,615,25.0
772,615,25.0
780,614,25.0
788,614,25.0
796,614,25.0
804,614,25.0
812,614,25.0
820,614,25.0
828,611,25.0
836,614,25.0
844,612,25.0
852,611,25.0
860,611,25.0
868,611,25.0
876,611,25.0
884,611,25.0
892,611,25.0
900,611,25.0
908,611,25.0
916,611,25.0
924,611,25.0
932,611,25.0
940,611,25.0
949,611,25.0
957,611,25.0
965,611,25.0
973,611,25.0
981,611,25.0
989,611,25.0
997,611,25.0
1005,611,25.0
1013,611,25.0
1021,611,25.0
1029,611,25.0
1037,611,25.0
1045,611,25.0
1053,611,25.0
1061,611,25.0
1069,611,25.0
1077,611,25.0
1085,611,25.0
1093,611,25.0
1101,611,25.0
1109,611,25.0
1117,609,25.0
1125,609,25.0
1133,609,25.0
1142,611,25.0
1150,611,25.0
1158,611,25.0
1166,609,25.0
1174,609,25.0
1182,609,25.0
1190,615,25.0
1198,614,25.0
1206,615,25.0
1214,620,25.0
