Time(microseconds),DLS Value,Temperature(C)
0,614,25.0
8,614,25.0
16,614,25.0
24,614,25.0
32,614,25.0
40,612,25.0
48,611,25.0
56,614,25.0
64,614,25.0
72,611,25.0
80,611,25.0
88,614,25.0
96,611,25.0
104,611,25.0
112,611,25.0
120,611,25.0
128,611,25.0
136,611,25.0
144,611,25.0
152,611,25.0
161,611,25.0
169,611,25.0
177,611,25.0
185,611,25.0
193,611,25.0
201,611,25.0
209,615,25.0
217,615,25.0
225,620,25.0
233,630,25.0
241,627,25.0
249,627,25.0
257,627,25.0
265,627,25.0
273,627,25.0
281,627,25.0
289,627,25.0
297,627,25.0
305,627,25.0
313,627,25.0
322,625,25.0
330,625,25.0
338,625,25.0
346,624,25.0
354,624,25.0
362,624,25.0
370,624,25.0
378,624,25.0
386,624,25.0
394,624,25.0
402,624,25.0
410,622,25.0
418,622,25.0
426,622,25.0
434,622,25.0
442,620,25.0
450,620,25.0
458,620,25.0
466,620,25.0
474,620,25.0
483,620,25.0
491,620,25.0
499,620,25.0
507,617,25.0
515,619,25.0
523,619,25.0
531,617,25.0
539,615,25.0
547,617,25.0
555,615,25.0
563,615,25.0
571,615,25.0
579,615,25.0
587,615,25.0
595,615,25.0
603,615,25.0
611,615,25.0
619,615,25.0
627,615,25.0
635,615,25.0
644,615,25.0
652,615,25.0
660,615,25.0
668,615,25.0
676,615,25.0
684,615,25.0
692,615,25.0
700,615,25.0
708,615,25.0
716,615,25.0
724,615,25.0
732,615,25.0
740,615,25.0
748,615,25.0
756,615,25.0
764,615,25.0
772,615,25.0
780,615,25.0
788,614,25.0
796,614,25.0
805,614,25.0
813,615,25.0
821,614,25.0
829,614,25.0
837,614,25.0
845,614,25.0
853,614,25.0
861,614,25.0
869,614,25.0
877,614,25.0
885,614,25.0
893,614,25.0
901,614,25.0
909,614,25.0
917,611,25.0
925,612,25.0
933,612,25.0
941,611,25.0
949,614,25.0
957,614,25.0
966,614,25.0
974,611,25.0
982,611,25.0
990,611,25.0
998,612,25.0
1006,611,25.0
1014,611,25.0
1022,611,25.0
1030,611,25.0
1038,611,25.0
1046,615,25.0
1054,615,25.0
1062,615,25.0
1070,620,25.0
1078,624,25.0
1086,627,25.0
1094,627,25.0
1102,627,25.0
1110,627,25.0
1118,627,25.0
1127,628,25.0
1135,627,25.0
1143,627,25.0
1151,627,25.0
1159,627,25.0
1167,627,25.0
1175,627,25.0
1183,625,25.0
1191,624,25.0
1199,624,25.0
1207,624,25.0
1215,624,25.0
1223,624,25.0
1231,624,25.0
1239,624,25.0
1247,624,25.0
1255,624,25.0
1263,624,25.0
1271,622,25.0
1279,622,25.0
1288,620,25.0
1296,622,25.0
1304,620,25.0
1312,620,25.0
1320,620,25.0
1328,620,25.0
1336,620,25.0
1344,620,25.0
1352,620,25.0
1360,620,25.0
1368,617,25.0
1376,617,25.0
1384,617,25.0
1392,617,25.0
1400,617,25.0
1408,615,25.0
1416,615,25.0
1424,615,25.0
1432,615,25.0
1440,615,25.0
1449,615,25.0
1457,615,25.0
1465,615,25.0
1473,615,25.0
1481,615,25.0
1489,615,25.0
1497,615,25.0
1505,615,25.0
1513,615,25.0
1521,615,25.0
1529,615,25.0
1537,615,25.0
1545,615,25.0
1553,615,25.0
1561,615,25.0
1569,615,25.0
1577,615,25.0
1585,615,25.0
1593,615,25.0
1601,615,25.0
1610,615,25.0
1618,615,25.0
1626,614,25.0
1634,614,25.0
1642,614,25.0
1650,614,25.0
1658,614,25.0
1666,614,25.0
1674,614,25.0
1682,614,25.0
1690,614,25.0
1698,614,25.0
1706,614,25.0
1714,614,25.0
1722,614,25.0
1730,612,25.0
1738,614,25.0
1746,614,25.0
1754,612,25.0
1762,611,25.0
1771,611,25.0
1779,611,25.0
1787,611,25.0
1795,611,25.0
1803,611,25.0
1811,611,25.0
1819,611,25.0
1827,611,25.0
1835,611,25.0
1843,611,25.0
1851,611,25.0
1859,611,25.0
1867,611,25.0
1875,611,25.0
1883,615,25.0
1891,611,25.0
