Time(microseconds),DLS Value,Temperature(C)
0,620,25.0
15,619,25.0
30,615,25.0
45,612,25.0
60,611,25.0
75,609,25.0
90,608,25.0
105,607,25.0
120,606,25.0
135,604,25.0
150,604,25.0
165,603,25.0
180,603,25.0
195,602,25.0
211,606,25.0
226,620,25.0
241,639,25.0
256,655,25.0
271,669,25.0
286,676,25.0
301,671,25.0
316,654,25.0
331,641,25.0
346,633,25.0
361,627,25.0
376,622,25.0
391,617,25.0
407,615,25.0
422,612,25.0
437,610,25.0
452,608,25.0
467,608,25.0
482,607,25.0
497,606,25.0
512,604,25.0
527,604,25.0
542,603,25.0
557,603,25.0
572,602,25.0
587,606,25.0
603,617,25.0
618,636,25.0
633,655,25.0
648,671,25.0
663,664,25.0
678,649,25.0
693,638,25.0
708,631,25.0
723,625,25.0
738,620,25.0
753,617,25.0
768,615,25.0
783,612,25.0
798,610,25.0
814,608,25.0
829,608,25.0
844,606,25.0
859,605,25.0
874,604,25.0
889,604,25.0
904,603,25.0
919,603,25.0
934,601,25.0
949,611,25.0
964,627,25.0
979,646,25.0
994,656,25.0
1010,670,25.0
1025,678,25.0
1040,664,25.0
1055,649,25.0
1070,639,25.0
1085,631,25.0
1100,625,25.0
1115,620,25.0
1130,617,25.0
1145,615,25.0
1160,612,25.0
1175,610,25.0
1190,608,25.0
1206,608,25.0
1221,606,25.0
1236,606,25.0
1251,604,25.0
1266,604,25.0
1281,603,25.0
1296,603,25.0
1311,603,25.0
1326,608,25.0
1341,624,25.0
1356,642,25.0
1371,664,25.0
1386,679,25.0
1401,672,25.0
1417,655,25.0
1432,643,25.0
1447,633,25.0
1462,627,25.0
1477,623,25.0
1492,618,25.0
1507,615,25.0
1522,612,25.0
1537,611,25.0
1552,608,25.0
1567,608,25.0
1582,606,25.0
1597,606,25.0
1613,604,25.0
1628,604,25.0
1643,604,25.0
1658,603,25.0
1673,602,25.0
1688,608,25.0
1703,620,25.0
1718,643,25.0
1733,657,25.0
1748,668,25.0
1763,680,25.0
1778,681,25.0
1793,662,25.0
1809,647,25.0
1824,638,25.0
1839,631,25.0
1854,625,25.0
1869,620,25.0
1884,617,25.0
1899,615,25.0
1914,611,25.0
1929,609,25.0
1944,608,25.0
1959,607,25.0
1974,606,25.0
1989,605,25.0
2004,604,25.0
2020,604,25.0
2035,603,25.0
2050,603,25.0
2065,604,25.0
2080,615,25.0
2095,632,25.0
2110,653,25.0
2125,669,25.0
2140,681,25.0
2155,668,25.0
2170,652,25.0
2185,641,25.0
2200,633,25.0
2216,627,25.0
2231,622,25.0
2246,619,25.0
2261,615,25.0
2276,612,25.0
2291,611,25.0
2306,609,25.0
2321,608,25.0
2336,607,25.0
2351,606,25.0
