Time (seconds),DLS Value,Temperature
0.00018715858459472656,614.0,25.0
0.00030112266540527344,615.0,25.0
0.0003960132598876953,615.0,25.0
0.0006692409515380859,615.0,25.0
0.0008020401000976562,615.0,25.0
0.0008931159973144531,616.0,25.0
0.0009970664978027344,615.0,25.0
0.0011949539184570312,615.0,25.0
0.001277923583984375,616.0,25.0
0.0014090538024902344,616.0,25.0
0.0014829635620117188,617.0,25.0
0.0015530586242675781,616.0,25.0
0.0016219615936279297,617.0,25.0
0.0016911029815673828,616.0,25.0
0.0017600059509277344,617.0,25.0
0.0019290447235107422,616.0,25.0
0.002020120620727539,616.0,25.0
0.0020999908447265625,616.0,25.0
0.002170085906982422,616.0,25.0
0.0022399425506591797,617.0,25.0
0.0023102760314941406,616.0,25.0
0.0023801326751708984,616.0,25.0
0.0024492740631103516,616.0,25.0
0.0025179386138916016,616.0,25.0
0.002599954605102539,616.0,25.0
0.002674102783203125,616.0,25.0
0.0027430057525634766,616.0,25.0
0.002813100814819336,616.0,25.0
0.0028820037841796875,616.0,25.0
0.0029511451721191406,616.0,25.0
0.0030210018157958984,616.0,25.0
0.0031020641326904297,616.0,25.0
0.0031731128692626953,617.0,25.0
0.003245115280151367,617.0,25.0
0.003314971923828125,616.0,25.0
0.003463268280029297,617.0,25.0
0.00356292724609375,617.0,25.0
0.003634214401245117,617.0,25.0
0.0037031173706054688,616.0,25.0
0.003773212432861328,617.0,25.0
0.0038421154022216797,617.0,25.0
0.003911256790161133,616.0,25.0
0.0039789676666259766,617.0,25.0
0.004049062728881836,617.0,25.0
0.004119157791137695,616.0,25.0
0.004187107086181641,616.0,25.0
0.0042569637298583984,616.0,25.0
0.0043261051177978516,616.0,25.0
0.004395008087158203,616.0,25.0
0.004464149475097656,616.0,25.0
0.004538059234619141,616.0,25.0
0.0046079158782958984,616.0,25.0
0.0046770572662353516,616.0,25.0
0.004745960235595703,616.0,25.0
0.0048160552978515625,616.0,25.0
0.004884958267211914,616.0,25.0
0.004954099655151367,616.0,25.0
0.005023002624511719,616.0,25.0
0.005092144012451172,616.0,25.0
0.0051610469818115234,617.0,25.0
0.0052301883697509766,617.0,25.0
0.0052988529205322266,617.0,25.0
0.00536799430847168,617.0,25.0
0.0054378509521484375,617.0,25.0
0.005509138107299805,617.0,25.0
0.0055789947509765625,617.0,25.0
0.005650997161865234,616.0,25.0
0.005721092224121094,616.0,25.0
0.005846977233886719,617.0,25.0
0.005947113037109375,616.0,25.0
0.006018161773681641,616.0,25.0
0.0060882568359375,616.0,25.0
0.0061571598052978516,616.0,25.0
0.006227016448974609,616.0,25.0
0.0062961578369140625,616.0,25.0
0.006365299224853516,617.0,25.0
0.006437063217163086,616.0,25.0
0.0065059661865234375,616.0,25.0
0.006575107574462891,617.0,25.0
0.006644010543823242,617.0,25.0
0.0067141056060791016,616.0,25.0
0.006783008575439453,616.0,25.0
0.006852149963378906,616.0,25.0
0.006925106048583984,617.0,25.0
0.0069959163665771484,617.0,25.0
0.007066011428833008,617.0,25.0
0.0071392059326171875,617.0,25.0
0.007209062576293945,616.0,25.0
0.0072782039642333984,616.0,25.0
0.007346153259277344,617.0,25.0
0.007415056228637695,616.0,25.0
0.0074841976165771484,617.0,25.0
0.007554054260253906,616.0,25.0
0.007717132568359375,616.0,25.0
0.007790088653564453,616.0,25.0
0.007859945297241211,617.0,25.0
0.007929086685180664,616.0,25.0
0.007998943328857422,616.0,25.0
0.008068084716796875,616.0,25.0
0.008137941360473633,616.0,25.0
0.008213996887207031,617.0,25.0
0.00828695297241211,616.0,25.0
0.008358240127563477,616.0,25.0
0.008427143096923828,616.0,25.0
0.008498191833496094,616.0,25.0
0.008567094802856445,616.0,25.0
0.008636236190795898,616.0,25.0
0.00870513916015625,617.0,25.0
0.008779048919677734,617.0,25.0
0.008849143981933594,617.0,25.0
0.008918046951293945,617.0,25.0
0.008988142013549805,617.0,25.0
0.009057998657226562,617.0,25.0
0.00913095474243164,616.0,25.0
0.00921010971069336,617.0,25.0
0.009308099746704102,617.0,25.0
0.00938105583190918,616.0,25.0
0.009460926055908203,616.0,25.0
0.00953221321105957,617.0,25.0
0.009602069854736328,616.0,25.0
0.009672164916992188,616.0,25.0
0.009746074676513672,616.0,25.0
0.009816169738769531,616.0,25.0
0.009884119033813477,616.0,25.0
0.009953975677490234,616.0,25.0
