Time (seconds),DLS Value,Temperature
8.869171142578125e-05,614.0,25.0
0.00013971328735351562,616.0,25.0
0.00018095970153808594,615.0,25.0
0.00022077560424804688,615.0,25.0
0.00026297569274902344,617.0,25.0
0.00030493736267089844,617.0,25.0
0.0003447532653808594,617.0,25.0
0.0003857612609863281,617.0,25.0
0.0004260540008544922,617.0,25.0
0.00046372413635253906,617.0,25.0
0.0005028247833251953,617.0,25.0
0.0005419254302978516,617.0,25.0
0.0005877017974853516,617.0,25.0
0.0006258487701416016,617.0,25.0
0.0006699562072753906,617.0,25.0
0.0007097721099853516,617.0,25.0
0.0007569789886474609,617.0,25.0
0.0007998943328857422,617.0,25.0
0.0008399486541748047,617.0,25.0
0.000885009765625,617.0,25.0
0.0009288787841796875,617.0,25.0
0.000972747802734375,617.0,25.0
0.0010178089141845703,619.0,25.0
0.0010619163513183594,617.0,25.0
0.0011069774627685547,617.0,25.0
0.0011508464813232422,617.0,25.0
0.0011928081512451172,617.0,25.0
0.0012319087982177734,617.0,25.0
0.001275777816772461,617.0,25.0
0.0013167858123779297,617.0,25.0
0.0013659000396728516,617.0,25.0
0.0014426708221435547,617.0,25.0
0.0015177726745605469,617.0,25.0
0.0015606880187988281,617.0,25.0
0.0016009807586669922,617.0,25.0
0.001641988754272461,617.0,25.0
0.001683950424194336,617.0,25.0
0.0017397403717041016,617.0,25.0
0.0017838478088378906,617.0,25.0
0.0018277168273925781,617.0,25.0
0.0018727779388427734,617.0,25.0
0.0019147396087646484,617.0,25.0
0.001956939697265625,617.0,25.0
0.0020020008087158203,617.0,25.0
0.0020508766174316406,617.0,25.0
0.0021088123321533203,617.0,25.0
0.0021598339080810547,617.0,25.0
0.002218008041381836,617.0,25.0
0.0023088455200195312,617.0,25.0
0.0024368762969970703,617.0,25.0
0.0024766921997070312,617.0,25.0
0.002513885498046875,617.0,25.0
0.0025517940521240234,619.0,25.0
0.002588987350463867,617.0,25.0
0.002625703811645508,617.0,25.0
0.0027489662170410156,617.0,25.0
0.002836942672729492,617.0,25.0
0.0028798580169677734,617.0,25.0
0.0029168128967285156,617.0,25.0
0.0029959678649902344,617.0,25.0
0.003047943115234375,617.0,25.0
0.003117799758911133,617.0,25.0
0.003159761428833008,617.0,25.0
0.003197908401489258,617.0,25.0
0.003239870071411133,617.0,25.0
0.003276824951171875,617.0,25.0
0.003313779830932617,617.0,25.0
