Time (seconds),DLS Value,Temperature
0.0003631114959716797,615.0,25.0
0.00048804283142089844,617.0,25.0
0.0006000995635986328,618.0,25.0
0.0007071495056152344,617.0,25.0
0.0008141994476318359,619.0,25.0
0.0009322166442871094,618.0,25.0
0.0011761188507080078,617.0,25.0
0.0013461112976074219,618.0,25.0
0.0014562606811523438,618.0,25.0
0.0015621185302734375,617.0,25.0
0.001667022705078125,618.0,25.0
0.0017731189727783203,619.0,25.0
0.0018889904022216797,619.0,25.0
0.0019941329956054688,619.0,25.0
0.0020990371704101562,620.0,25.0
0.00220489501953125,619.0,25.0
0.002413034439086914,619.0,25.0
0.002523183822631836,620.0,25.0
0.0026292800903320312,619.0,25.0
0.002735137939453125,620.0,25.0
0.0028400421142578125,619.0,25.0
0.002946138381958008,619.0,25.0
0.0031991004943847656,619.0,25.0
0.0033631324768066406,620.0,25.0
0.0034711360931396484,619.0,25.0
0.0035772323608398438,620.0,25.0
0.0036821365356445312,619.0,25.0
0.0037870407104492188,619.0,25.0
0.003893136978149414,620.0,25.0
0.0039980411529541016,619.0,25.0
0.004102230072021484,619.0,25.0
0.004208087921142578,620.0,25.0
0.004332065582275391,619.0,25.0
0.004436969757080078,619.0,25.0
0.0045430660247802734,619.0,25.0
0.004647016525268555,619.0,25.0
0.0047512054443359375,619.0,25.0
0.004856109619140625,620.0,25.0
0.004960060119628906,619.0,25.0
0.005064964294433594,620.0,25.0
0.0051860809326171875,619.0,25.0
0.005290985107421875,619.0,25.0
0.005394935607910156,620.0,25.0
0.005499124526977539,620.0,25.0
0.00560307502746582,619.0,25.0
0.0057070255279541016,620.0,25.0
0.005810976028442383,619.0,25.0
0.005915164947509766,620.0,25.0
0.006023883819580078,620.0,25.0
0.006129264831542969,620.0,25.0
0.006232023239135742,620.0,25.0
0.006443977355957031,620.0,25.0
0.006535053253173828,619.0,25.0
0.006627082824707031,619.0,25.0
0.0067179203033447266,620.0,25.0
0.006810188293457031,619.0,25.0
0.0069010257720947266,619.0,25.0
0.00710606575012207,619.0,25.0
0.007303953170776367,619.0,25.0
0.00740504264831543,619.0,25.0
0.007508993148803711,619.0,25.0
0.007929086685180664,620.0,25.0
0.00803518295288086,620.0,25.0
0.008126974105834961,619.0,25.0
0.008220911026000977,619.0,25.0
0.00852823257446289,619.0,25.0
0.008636236190795898,619.0,25.0
0.008738040924072266,620.0,25.0
0.008828878402709961,620.0,25.0
0.008919000625610352,619.0,25.0
0.009008169174194336,620.0,25.0
0.009097099304199219,620.0,25.0
0.009186029434204102,620.0,25.0
0.009276151657104492,620.0,25.0
0.009365081787109375,620.0,25.0
0.00945425033569336,619.0,25.0
0.009546995162963867,620.0,25.0
0.009636163711547852,619.0,25.0
0.009725093841552734,620.0,25.0
0.009814023971557617,620.0,25.0
0.010019063949584961,620.0,25.0
0.010315179824829102,619.0,25.0
0.010548114776611328,620.0,25.0
0.010844945907592773,620.0,25.0
0.01100611686706543,619.0,25.0
0.011167049407958984,620.0,25.0
0.011260986328125,619.0,25.0
0.011373043060302734,619.0,25.0
0.011611223220825195,619.0,25.0
0.01173710823059082,619.0,25.0
0.011831045150756836,620.0,25.0
0.011924982070922852,620.0,25.0
0.012053966522216797,620.0,25.0
0.012146949768066406,620.0,25.0
0.012235164642333984,620.0,25.0
0.012323141098022461,619.0,25.0
0.01241302490234375,620.0,25.0
0.012550115585327148,620.0,25.0
0.01262211799621582,620.0,25.0
0.012695074081420898,620.0,25.0
0.012763261795043945,620.0,25.0
0.012832164764404297,619.0,25.0
0.012902259826660156,620.0,25.0
