Time(microseconds),Average Signal
9730,-56.223949501998206
9738,-55.942614283124925
9746,-55.64441822188128
9754,-55.32927672109787
9762,-54.997105183603935
9770,-54.64781901223008
9778,-54.28133360980633
9786,-53.89756437916249
9794,-53.496426723129034
9802,-53.0778360445359
9810,-52.64170774621288
9818,-52.18795723099058
9826,-51.71649990169823
9834,-51.22725116116698
9842,-50.72015567655782
9850,-50.19527517235944
9858,-49.65270063739217
9866,-49.092523060475884
9875,-48.51483343043124
9883,-47.91972273607811
9891,-47.307281966236346
9899,-46.67760210972686
9907,-46.03078632986366
9915,-45.36698648793961
9923,-44.68636661974082
9931,-43.98909955341003
9939,-43.27539328651092
9947,-42.54546460896351
9955,-41.79953716236475
9963,-41.037867566658036
9971,-40.26074621237257
9979,-39.468491505158156
9987,-38.6614454787135
9995,-37.83997030735834
10003,-37.00444297975014
10011,-36.15524335326617
10019,-35.292751285283565
10027,-34.41734663317925
10035,-33.529409254330474
10043,-32.62931900611405
10051,-31.717455745907014
10059,-30.79419933108626
10067,-29.859929619029533
10075,-28.915026467113158
10083,-27.959869732714516
10091,-26.99483927321075
10099,-26.02031494597878
10108,-25.036676608395407
10116,-24.044304117838227
10124,-23.043577331683935
10132,-22.03487610730956
10140,-21.018580302092147
10148,-19.99506977340893
10156,-18.96472437863695
10164,-17.92792397515302
10172,-16.885048420334616
10180,-15.836477571558312
10188,-14.782591286201377
10196,-13.723769421640949
10204,-12.66039183525417
10212,-11.592838384417504
10220,-10.52148892650889
10228,-9.446723318904581
10236,-8.368921418982154
10244,-7.288463084118305
10252,-6.205728171690183
10260,-5.121096539074934
10268,-4.034948043649695
10276,-2.9476625427913845
10284,-1.8596198938770527
10292,-0.7711999542838157
10300,0.3172174186115164
10308,1.405252367431551
10316,2.4925250347993924
10324,3.578655563337879
10333,4.663264095670346
10341,5.745970774419053
10349,6.826395742207556
10357,7.904159141658692
10365,8.978881115394888
10373,10.05018180603999
10381,11.117681356216309
10389,12.180999908546813
10397,13.239757605654574
10405,14.293574590162795
10413,15.342071004694208
10421,16.38486699187157
10429,17.421582694318065
10437,18.451838254656444
10445,19.475253815509777
10453,20.49144951950105
10461,21.50004550925333
10469,22.500661927389128
10477,23.492918916531888
10485,24.47643661930434
10493,25.450835178329335
10501,26.415734736229858
10509,27.37075543562897
10517,28.31551741914976
10525,29.249640829414645
10533,30.17274580904714
10541,31.084452500669894
10549,31.9843810469062
10557,32.87215159037824
10566,33.74738427370965
10574,34.60969923952342
10582,35.458716630442055
10590,36.29405658908863
10598,37.11533925808625
10606,37.92218478005763
10614,38.71421329762633
10622,39.491044953414274
10630,40.252299890045244
10638,40.99759825014186
10646,41.7265601763271
10654,42.43880581122403
10662,43.133955297455515
10670,43.81162877764419
10678,44.47144639441369
10686,45.113028290386204
10694,45.7359975094886
10702,46.33999676782349
10710,46.92470948344362
10718,47.48985618036021
10726,48.035199176390606
10734,48.56054221601006
10742,49.06570858148204
10750,49.55056518739205
10758,50.015003800327264
10766,50.45897196256042
10774,50.88243116028732
10782,51.28534287970224
10791,51.66769145926513
10799,52.02955264649212
10807,52.37102504116501
10815,52.69221867958639
10823,52.993289344148295
10831,53.27440425376446
10839,53.535730627349
10847,53.777435683815526
10855,53.99968664207829
10863,54.202650721050674
10871,54.38649513964678
10879,54.55138711678062
10887,54.69749387136591
10895,54.824982622316526
10903,54.93402058854659
10911,55.0247749889696
10919,55.09741304249967
10927,55.15210196805054
10935,55.18900898453633
10943,55.208301310870766
10951,55.210146165967515
10959,55.19471085632276
10967,55.16216315968937
10975,55.112671425123835
10983,55.04640412261173
10991,54.96352972213947
10999,54.864216693693066
11007,54.74863350725851
11015,54.6169486328217
11024,54.4693305403695
11032,54.30594769988692
11040,54.12696858136083
11048,53.932561654777274
11056,53.72289539012162
11064,53.498138257380845
11072,53.258458726540624
11080,53.00402526758715
11088,52.73500635050637
11096,52.451570445284304
11104,52.15388602190737
11112,51.8421215503615
11120,51.51644550063251
11128,51.17702634270702
11136,50.82403254657065
11144,50.457632582209655
11152,50.07799491961009
11160,49.68528802875825
11168,49.27968037963983
11176,48.86134044224123
11184,48.43043668654872
11192,47.98713758254756
11200,47.53161160022484
11208,47.06402720956602
11216,46.5845528805574
11224,46.09335708318501
11232,45.59060828743516
11240,45.0764749632933
11249,44.5511255807463
11257,44.014728609779866
11265,43.467452520380036
11273,42.90946578253288
11281,42.34093686622466
11289,41.76203424144156
11297,41.17292637816939
11305,40.573781746394104
11313,39.96476881610231
11321,39.346056057279824
11329,38.717811939912494
11337,38.08020493398692
11345,37.433403509488826
11353,36.77757613640436
11361,36.11289128471961
11369,35.439517424420465
11377,34.75762302549357
11385,34.06737655792455
11393,33.368946491699404
11401,32.662501296804784
11409,31.948211112663596
11417,31.226254681944088
11425,30.496822299518925
11433,29.760117392487196
11441,29.016358409271156
11449,28.265777906682516
11457,27.50861492278403
11465,26.745122795836917
11473,25.975563167331426
11482,25.200216591476966
11490,24.41936835066363
11498,23.633303727280808
11506,22.84231580302208
11514,22.046728856795887
11522,21.24687496681414
11530,20.443086211288904
11538,19.635694668432194
11546,18.82503241645652
11554,18.011431533573123
11562,17.195224097995197
11570,16.376742187933967
11578,15.556317881601814
11586,14.734283257210794
11594,13.910970392973397
11602,13.086711367101088
11610,12.26183825780603
11618,11.436683143300609
11626,10.611578101796976
11634,9.786855211506705
11642,8.962863111153396
11650,8.140016681503479
11658,7.318747363835399
11666,6.499486599426568
11674,5.682665829554523
11682,4.8687164954974556
11690,4.058070038533476
11698,3.2511578999400115
11706,2.4484115209951263
11715,1.6502426366901304
11723,0.8569841568701335
11731,0.06894928509366949
11739,-0.7135487750803797
11747,-1.490196820093363
11755,-2.2606816463868533
11763,-3.0246900504019933
11771,-3.7819088285802316
11779,-4.532024777362928
11787,-5.2747246931914304
11795,-6.009695372506975
11803,-6.736623611751025
11811,-7.4551962073649385
11819,-8.16509995578972
11827,-8.866021653467406
11835,-9.557648096838783
11843,-10.239666082345071
11851,-10.91176240642821
11859,-11.573623865529196
11867,-12.224953573754696
11875,-12.865519915872184
11883,-13.495107594314199
11891,-14.113515278939474
11899,-14.720631960185433
11907,-15.316507702263326
11915,-15.901264231664054
11923,-16.47503257772921
11931,-17.03794376980049
11940,-17.590128837219822
11948,-18.131718809328564
11956,-18.66284471546865
11964,-19.183637584981323
11972,-19.694228447208733
11980,-20.19474833149248
11988,-20.68532826717414
11996,-21.166099283595525
12004,-21.637192410098347
12012,-22.098738676023842
12020,-22.5508691107144
12028,-22.99371474351126
12036,-23.427406603756133
12044,-23.852075720790936
12052,-24.267853123957263
12060,-24.674869842596582
12068,-25.07325690605083
12076,-25.463145343661697
12084,-25.844666184770887
12092,-26.217950458719876
12100,-26.58312919485037
12108,-26.940333422504164
12116,-27.289694171023214
12124,-27.631342469749086
12132,-27.96540934802269
12140,-28.29202583518686
12148,-28.611322960582736
12156,-28.923431753551903
12164,-29.228483243436294
12173,-29.526608459577368
12181,-29.817938431317174
12189,-30.102604187996967
12197,-30.380736758958772
12205,-30.652467173544196
12213,-30.917926461094687
12221,-31.17724565095231
12229,-31.43055577245853
12237,-31.677987854954928
12245,-31.919672927783893
12253,-32.1557420202861
12261,-32.3863261618036
12269,-32.611556381678426
12277,-32.83156370925194
12285,-33.046479173865826
12293,-33.25643380486227
12301,-33.46155863158194
12309,-33.66198468336765
12317,-33.857842989560446
12325,-34.04926457950224
12333,-34.2363804825343
12341,-34.41932172799909
12349,-34.598219345237545
12357,-34.7732043635918
12365,-34.944407812403455
12373,-35.11196072101398
12381,-35.275994118765404
12389,-35.436639034999104
12398,-35.59402649905711
12406,-35.7482875402808
12414,-35.89955318801208
12422,-36.047954471592426
12430,-36.19362189754416
12438,-36.336681945300185
12446,-36.47725282822848
12454,-36.61544887107284
12462,-36.751376587328856
12470,-36.885138728124545
12478,-37.01682925785481
12486,-37.146539831461126
12494,-37.27438223593322
12502,-37.40046855750217
12510,-37.52490574445149
12518,-37.64779973460618
12526,-37.76924734315794
12534,-37.88930889476205
12542,-38.008035591438876
12550,-38.125478635210285
12558,-38.24168922809736
12566,-38.35671857212047
12574,-38.470617869301265
12582,-38.58343832166081
12590,-38.69523113122004
12598,-38.80604750000016
12606,-38.915938630022225
12614,-39.024955723306974
12622,-39.13314998187637
12631,-39.24057260775071
12639,-39.347274802951134
12647,-39.45330776949943
12655,-39.55872270941573
12663,-39.663570824721916
12671,-39.7679033174386
12679,-39.87177138958707
12687,-39.975226243188395
12695,-40.07831908026364
12703,-40.181101102833765
12711,-40.28362351292018
12719,-40.38593751254372
12727,-40.488094303725454
12735,-40.59014508848679
12743,-40.692141068848464
12751,-40.79413344683164
12759,-40.896173424457636
12767,-40.998312203747275
12775,-41.10060098672163
12783,-41.20309097540223
12791,-41.30583337180967
12799,-41.40887937796515
12807,-41.51228019588973
12815,-41.61608702760472
12823,-41.72035107513116
12831,-41.825123540490026
12839,-41.9304556257026
