Time (seconds),DLS Value,Temperature
0.0005068778991699219,614.0,25.0
0.0007021427154541016,615.0,25.0
0.0008640289306640625,615.0,25.0
0.0010230541229248047,615.0,25.0
0.0011820793151855469,617.0,25.0
0.0013399124145507812,616.0,25.0
0.0014979839324951172,615.0,25.0
0.0016529560089111328,615.0,25.0
0.0018110275268554688,615.0,25.0
0.0019719600677490234,618.0,25.0
0.002131938934326172,616.0,25.0
0.0023000240325927734,615.0,25.0
0.002413034439086914,615.0,25.0
0.002535104751586914,616.0,25.0
0.0026450157165527344,617.0,25.0
0.002752065658569336,618.0,25.0
0.0028748512268066406,617.0,25.0
0.002980947494506836,616.0,25.0
0.003256082534790039,617.0,25.0
0.003384828567504883,616.0,25.0
0.0034918785095214844,620.0,25.0
0.003596067428588867,617.0,25.0
0.0037078857421875,616.0,25.0
0.0038118362426757812,619.0,25.0
0.004477977752685547,617.0,25.0
0.004618167877197266,616.0,25.0
0.00472712516784668,617.0,25.0
0.004832029342651367,616.0,25.0
0.0049359798431396484,619.0,25.0
0.00503993034362793,616.0,25.0
0.005239009857177734,615.0,25.0
0.0053598880767822266,618.0,25.0
0.005473136901855469,616.0,25.0
0.005578041076660156,620.0,25.0
0.005697011947631836,617.0,25.0
0.005802154541015625,615.0,25.0
0.005906105041503906,619.0,25.0
0.006008148193359375,616.0,25.0
0.00611114501953125,616.0,25.0
0.0062139034271240234,619.0,25.0
0.006317853927612305,616.0,25.0
0.006420135498046875,620.0,25.0
0.0065228939056396484,617.0,25.0
0.00662684440612793,617.0,25.0
0.006730079650878906,619.0,25.0
0.006833076477050781,617.0,25.0
0.006935834884643555,616.0,25.0
0.007038116455078125,617.0,25.0
0.0071408748626708984,617.0,25.0
0.00725102424621582,620.0,25.0
0.0073549747467041016,617.0,25.0
0.007458209991455078,617.0,25.0
0.0075609683990478516,618.0,25.0
0.0076639652252197266,617.0,25.0
0.007766008377075195,615.0,25.0
0.007965087890625,617.0,25.0
0.00818490982055664,616.0,25.0
0.008455991744995117,619.0,25.0
0.008566141128540039,617.0,25.0
0.008656978607177734,615.0,25.0
0.008744955062866211,618.0,25.0
0.008834123611450195,617.0,25.0
0.00892186164855957,615.0,25.0
0.009010076522827148,617.0,25.0
0.009102821350097656,616.0,25.0
0.009489059448242188,619.0,25.0
0.009673118591308594,617.0,25.0
0.009871959686279297,616.0,25.0
0.009983062744140625,617.0,25.0
0.010074853897094727,616.0,25.0
0.010164022445678711,620.0,25.0
0.01025390625,617.0,25.0
0.010341882705688477,616.0,25.0
0.010430097579956055,619.0,25.0
0.010590076446533203,616.0,25.0
0.010690927505493164,620.0,25.0
0.010830879211425781,617.0,25.0
0.010978937149047852,616.0,25.0
0.011204004287719727,618.0,25.0
0.011327028274536133,616.0,25.0
0.011461973190307617,615.0,25.0
0.011583089828491211,617.0,25.0
0.011725187301635742,616.0,25.0
0.011857986450195312,619.0,25.0
0.011964082717895508,617.0,25.0
0.012072086334228516,615.0,25.0
0.012173175811767578,617.0,25.0
0.01226806640625,616.0,25.0
0.012358903884887695,620.0,25.0
0.012452840805053711,617.0,25.0
0.012545108795166016,616.0,25.0
0.01264810562133789,619.0,25.0
0.012738943099975586,617.0,25.0
0.012826919555664062,616.0,25.0
0.012916088104248047,618.0,25.0
0.013005256652832031,617.0,25.0
0.013092994689941406,620.0,25.0
0.013180971145629883,617.0,25.0
0.013273954391479492,616.0,25.0
0.013365030288696289,619.0,25.0
0.013453245162963867,617.0,25.0
0.013540983200073242,616.0,25.0
0.013630151748657227,617.0,25.0
0.013717174530029297,616.0,25.0
0.013805150985717773,619.0,25.0
0.013892889022827148,616.0,25.0
0.013981103897094727,616.0,25.0
0.01407003402709961,617.0,25.0
0.014160871505737305,616.0,25.0
0.014249086380004883,617.0,25.0
0.014338016510009766,617.0,25.0
0.01445317268371582,617.0,25.0
0.01452183723449707,619.0,25.0
0.014590978622436523,617.0,25.0
0.014659881591796875,616.0,25.0
0.014731168746948242,617.0,25.0
0.01487588882446289,616.0,25.0
0.014960050582885742,620.0,25.0
0.015030145645141602,617.0,25.0
0.015099048614501953,615.0,25.0
0.015166997909545898,619.0,25.0
0.01523590087890625,616.0,25.0
0.015304088592529297,615.0,25.0
0.015371084213256836,617.0,25.0
0.015439033508300781,616.0,25.0
0.015507936477661133,619.0,25.0
0.015575885772705078,617.0,25.0
0.015644073486328125,615.0,25.0
0.01571798324584961,617.0,25.0
0.015786170959472656,616.0,25.0
0.015854835510253906,620.0,25.0
0.01592397689819336,617.0,25.0
0.015996932983398438,615.0,25.0
0.016066789627075195,618.0,25.0
0.016145944595336914,617.0,25.0
0.016215085983276367,615.0,25.0
0.01628398895263672,617.0,25.0
0.016352176666259766,616.0,25.0
0.016420841217041016,620.0,25.0
0.01648998260498047,617.0,25.0
0.01655888557434082,617.0,25.0
0.016627073287963867,618.0,25.0
0.01669621467590332,616.0,25.0
0.016763925552368164,619.0,25.0
0.016833066940307617,617.0,25.0
0.016901016235351562,616.0,25.0
0.016970157623291016,620.0,25.0
0.017040014266967773,617.0,25.0
0.017109155654907227,616.0,25.0
0.017194032669067383,617.0,25.0
0.017262935638427734,616.0,25.0
0.017332077026367188,620.0,25.0
0.01740097999572754,617.0,25.0
