Time(microseconds),DLS Value,Temperature(C)
0,743,25.0
8,742,25.0
16,742,25.0
24,739,25.0
32,739,25.0
40,739,25.0
48,739,25.0
56,737,25.0
64,737,25.0
72,736,25.0
80,736,25.0
88,736,25.0
96,736,25.0
104,736,25.0
112,736,25.0
120,736,25.0
128,732,25.0
136,732,25.0
144,732,25.0
152,732,25.0
160,732,25.0
168,732,25.0
176,728,25.0
184,728,25.0
192,728,25.0
200,728,25.0
208,728,25.0
217,728,25.0
225,728,25.0
233,726,25.0
241,726,25.0
249,723,25.0
257,723,25.0
265,723,25.0
273,723,25.0
281,721,25.0
289,719,25.0
297,719,25.0
305,719,25.0
313,719,25.0
321,719,25.0
329,719,25.0
337,719,25.0
345,718,25.0
353,718,25.0
361,716,25.0
369,716,25.0
377,716,25.0
385,716,25.0
393,716,25.0
401,713,25.0
409,711,25.0
417,711,25.0
425,711,25.0
434,711,25.0
442,711,25.0
450,711,25.0
458,711,25.0
466,711,25.0
474,710,25.0
482,708,25.0
490,707,25.0
498,707,25.0
506,707,25.0
514,707,25.0
522,705,25.0
530,705,25.0
538,704,25.0
546,704,25.0
554,704,25.0
562,704,25.0
570,704,25.0
578,704,25.0
586,704,25.0
594,704,25.0
602,704,25.0
610,704,25.0
618,700,25.0
626,700,25.0
634,700,25.0
643,700,25.0
651,700,25.0
659,697,25.0
667,697,25.0
675,696,25.0
683,696,25.0
691,696,25.0
699,696,25.0
707,696,25.0
715,696,25.0
723,696,25.0
731,696,25.0
739,694,25.0
747,694,25.0
755,692,25.0
763,691,25.0
771,691,25.0
779,691,25.0
787,691,25.0
795,689,25.0
803,689,25.0
811,688,25.0
819,688,25.0
827,688,25.0
835,688,25.0
843,688,25.0
851,688,25.0
860,688,25.0
868,687,25.0
876,686,25.0
884,686,25.0
892,684,25.0
900,684,25.0
908,684,25.0
916,684,25.0
924,684,25.0
932,681,25.0
940,681,25.0
948,681,25.0
956,679,25.0
964,679,25.0
972,679,25.0
980,679,25.0
988,679,25.0
996,679,25.0
1004,678,25.0
1012,678,25.0
1020,678,25.0
1028,678,25.0
1036,675,25.0
1044,675,25.0
1052,675,25.0
1060,675,25.0
1068,673,25.0
1077,673,25.0
1085,671,25.0
1093,671,25.0
1101,671,25.0
1109,671,25.0
1117,671,25.0
1125,671,25.0
1133,671,25.0
1141,671,25.0
1149,671,25.0
1157,670,25.0
1165,670,25.0
1173,671,25.0
1181,704,25.0
1189,737,25.0
1197,769,25.0
1205,799,25.0
1213,824,25.0
1221,840,25.0
1229,839,25.0
1237,839,25.0
1245,838,25.0
1253,835,25.0
1261,831,25.0
1269,831,25.0
1277,830,25.0
1286,828,25.0
1294,824,25.0
1302,822,25.0
1310,819,25.0
1318,816,25.0
1326,816,25.0
1334,814,25.0
1342,812,25.0
1350,809,25.0
1358,807,25.0
1366,807,25.0
1374,806,25.0
1382,803,25.0
1390,803,25.0
1398,801,25.0
1406,799,25.0
1414,799,25.0
1422,799,25.0
1430,799,25.0
1438,798,25.0
1446,798,25.0
1454,796,25.0
1462,796,25.0
1470,796,25.0
1478,796,25.0
1486,796,25.0
1494,796,25.0
1503,796,25.0
1511,793,25.0
1519,793,25.0
1527,792,25.0
1535,792,25.0
1543,792,25.0
1551,792,25.0
1559,792,25.0
1567,787,25.0
1575,787,25.0
1583,787,25.0
1591,785,25.0
1599,783,25.0
1607,783,25.0
1615,783,25.0
1623,782,25.0
1631,782,25.0
1639,780,25.0
1647,780,25.0
1655,777,25.0
1663,777,25.0
1671,775,25.0
1679,775,25.0
1687,775,25.0
1695,775,25.0
1703,774,25.0
