Time(microseconds),DLS Value,Temperature(C)
0,743,25.0
8,743,25.0
16,743,25.0
24,743,25.0
32,743,25.0
40,743,25.0
48,743,25.0
56,743,25.0
64,742,25.0
72,739,25.0
80,739,25.0
88,737,25.0
96,737,25.0
104,737,25.0
112,736,25.0
120,736,25.0
128,736,25.0
136,736,25.0
144,736,25.0
152,736,25.0
160,734,25.0
168,734,25.0
176,732,25.0
184,732,25.0
192,732,25.0
200,732,25.0
208,732,25.0
216,732,25.0
224,732,25.0
233,732,25.0
241,728,25.0
249,729,25.0
257,728,25.0
265,728,25.0
273,728,25.0
281,728,25.0
289,728,25.0
297,728,25.0
305,728,25.0
313,726,25.0
321,723,25.0
329,723,25.0
337,723,25.0
345,723,25.0
353,721,25.0
361,721,25.0
369,723,25.0
377,719,25.0
385,719,25.0
393,719,25.0
401,719,25.0
409,719,25.0
417,719,25.0
425,719,25.0
433,718,25.0
441,718,25.0
449,716,25.0
457,718,25.0
466,716,25.0
474,716,25.0
482,716,25.0
490,716,25.0
498,716,25.0
506,713,25.0
514,711,25.0
522,713,25.0
530,711,25.0
538,711,25.0
546,711,25.0
554,711,25.0
562,711,25.0
570,710,25.0
578,710,25.0
586,707,25.0
594,707,25.0
602,707,25.0
610,707,25.0
618,707,25.0
626,707,25.0
634,705,25.0
642,705,25.0
650,704,25.0
658,704,25.0
666,704,25.0
674,704,25.0
682,704,25.0
691,704,25.0
699,704,25.0
707,704,25.0
715,700,25.0
723,700,25.0
731,700,25.0
739,700,25.0
747,700,25.0
755,700,25.0
763,697,25.0
771,700,25.0
779,697,25.0
787,696,25.0
795,696,25.0
803,696,25.0
811,696,25.0
819,696,25.0
827,696,25.0
835,694,25.0
843,694,25.0
851,691,25.0
859,694,25.0
867,694,25.0
875,691,25.0
883,691,25.0
891,691,25.0
899,691,25.0
907,688,25.0
915,688,25.0
924,688,25.0
932,688,25.0
940,688,25.0
948,688,25.0
956,688,25.0
964,688,25.0
972,686,25.0
980,686,25.0
988,686,25.0
996,686,25.0
1004,684,25.0
1012,684,25.0
1020,681,25.0
1028,679,25.0
1036,681,25.0
1044,679,25.0
1052,679,25.0
1060,679,25.0
1068,679,25.0
1076,679,25.0
1084,679,25.0
1092,679,25.0
1100,678,25.0
1108,678,25.0
1116,678,25.0
1124,675,25.0
1132,675,25.0
1140,675,25.0
1149,675,25.0
1157,675,25.0
1165,671,25.0
1173,671,25.0
1181,671,25.0
1189,671,25.0
1197,671,25.0
1205,671,25.0
1213,671,25.0
1221,671,25.0
1229,670,25.0
1237,670,25.0
1245,670,25.0
1253,704,25.0
1261,737,25.0
1269,771,25.0
1277,796,25.0
1285,824,25.0
1293,851,25.0
1301,856,25.0
1309,856,25.0
1317,854,25.0
1325,851,25.0
1333,847,25.0
1341,847,25.0
1349,846,25.0
1357,846,25.0
1365,844,25.0
1373,841,25.0
1382,839,25.0
1390,839,25.0
1398,836,25.0
1406,835,25.0
1414,831,25.0
1422,831,25.0
1430,831,25.0
1438,828,25.0
1446,828,25.0
1454,825,25.0
1462,824,25.0
1470,824,25.0
1478,824,25.0
1486,819,25.0
1494,817,25.0
1502,817,25.0
1510,816,25.0
1518,816,25.0
1526,812,25.0
1534,812,25.0
1542,812,25.0
1550,812,25.0
1558,809,25.0
1566,807,25.0
1574,807,25.0
1582,807,25.0
1590,806,25.0
1598,804,25.0
1607,803,25.0
1615,803,25.0
1623,801,25.0
1631,801,25.0
1639,799,25.0
1647,799,25.0
1655,799,25.0
1663,799,25.0
1671,799,25.0
1679,798,25.0
1687,798,25.0
1695,796,25.0
1703,796,25.0
1711,796,25.0
1719,796,25.0
1727,796,25.0
1735,793,25.0
1743,792,25.0
1751,792,25.0
1759,792,25.0
1767,792,25.0
1775,792,25.0
1783,792,25.0
1791,792,25.0
1799,792,25.0
1807,792,25.0
1815,792,25.0
1823,792,25.0
1831,792,25.0
1840,792,25.0
1848,792,25.0
1856,787,25.0
1864,790,25.0
1872,785,25.0
1880,787,25.0
1888,787,25.0
1896,785,25.0
1904,785,25.0
1912,783,25.0
1920,783,25.0
1928,782,25.0
1936,783,25.0
1944,782,25.0
1952,782,25.0
1960,782,25.0
1968,780,25.0
1976,780,25.0
1984,780,25.0
1992,777,25.0
2000,775,25.0
2008,775,25.0
2016,775,25.0
2024,775,25.0
2032,775,25.0
2040,775,25.0
2048,775,25.0
2056,774,25.0
2064,774,25.0
2073,771,25.0
2081,771,25.0
2089,769,25.0
2097,768,25.0
2105,768,25.0
2113,768,25.0
2121,768,25.0
2129,768,25.0
2137,768,25.0
2145,768,25.0
2153,768,25.0
2161,768,25.0
2169,768,25.0
2177,768,25.0
2185,768,25.0
2193,768,25.0
2201,768,25.0
2209,761,25.0
2217,760,25.0
2225,760,25.0
2233,760,25.0
2241,760,25.0
2249,760,25.0
2257,760,25.0
2265,758,25.0
2273,758,25.0
2281,760,25.0
2289,755,25.0
2298,755,25.0
2306,755,25.0
2314,753,25.0
2322,755,25.0
2330,753,25.0
2338,752,25.0
2346,752,25.0
2354,752,25.0
2362,752,25.0
2370,752,25.0
2378,752,25.0
2386,752,25.0
2394,750,25.0
2402,750,25.0
2410,750,25.0
2418,748,25.0
2426,748,25.0
2434,748,25.0
2442,748,25.0
2450,745,25.0
2458,743,25.0
2466,743,25.0
2474,743,25.0
2482,743,25.0
2490,743,25.0
2498,743,25.0
2506,743,25.0
2514,742,25.0
2522,742,25.0
2531,742,25.0
2539,739,25.0
2547,740,25.0
2555,739,25.0
2563,737,25.0
2571,739,25.0
2579,737,25.0
2587,737,25.0
2595,736,25.0
2603,736,25.0
2611,736,25.0
2619,736,25.0
2627,736,25.0
2635,734,25.0
2643,736,25.0
2651,734,25.0
2659,734,25.0
2667,732,25.0
2675,732,25.0
2683,732,25.0
2691,732,25.0
2699,732,25.0
2707,729,25.0
2715,729,25.0
2723,729,25.0
2731,728,25.0
2739,728,25.0
2747,728,25.0
2756,728,25.0
2764,728,25.0
2772,728,25.0
2780,728,25.0
2788,726,25.0
2796,723,25.0
2804,723,25.0
2812,723,25.0
2820,723,25.0
2828,721,25.0
2836,719,25.0
2844,721,25.0
2852,719,25.0
2860,719,25.0
2868,719,25.0
2876,719,25.0
2884,719,25.0
2892,718,25.0
2900,719,25.0
2908,718,25.0
2916,718,25.0
2924,716,25.0
2932,716,25.0
2940,716,25.0
2948,716,25.0
2956,716,25.0
2964,715,25.0
2972,711,25.0
2980,711,25.0
2989,711,25.0
2997,711,25.0
3005,711,25.0
3013,711,25.0
3021,711,25.0
3029,710,25.0
3037,710,25.0
3045,710,25.0
3053,707,25.0
3061,707,25.0
3069,707,25.0
3077,707,25.0
3085,705,25.0
3093,705,25.0
3101,705,25.0
3109,704,25.0
3117,704,25.0
3125,704,25.0
3133,704,25.0
3141,704,25.0
3149,704,25.0
3157,704,25.0
3165,700,25.0
3173,700,25.0
3181,704,25.0
3189,700,25.0
3197,700,25.0
3205,700,25.0
3214,700,25.0
3222,697,25.0
3230,696,25.0
3238,696,25.0
3246,696,25.0
3254,696,25.0
3262,696,25.0
3270,696,25.0
3278,696,25.0
3286,696,25.0
3294,696,25.0
3302,692,25.0
3310,691,25.0
3318,691,25.0
3326,691,25.0
3334,691,25.0
3342,691,25.0
3350,691,25.0
3358,689,25.0
3366,688,25.0
3374,688,25.0
3382,688,25.0
3390,688,25.0
3398,688,25.0
3406,688,25.0
3414,688,25.0
3422,687,25.0
3430,686,25.0
3438,686,25.0
3447,684,25.0
3455,684,25.0
3463,684,25.0
3471,681,25.0
