Time(microseconds),DLS Value,Temperature(C)
0,867,25.0
8,867,25.0
16,867,25.0
24,865,25.0
32,865,25.0
40,864,25.0
48,864,25.0
56,864,25.0
64,864,25.0
72,864,25.0
80,862,25.0
88,862,25.0
96,862,25.0
104,860,25.0
112,860,25.0
120,860,25.0
128,860,25.0
136,857,25.0
144,856,25.0
152,856,25.0
160,856,25.0
168,856,25.0
176,856,25.0
184,856,25.0
192,854,25.0
200,854,25.0
208,852,25.0
216,851,25.0
224,851,25.0
233,851,25.0
241,849,25.0
249,849,25.0
257,847,25.0
265,847,25.0
273,847,25.0
281,847,25.0
289,847,25.0
297,846,25.0
305,846,25.0
313,844,25.0
321,844,25.0
329,844,25.0
337,844,25.0
345,841,25.0
353,841,25.0
361,839,25.0
369,839,25.0
377,839,25.0
385,839,25.0
393,839,25.0
401,839,25.0
409,839,25.0
417,838,25.0
425,836,25.0
433,835,25.0
441,835,25.0
449,835,25.0
457,835,25.0
466,831,25.0
474,831,25.0
482,831,25.0
490,831,25.0
498,831,25.0
506,831,25.0
514,831,25.0
522,830,25.0
530,830,25.0
538,830,25.0
546,828,25.0
554,828,25.0
562,828,25.0
570,828,25.0
578,825,25.0
586,825,25.0
594,824,25.0
602,824,25.0
610,824,25.0
618,824,25.0
626,824,25.0
634,824,25.0
642,824,25.0
650,822,25.0
658,820,25.0
666,819,25.0
674,819,25.0
682,819,25.0
691,819,25.0
699,817,25.0
707,817,25.0
715,816,25.0
723,816,25.0
731,816,25.0
739,816,25.0
747,816,25.0
755,815,25.0
763,814,25.0
771,814,25.0
779,812,25.0
787,812,25.0
795,812,25.0
803,812,25.0
811,809,25.0
819,809,25.0
827,808,25.0
835,807,25.0
843,807,25.0
851,807,25.0
859,807,25.0
867,807,25.0
875,807,25.0
883,806,25.0
891,806,25.0
899,803,25.0
907,803,25.0
915,803,25.0
924,803,25.0
932,801,25.0
940,799,25.0
948,799,25.0
956,799,25.0
964,799,25.0
972,799,25.0
980,799,25.0
988,799,25.0
996,799,25.0
1004,798,25.0
1012,798,25.0
1020,796,25.0
1028,796,25.0
1036,796,25.0
1044,793,25.0
1052,793,25.0
1060,792,25.0
1068,792,25.0
1076,792,25.0
1084,792,25.0
1092,792,25.0
1100,792,25.0
1108,792,25.0
1116,792,25.0
1124,790,25.0
1132,788,25.0
1140,787,25.0
1149,787,25.0
1157,787,25.0
1165,785,25.0
1173,785,25.0
1181,785,25.0
1189,783,25.0
1197,783,25.0
1205,783,25.0
1213,783,25.0
1221,783,25.0
1229,783,25.0
1237,783,25.0
1245,782,25.0
1253,780,25.0
1261,780,25.0
1269,780,25.0
1277,780,25.0
1285,780,25.0
1293,777,25.0
1301,777,25.0
1309,775,25.0
1317,775,25.0
1325,775,25.0
1333,775,25.0
1341,775,25.0
1349,775,25.0
1357,775,25.0
1365,774,25.0
1373,774,25.0
1382,772,25.0
1390,771,25.0
1398,771,25.0
1406,771,25.0
1414,769,25.0
1422,769,25.0
1430,768,25.0
1438,768,25.0
1446,768,25.0
1454,768,25.0
1462,768,25.0
1470,768,25.0
1478,768,25.0
1486,768,25.0
1494,768,25.0
1502,768,25.0
1510,768,25.0
1518,768,25.0
1526,768,25.0
1534,768,25.0
1542,761,25.0
1550,761,25.0
1558,760,25.0
1566,760,25.0
1574,760,25.0
1582,760,25.0
1590,760,25.0
1598,760,25.0
1607,760,25.0
1615,760,25.0
1623,758,25.0
1631,758,25.0
1639,755,25.0
1647,755,25.0
1655,755,25.0
1663,755,25.0
1671,753,25.0
1679,753,25.0
1687,752,25.0
1695,752,25.0
1703,752,25.0
1711,752,25.0
1719,752,25.0
1727,752,25.0
1735,750,25.0
1743,750,25.0
1751,750,25.0
1759,748,25.0
1767,748,25.0
1775,748,25.0
1783,748,25.0
1791,748,25.0
1799,745,25.0
1807,745,25.0
1815,743,25.0
1823,743,25.0
1831,743,25.0
1840,743,25.0
1848,743,25.0
1856,743,25.0
1864,743,25.0
1872,742,25.0
1880,742,25.0
1888,740,25.0
1896,739,25.0
1904,739,25.0
1912,739,25.0
1920,737,25.0
1928,737,25.0
1936,737,25.0
1944,736,25.0
1952,736,25.0
1960,736,25.0
1968,736,25.0
1976,736,25.0
1984,736,25.0
1992,736,25.0
2000,734,25.0
2008,734,25.0
2016,732,25.0
2024,732,25.0
2032,732,25.0
2040,732,25.0
2048,731,25.0
2056,729,25.0
2064,728,25.0
2073,728,25.0
2081,728,25.0
2089,728,25.0
2097,728,25.0
2105,728,25.0
2113,728,25.0
2121,728,25.0
2129,726,25.0
2137,724,25.0
2145,723,25.0
2153,723,25.0
2161,723,25.0
2169,723,25.0
2177,721,25.0
2185,721,25.0
2193,719,25.0
2201,719,25.0
2209,732,25.0
2217,768,25.0
2225,806,25.0
2233,846,25.0
2241,883,25.0
2249,915,25.0
2257,940,25.0
2265,956,25.0
2273,952,25.0
2281,950,25.0
2289,947,25.0
2298,945,25.0
2306,944,25.0
2314,944,25.0
2322,942,25.0
2330,940,25.0
2338,940,25.0
2346,936,25.0
2354,935,25.0
2362,935,25.0
2370,934,25.0
2378,934,25.0
2386,931,25.0
2394,931,25.0
2402,929,25.0
2410,927,25.0
2418,927,25.0
2426,927,25.0
2434,926,25.0
2442,926,25.0
2450,924,25.0
2458,924,25.0
2466,921,25.0
2474,920,25.0
2482,920,25.0
2490,920,25.0
2498,920,25.0
2506,918,25.0
2514,916,25.0
2522,915,25.0
2531,915,25.0
2539,913,25.0
2547,911,25.0
2555,911,25.0
2563,911,25.0
2571,911,25.0
2579,910,25.0
2587,908,25.0
2595,908,25.0
2603,908,25.0
2611,908,25.0
2619,905,25.0
2627,904,25.0
2635,903,25.0
2643,903,25.0
2651,903,25.0
2659,902,25.0
2667,902,25.0
2675,900,25.0
2683,899,25.0
2691,899,25.0
2699,899,25.0
2707,897,25.0
2715,896,25.0
2723,896,25.0
2731,896,25.0
2739,896,25.0
2747,896,25.0
2756,896,25.0
2764,892,25.0
2772,892,25.0
2780,892,25.0
2788,892,25.0
2796,889,25.0
2804,889,25.0
2812,889,25.0
2820,888,25.0
2828,888,25.0
2836,888,25.0
2844,888,25.0
2852,886,25.0
2860,886,25.0
2868,883,25.0
2876,883,25.0
2884,883,25.0
2892,883,25.0
2900,881,25.0
2908,880,25.0
2916,880,25.0
2924,880,25.0
2932,880,25.0
2940,880,25.0
2948,878,25.0
2956,878,25.0
2964,876,25.0
2972,876,25.0
2980,876,25.0
2989,876,25.0
2997,875,25.0
3005,873,25.0
3013,872,25.0
3021,871,25.0
3029,871,25.0
3037,871,25.0
3045,871,25.0
3053,871,25.0
3061,870,25.0
3069,868,25.0
3077,867,25.0
3085,867,25.0
3093,867,25.0
3101,865,25.0
3109,865,25.0
3117,865,25.0
3125,864,25.0
3133,864,25.0
3141,864,25.0
3149,864,25.0
3157,862,25.0
3165,862,25.0
3173,862,25.0
3181,860,25.0
3189,860,25.0
3197,860,25.0
3205,860,25.0
3214,857,25.0
3222,857,25.0
3230,856,25.0
3238,856,25.0
3246,856,25.0
3254,856,25.0
3262,856,25.0
3270,856,25.0
3278,854,25.0
3286,852,25.0
3294,851,25.0
3302,851,25.0
3310,851,25.0
3318,849,25.0
3326,849,25.0
3334,848,25.0
3342,847,25.0
