Time(microseconds),DLS Value,Temperature(C)
0,783,25.0
8,783,25.0
16,783,25.0
24,782,25.0
32,782,25.0
40,780,25.0
48,780,25.0
56,780,25.0
64,780,25.0
72,780,25.0
80,777,25.0
88,777,25.0
96,775,25.0
104,775,25.0
112,775,25.0
120,775,25.0
128,775,25.0
136,775,25.0
144,774,25.0
152,774,25.0
160,772,25.0
168,771,25.0
176,771,25.0
184,771,25.0
192,771,25.0
200,769,25.0
208,769,25.0
216,768,25.0
224,768,25.0
233,768,25.0
241,768,25.0
249,768,25.0
257,768,25.0
265,768,25.0
273,768,25.0
281,768,25.0
289,768,25.0
297,768,25.0
305,768,25.0
313,768,25.0
321,763,25.0
329,761,25.0
337,761,25.0
345,760,25.0
353,760,25.0
361,760,25.0
369,760,25.0
377,760,25.0
385,760,25.0
393,760,25.0
401,760,25.0
409,758,25.0
417,755,25.0
425,755,25.0
433,755,25.0
441,755,25.0
449,753,25.0
457,753,25.0
466,753,25.0
474,752,25.0
482,752,25.0
490,752,25.0
498,752,25.0
506,752,25.0
514,752,25.0
522,750,25.0
530,750,25.0
538,748,25.0
546,748,25.0
554,748,25.0
562,748,25.0
570,748,25.0
578,748,25.0
586,745,25.0
594,743,25.0
602,743,25.0
610,743,25.0
618,743,25.0
626,743,25.0
634,743,25.0
642,743,25.0
650,743,25.0
658,742,25.0
666,742,25.0
674,739,25.0
682,739,25.0
691,739,25.0
699,739,25.0
707,737,25.0
715,737,25.0
723,737,25.0
731,736,25.0
739,736,25.0
747,736,25.0
755,736,25.0
763,748,25.0
771,783,25.0
779,824,25.0
787,865,25.0
795,900,25.0
803,934,25.0
811,963,25.0
819,977,25.0
827,984,25.0
835,979,25.0
843,975,25.0
851,975,25.0
859,972,25.0
867,972,25.0
875,968,25.0
883,967,25.0
891,967,25.0
899,966,25.0
907,963,25.0
915,963,25.0
924,961,25.0
932,960,25.0
940,960,25.0
948,960,25.0
956,958,25.0
964,956,25.0
972,956,25.0
980,955,25.0
988,952,25.0
996,952,25.0
1004,952,25.0
1012,952,25.0
1020,950,25.0
1028,947,25.0
1036,947,25.0
1044,947,25.0
1052,945,25.0
1060,944,25.0
1068,944,25.0
1076,944,25.0
1084,942,25.0
1092,942,25.0
1100,940,25.0
1108,940,25.0
1116,937,25.0
1124,937,25.0
1132,935,25.0
1140,935,25.0
1149,935,25.0
1157,935,25.0
1165,934,25.0
1173,931,25.0
1181,931,25.0
1189,931,25.0
1197,929,25.0
1205,927,25.0
1213,927,25.0
1221,927,25.0
1229,927,25.0
1237,926,25.0
1245,926,25.0
1253,924,25.0
1261,924,25.0
1269,924,25.0
1277,921,25.0
1285,920,25.0
1293,920,25.0
1301,920,25.0
1309,920,25.0
1317,920,25.0
1325,918,25.0
1333,918,25.0
1341,915,25.0
1349,915,25.0
1357,915,25.0
1365,913,25.0
1373,911,25.0
1382,911,25.0
1390,911,25.0
1398,911,25.0
1406,911,25.0
1414,910,25.0
1422,910,25.0
1430,908,25.0
1438,908,25.0
1446,908,25.0
1454,907,25.0
1462,905,25.0
1470,903,25.0
1478,903,25.0
1486,903,25.0
1494,903,25.0
1502,903,25.0
1510,902,25.0
1518,902,25.0
1526,899,25.0
1534,899,25.0
1542,899,25.0
1550,897,25.0
1558,897,25.0
1566,896,25.0
1574,896,25.0
1582,896,25.0
1590,896,25.0
1598,896,25.0
1607,896,25.0
1615,896,25.0
1623,892,25.0
1631,892,25.0
1639,892,25.0
1647,892,25.0
1655,889,25.0
1663,889,25.0
1671,888,25.0
1679,888,25.0
1687,888,25.0
1695,888,25.0
1703,888,25.0
1711,888,25.0
1719,886,25.0
1727,883,25.0
1735,883,25.0
1743,883,25.0
1751,883,25.0
1759,881,25.0
1767,881,25.0
1775,880,25.0
1783,880,25.0
1791,880,25.0
1799,880,25.0
1807,880,25.0
1815,878,25.0
1823,878,25.0
1831,876,25.0
1840,876,25.0
1848,876,25.0
1856,876,25.0
1864,873,25.0
1872,873,25.0
1880,871,25.0
1888,871,25.0
1896,871,25.0
1904,871,25.0
1912,871,25.0
1920,871,25.0
1928,870,25.0
1936,870,25.0
1944,867,25.0
1952,867,25.0
1960,867,25.0
1968,867,25.0
1976,865,25.0
1984,864,25.0
1992,864,25.0
2000,864,25.0
2008,864,25.0
2016,864,25.0
2024,864,25.0
2032,862,25.0
2040,862,25.0
2048,860,25.0
2056,860,25.0
2064,860,25.0
2073,860,25.0
2081,857,25.0
2089,856,25.0
2097,856,25.0
2105,856,25.0
2113,856,25.0
2121,856,25.0
2129,856,25.0
2137,856,25.0
2145,854,25.0
2153,854,25.0
2161,851,25.0
2169,851,25.0
2177,851,25.0
2185,851,25.0
2193,849,25.0
2201,847,25.0
2209,847,25.0
2217,847,25.0
2225,847,25.0
2233,847,25.0
2241,847,25.0
2249,847,25.0
2257,846,25.0
2265,844,25.0
2273,844,25.0
2281,844,25.0
2289,844,25.0
2298,844,25.0
2306,843,25.0
2314,841,25.0
2322,839,25.0
2330,839,25.0
2338,839,25.0
2346,839,25.0
2354,839,25.0
2362,839,25.0
2370,838,25.0
2378,838,25.0
2386,836,25.0
2394,835,25.0
2402,835,25.0
2410,835,25.0
2418,831,25.0
2426,831,25.0
2434,831,25.0
2442,831,25.0
2450,831,25.0
2458,831,25.0
2466,831,25.0
2474,831,25.0
2482,830,25.0
2490,830,25.0
2498,828,25.0
2506,828,25.0
2514,828,25.0
2522,828,25.0
2531,828,25.0
2539,825,25.0
2547,824,25.0
2555,824,25.0
2563,824,25.0
2571,824,25.0
2579,824,25.0
2587,824,25.0
2595,824,25.0
2603,822,25.0
2611,822,25.0
2619,819,25.0
2627,819,25.0
2635,819,25.0
2643,819,25.0
2651,817,25.0
2659,817,25.0
2667,816,25.0
2675,816,25.0
2683,816,25.0
2691,816,25.0
2699,816,25.0
2707,816,25.0
2715,814,25.0
2723,814,25.0
2731,814,25.0
2739,812,25.0
2747,812,25.0
2756,812,25.0
2764,812,25.0
2772,812,25.0
2780,809,25.0
2788,807,25.0
2796,807,25.0
2804,807,25.0
2812,807,25.0
2820,807,25.0
2828,807,25.0
2836,807,25.0
2844,806,25.0
2852,806,25.0
2860,803,25.0
2868,803,25.0
2876,803,25.0
2884,803,25.0
2892,801,25.0
2900,799,25.0
2908,799,25.0
2916,799,25.0
2924,799,25.0
2932,799,25.0
2940,799,25.0
2948,799,25.0
2956,799,25.0
2964,798,25.0
2972,798,25.0
2980,796,25.0
2989,796,25.0
2997,796,25.0
3005,796,25.0
3013,796,25.0
3021,793,25.0
3029,792,25.0
3037,792,25.0
3045,792,25.0
3053,792,25.0
3061,792,25.0
3069,792,25.0
3077,792,25.0
3085,790,25.0
3093,788,25.0
3101,787,25.0
3109,787,25.0
3117,787,25.0
3125,787,25.0
3133,785,25.0
3141,783,25.0
3149,783,25.0
3157,783,25.0
3165,783,25.0
3173,783,25.0
3181,783,25.0
3189,783,25.0
3197,782,25.0
3205,782,25.0
3214,782,25.0
3222,780,25.0
3230,780,25.0
3238,780,25.0
3246,780,25.0
3254,779,25.0
3262,777,25.0
3270,775,25.0
3278,775,25.0
3286,775,25.0
3294,775,25.0
