Time(microseconds),DLS Value,Temperature(C)
0,662,25.0
8,659,25.0
16,659,25.0
24,659,25.0
32,659,25.0
40,659,25.0
48,659,25.0
56,659,25.0
64,659,25.0
72,659,25.0
80,657,25.0
88,655,25.0
96,655,25.0
104,655,25.0
112,655,25.0
120,655,25.0
128,655,25.0
136,655,25.0
144,655,25.0
152,654,25.0
160,654,25.0
168,654,25.0
176,654,25.0
184,652,25.0
192,654,25.0
200,654,25.0
208,652,25.0
216,652,25.0
224,649,25.0
233,649,25.0
241,647,25.0
249,647,25.0
257,647,25.0
265,647,25.0
273,647,25.0
281,647,25.0
289,647,25.0
297,647,25.0
305,647,25.0
313,647,25.0
321,647,25.0
329,646,25.0
337,643,25.0
345,646,25.0
353,639,25.0
361,639,25.0
369,639,25.0
377,639,25.0
385,639,25.0
393,639,25.0
401,639,25.0
409,639,25.0
417,639,25.0
425,639,25.0
433,639,25.0
441,639,25.0
449,639,25.0
457,639,25.0
466,639,25.0
474,639,25.0
482,638,25.0
490,638,25.0
498,638,25.0
506,638,25.0
514,638,25.0
522,636,25.0
530,636,25.0
538,636,25.0
546,636,25.0
554,636,25.0
562,633,25.0
570,635,25.0
578,632,25.0
586,632,25.0
594,632,25.0
602,632,25.0
610,632,25.0
618,632,25.0
626,632,25.0
634,632,25.0
642,632,25.0
650,632,25.0
658,630,25.0
666,630,25.0
674,630,25.0
682,627,25.0
691,628,25.0
699,627,25.0
707,628,25.0
715,630,25.0
723,627,25.0
731,627,25.0
739,627,25.0
747,625,25.0
755,625,25.0
763,625,25.0
771,625,25.0
779,625,25.0
787,625,25.0
795,624,25.0
803,625,25.0
811,624,25.0
819,624,25.0
827,624,25.0
835,624,25.0
843,624,25.0
851,624,25.0
859,624,25.0
867,624,25.0
875,624,25.0
883,624,25.0
891,624,25.0
899,624,25.0
907,622,25.0
915,622,25.0
924,622,25.0
932,622,25.0
940,622,25.0
948,622,25.0
956,622,25.0
964,622,25.0
972,622,25.0
980,622,25.0
988,620,25.0
996,620,25.0
1004,622,25.0
1012,620,25.0
1020,620,25.0
1028,620,25.0
1036,620,25.0
1044,620,25.0
1052,620,25.0
1060,620,25.0
1068,620,25.0
1076,620,25.0
1084,620,25.0
1092,620,25.0
1100,615,25.0
1108,620,25.0
1116,617,25.0
1124,646,25.0
1132,675,25.0
1140,711,25.0
1149,743,25.0
1157,768,25.0
1165,799,25.0
1173,830,25.0
1181,839,25.0
1189,835,25.0
1197,835,25.0
1205,831,25.0
1213,831,25.0
1221,831,25.0
1229,831,25.0
1237,830,25.0
1245,828,25.0
1253,828,25.0
1261,824,25.0
1269,824,25.0
1277,824,25.0
1285,822,25.0
1293,822,25.0
1301,819,25.0
1309,817,25.0
1317,817,25.0
1325,816,25.0
1333,816,25.0
1341,816,25.0
1349,816,25.0
1357,814,25.0
1365,814,25.0
1373,812,25.0
1382,809,25.0
1390,812,25.0
1398,807,25.0
1406,807,25.0
1414,807,25.0
1422,807,25.0
1430,807,25.0
1438,807,25.0
1446,803,25.0
1454,806,25.0
1462,803,25.0
1470,799,25.0
1478,799,25.0
1486,799,25.0
1494,799,25.0
1502,799,25.0
1510,799,25.0
1518,798,25.0
1526,798,25.0
1534,796,25.0
1542,796,25.0
1550,793,25.0
1558,795,25.0
1566,792,25.0
1574,792,25.0
1582,792,25.0
1590,792,25.0
1598,792,25.0
1607,792,25.0
1615,792,25.0
1623,792,25.0
1631,787,25.0
1639,787,25.0
1647,787,25.0
1655,787,25.0
1663,787,25.0
1671,785,25.0
1679,785,25.0
1687,785,25.0
1695,785,25.0
1703,783,25.0
1711,783,25.0
1719,783,25.0
1727,783,25.0
1735,783,25.0
1743,782,25.0
1751,782,25.0
1759,782,25.0
1767,780,25.0
1775,780,25.0
1783,780,25.0
1791,777,25.0
1799,777,25.0
1807,775,25.0
1815,775,25.0
1823,775,25.0
1831,775,25.0
1840,775,25.0
1848,775,25.0
1856,775,25.0
1864,771,25.0
1872,771,25.0
1880,771,25.0
1888,771,25.0
1896,769,25.0
1904,769,25.0
1912,769,25.0
1920,771,25.0
1928,771,25.0
1936,769,25.0
1944,769,25.0
1952,768,25.0
1960,769,25.0
1968,768,25.0
1976,768,25.0
1984,768,25.0
1992,768,25.0
2000,768,25.0
2008,768,25.0
2016,768,25.0
2024,768,25.0
2032,768,25.0
2040,761,25.0
2048,761,25.0
2056,761,25.0
2064,761,25.0
2073,760,25.0
2081,760,25.0
2089,760,25.0
2097,760,25.0
2105,760,25.0
2113,760,25.0
2121,760,25.0
2129,760,25.0
2137,756,25.0
2145,755,25.0
2153,758,25.0
2161,760,25.0
2169,755,25.0
2177,755,25.0
2185,753,25.0
2193,752,25.0
2201,752,25.0
2209,752,25.0
2217,752,25.0
2225,752,25.0
2233,752,25.0
2241,752,25.0
2249,752,25.0
2257,750,25.0
2265,752,25.0
2273,748,25.0
2281,748,25.0
2289,748,25.0
2298,748,25.0
2306,748,25.0
2314,748,25.0
2322,745,25.0
2330,743,25.0
2338,743,25.0
2346,743,25.0
2354,743,25.0
2362,743,25.0
2370,743,25.0
2378,743,25.0
2386,742,25.0
2394,743,25.0
2402,743,25.0
2410,742,25.0
2418,743,25.0
2426,742,25.0
2434,739,25.0
2442,739,25.0
2450,739,25.0
2458,737,25.0
2466,737,25.0
2474,737,25.0
2482,737,25.0
2490,737,25.0
2498,737,25.0
2506,737,25.0
2514,736,25.0
2522,736,25.0
2531,736,25.0
2539,736,25.0
2547,736,25.0
2555,734,25.0
2563,734,25.0
2571,734,25.0
2579,734,25.0
2587,732,25.0
2595,732,25.0
2603,729,25.0
2611,732,25.0
2619,729,25.0
2627,729,25.0
2635,728,25.0
2643,728,25.0
2651,728,25.0
2659,728,25.0
2667,728,25.0
2675,728,25.0
2683,728,25.0
2691,728,25.0
2699,728,25.0
2707,728,25.0
2715,726,25.0
2723,728,25.0
2731,726,25.0
2739,726,25.0
2747,724,25.0
2756,723,25.0
2764,719,25.0
2772,719,25.0
2780,719,25.0
2788,719,25.0
2796,719,25.0
2804,719,25.0
2812,719,25.0
2820,719,25.0
2828,719,25.0
2836,719,25.0
2844,719,25.0
2852,718,25.0
2860,718,25.0
2868,716,25.0
2876,716,25.0
2884,716,25.0
2892,716,25.0
2900,716,25.0
2908,716,25.0
2916,713,25.0
2924,711,25.0
2932,711,25.0
2940,711,25.0
2948,711,25.0
2956,711,25.0
2964,711,25.0
2972,710,25.0
2980,711,25.0
2989,710,25.0
2997,710,25.0
3005,708,25.0
3013,707,25.0
3021,707,25.0
3029,707,25.0
3037,707,25.0
3045,707,25.0
3053,705,25.0
3061,704,25.0
3069,704,25.0
3077,704,25.0
3085,704,25.0
3093,704,25.0
3101,704,25.0
3109,704,25.0
3117,704,25.0
3125,704,25.0
3133,704,25.0
3141,704,25.0
3149,704,25.0
3157,700,25.0
3165,700,25.0
3173,700,25.0
3181,697,25.0
3189,697,25.0
3197,700,25.0
3205,697,25.0
3214,696,25.0
3222,696,25.0
3230,696,25.0
3238,696,25.0
3246,696,25.0
3254,696,25.0
3262,696,25.0
3270,696,25.0
3278,696,25.0
3286,692,25.0
3294,691,25.0
3302,691,25.0
3310,691,25.0
3318,691,25.0
3326,691,25.0
3334,691,25.0
3342,691,25.0
3350,689,25.0
3358,689,25.0
3366,689,25.0
3374,688,25.0
3382,688,25.0
3390,688,25.0
3398,688,25.0
3406,688,25.0
3414,688,25.0
3422,686,25.0
3430,686,25.0
3438,686,25.0
3447,684,25.0
3455,686,25.0
3463,686,25.0
3471,686,25.0
3479,687,25.0
3487,684,25.0
3495,684,25.0
3503,681,25.0
3511,681,25.0
3519,681,25.0
3527,681,25.0
3535,683,25.0
3543,684,25.0
3551,679,25.0
3559,679,25.0
3567,679,25.0
3575,679,25.0
3583,679,25.0
3591,679,25.0
3599,679,25.0
3607,678,25.0
3615,678,25.0
3623,675,25.0
3631,675,25.0
3639,675,25.0
3647,675,25.0
3655,675,25.0
3663,671,25.0
3671,675,25.0
3680,671,25.0
3688,673,25.0
3696,671,25.0
3704,671,25.0
3712,671,25.0
3720,671,25.0
3728,671,25.0
3736,671,25.0
3744,671,25.0
3752,671,25.0
3760,671,25.0
3768,671,25.0
3776,670,25.0
3784,668,25.0
3792,670,25.0
3800,668,25.0
3808,668,25.0
3816,668,25.0
3824,668,25.0
3832,664,25.0
3840,665,25.0
3848,664,25.0
3856,664,25.0
3864,665,25.0
3872,664,25.0
3880,664,25.0
3888,664,25.0
3896,664,25.0
3905,664,25.0
3913,664,25.0
3921,664,25.0
3929,664,25.0
3937,664,25.0
3945,662,25.0
3953,659,25.0
3961,659,25.0
3969,659,25.0
3977,659,25.0
3985,657,25.0
3993,657,25.0
4001,655,25.0
4009,655,25.0
4017,655,25.0
4025,657,25.0
4033,655,25.0
4041,655,25.0
4049,655,25.0
4057,655,25.0
4065,655,25.0
4073,654,25.0
4081,654,25.0
4089,652,25.0
4097,652,25.0
4105,652,25.0
4113,651,25.0
4121,651,25.0
4129,652,25.0
4138,649,25.0
4146,652,25.0
4154,652,25.0
4162,651,25.0
4170,649,25.0
4178,649,25.0
4186,647,25.0
4194,647,25.0
4202,647,25.0
4210,647,25.0
4218,647,25.0
4226,647,25.0
4234,646,25.0
4242,647,25.0
4250,643,25.0
4258,643,25.0
4266,639,25.0
4274,639,25.0
4282,639,25.0
4290,639,25.0
4298,639,25.0
4306,639,25.0
4314,639,25.0
4322,639,25.0
4330,639,25.0
4338,639,25.0
4346,639,25.0
4354,639,25.0
4363,639,25.0
4371,639,25.0
4379,639,25.0
4387,639,25.0
4395,636,25.0
4403,638,25.0
4411,638,25.0
4419,638,25.0
4427,636,25.0
4435,636,25.0
4443,636,25.0
4451,636,25.0
4459,636,25.0
4467,636,25.0
4475,636,25.0
4483,633,25.0
4491,633,25.0
4499,632,25.0
4507,632,25.0
4515,632,25.0
4523,632,25.0
4531,632,25.0
4539,632,25.0
4547,632,25.0
4555,632,25.0
4563,632,25.0
4571,632,25.0
4579,632,25.0
4587,632,25.0
4596,632,25.0
4604,632,25.0
4612,632,25.0
4620,632,25.0
4628,630,25.0
4636,628,25.0
4644,627,25.0
4652,627,25.0
4660,627,25.0
4668,627,25.0
4676,627,25.0
4684,627,25.0
4692,627,25.0
4700,625,25.0
4708,627,25.0
4716,625,25.0
4724,625,25.0
4732,625,25.0
4740,625,25.0
4748,627,25.0
4756,625,25.0
4764,624,25.0
4772,624,25.0
4780,624,25.0
4788,624,25.0
4796,624,25.0
4804,624,25.0
4812,624,25.0
4821,624,25.0
4829,624,25.0
4837,624,25.0
4845,624,25.0
4853,622,25.0
4861,624,25.0
4869,622,25.0
4877,624,25.0
4885,624,25.0
4893,623,25.0
4901,622,25.0
4909,622,25.0
4917,622,25.0
4925,622,25.0
4933,622,25.0
4941,622,25.0
4949,622,25.0
4957,622,25.0
4965,620,25.0
4973,620,25.0
4981,620,25.0
4989,620,25.0
4997,620,25.0
5005,620,25.0
5013,620,25.0
5021,620,25.0
5029,620,25.0
5037,619,25.0
5045,620,25.0
5054,620,25.0
5062,617,25.0
