Time(microseconds),DLS Value,Temperature(C)
0,688,25.0
8,688,25.0
16,686,25.0
24,686,25.0
32,686,25.0
40,684,25.0
48,684,25.0
56,684,25.0
64,684,25.0
72,684,25.0
80,679,25.0
88,679,25.0
96,679,25.0
104,679,25.0
112,679,25.0
120,679,25.0
128,679,25.0
136,679,25.0
144,678,25.0
152,678,25.0
160,675,25.0
168,675,25.0
176,675,25.0
184,675,25.0
192,673,25.0
200,673,25.0
208,671,25.0
216,671,25.0
224,671,25.0
233,671,25.0
241,671,25.0
249,671,25.0
257,671,25.0
265,670,25.0
273,670,25.0
281,668,25.0
289,700,25.0
297,736,25.0
305,768,25.0
313,793,25.0
321,817,25.0
329,839,25.0
337,838,25.0
345,838,25.0
353,838,25.0
361,831,25.0
369,831,25.0
377,830,25.0
385,828,25.0
393,824,25.0
401,824,25.0
409,819,25.0
417,819,25.0
425,816,25.0
433,814,25.0
441,812,25.0
449,807,25.0
457,807,25.0
466,807,25.0
474,803,25.0
482,803,25.0
490,799,25.0
498,799,25.0
506,799,25.0
514,798,25.0
522,798,25.0
530,796,25.0
538,796,25.0
546,796,25.0
554,793,25.0
562,793,25.0
570,793,25.0
578,792,25.0
586,792,25.0
594,792,25.0
602,792,25.0
610,787,25.0
618,785,25.0
626,785,25.0
634,783,25.0
642,783,25.0
650,782,25.0
658,780,25.0
666,780,25.0
674,777,25.0
682,775,25.0
691,775,25.0
699,775,25.0
707,774,25.0
715,771,25.0
723,771,25.0
731,771,25.0
739,768,25.0
747,768,25.0
755,768,25.0
763,768,25.0
771,768,25.0
779,768,25.0
787,768,25.0
795,761,25.0
803,760,25.0
811,760,25.0
819,760,25.0
827,760,25.0
835,760,25.0
843,755,25.0
851,755,25.0
859,755,25.0
867,752,25.0
875,752,25.0
883,752,25.0
891,752,25.0
899,752,25.0
907,750,25.0
915,748,25.0
924,748,25.0
932,748,25.0
940,745,25.0
948,743,25.0
956,743,25.0
964,743,25.0
972,743,25.0
980,743,25.0
988,742,25.0
996,742,25.0
1004,739,25.0
1012,739,25.0
1020,739,25.0
1028,736,25.0
1036,736,25.0
1044,736,25.0
1052,736,25.0
1060,736,25.0
1068,736,25.0
1076,732,25.0
1084,732,25.0
1092,732,25.0
1100,729,25.0
1108,729,25.0
1116,728,25.0
1124,728,25.0
1132,728,25.0
1140,728,25.0
1149,728,25.0
1157,728,25.0
1165,726,25.0
1173,723,25.0
1181,723,25.0
1189,723,25.0
1197,721,25.0
1205,719,25.0
1213,719,25.0
1221,719,25.0
1229,719,25.0
1237,719,25.0
1245,718,25.0
1253,718,25.0
1261,716,25.0
1269,716,25.0
1277,716,25.0
1285,713,25.0
1293,713,25.0
1301,711,25.0
1309,711,25.0
1317,711,25.0
1325,711,25.0
1333,711,25.0
1341,711,25.0
1349,710,25.0
1357,707,25.0
1365,707,25.0
1373,707,25.0
1382,705,25.0
1390,705,25.0
1398,704,25.0
1406,704,25.0
1414,704,25.0
1422,704,25.0
1430,704,25.0
1438,704,25.0
1446,704,25.0
1454,702,25.0
1462,700,25.0
1470,700,25.0
1478,700,25.0
1486,700,25.0
1494,700,25.0
1502,696,25.0
1510,696,25.0
1518,696,25.0
1526,696,25.0
1534,696,25.0
1542,696,25.0
1550,696,25.0
1558,696,25.0
1566,694,25.0
1574,692,25.0
1582,691,25.0
1590,691,25.0
1598,689,25.0
1607,689,25.0
1615,689,25.0
1623,688,25.0
1631,688,25.0
1639,688,25.0
1647,688,25.0
1655,688,25.0
1663,688,25.0
1671,686,25.0
1679,686,25.0
1687,684,25.0
1695,684,25.0
1703,684,25.0
1711,684,25.0
1719,684,25.0
1727,684,25.0
1735,679,25.0
1743,679,25.0
1751,679,25.0
1759,679,25.0
1767,679,25.0
1775,679,25.0
1783,679,25.0
1791,678,25.0
1799,678,25.0
1807,678,25.0
1815,675,25.0
1823,675,25.0
1831,675,25.0
1840,675,25.0
1848,673,25.0
1856,671,25.0
1864,671,25.0
1872,671,25.0
1880,671,25.0
1888,671,25.0
1896,671,25.0
1904,671,25.0
1912,671,25.0
1920,671,25.0
1928,670,25.0
1936,670,25.0
1944,691,25.0
1952,723,25.0
1960,760,25.0
1968,793,25.0
1976,807,25.0
1984,838,25.0
1992,839,25.0
2000,838,25.0
2008,835,25.0
2016,835,25.0
2024,831,25.0
2032,828,25.0
2040,827,25.0
2048,824,25.0
2056,819,25.0
2064,819,25.0
2073,816,25.0
2081,814,25.0
2089,812,25.0
2097,807,25.0
2105,807,25.0
2113,807,25.0
2121,803,25.0
2129,803,25.0
2137,799,25.0
2145,799,25.0
2153,799,25.0
2161,799,25.0
2169,796,25.0
2177,796,25.0
2185,796,25.0
2193,796,25.0
2201,793,25.0
2209,793,25.0
2217,793,25.0
2225,792,25.0
2233,792,25.0
2241,792,25.0
2249,792,25.0
2257,788,25.0
2265,787,25.0
2273,785,25.0
2281,785,25.0
2289,783,25.0
2298,783,25.0
2306,782,25.0
2314,780,25.0
2322,780,25.0
2330,777,25.0
2338,775,25.0
2346,775,25.0
2354,775,25.0
2362,774,25.0
2370,774,25.0
2378,771,25.0
2386,769,25.0
2394,769,25.0
2402,768,25.0
2410,768,25.0
2418,768,25.0
2426,768,25.0
2434,768,25.0
2442,768,25.0
2450,761,25.0
2458,760,25.0
2466,760,25.0
2474,760,25.0
2482,760,25.0
2490,758,25.0
2498,755,25.0
2506,755,25.0
2514,753,25.0
2522,753,25.0
2531,752,25.0
2539,752,25.0
2547,752,25.0
2555,751,25.0
2563,750,25.0
2571,748,25.0
2579,748,25.0
2587,748,25.0
2595,745,25.0
2603,745,25.0
2611,743,25.0
2619,743,25.0
2627,743,25.0
2635,743,25.0
2643,742,25.0
2651,739,25.0
2659,739,25.0
2667,739,25.0
2675,737,25.0
2683,737,25.0
2691,736,25.0
2699,736,25.0
2707,736,25.0
2715,736,25.0
2723,734,25.0
2731,734,25.0
2739,732,25.0
2747,732,25.0
2756,732,25.0
2764,732,25.0
2772,728,25.0
2780,728,25.0
2788,728,25.0
2796,728,25.0
2804,728,25.0
2812,728,25.0
2820,726,25.0
2828,723,25.0
2836,723,25.0
2844,723,25.0
2852,723,25.0
2860,721,25.0
2868,719,25.0
2876,719,25.0
2884,719,25.0
2892,719,25.0
2900,719,25.0
2908,718,25.0
2916,718,25.0
2924,718,25.0
2932,716,25.0
2940,716,25.0
2948,713,25.0
2956,713,25.0
2964,711,25.0
2972,711,25.0
2980,711,25.0
2989,711,25.0
2997,711,25.0
3005,711,25.0
3013,710,25.0
3021,707,25.0
3029,707,25.0
3037,707,25.0
3045,707,25.0
3053,705,25.0
3061,705,25.0
3069,704,25.0
3077,704,25.0
3085,704,25.0
3093,704,25.0
3101,704,25.0
3109,704,25.0
3117,702,25.0
3125,700,25.0
3133,700,25.0
3141,700,25.0
3149,700,25.0
3157,697,25.0
3165,696,25.0
3173,696,25.0
3181,696,25.0
3189,696,25.0
3197,696,25.0
3205,696,25.0
3214,696,25.0
3222,694,25.0
3230,694,25.0
3238,691,25.0
3246,691,25.0
3254,691,25.0
3262,691,25.0
3270,689,25.0
3278,689,25.0
3286,688,25.0
3294,688,25.0
3302,688,25.0
3310,688,25.0
3318,688,25.0
3326,688,25.0
3334,686,25.0
3342,686,25.0
3350,684,25.0
3358,684,25.0
3366,684,25.0
3374,684,25.0
3382,683,25.0
3390,683,25.0
3398,681,25.0
3406,679,25.0
3414,679,25.0
3422,679,25.0
3430,679,25.0
3438,679,25.0
3447,679,25.0
3455,679,25.0
3463,679,25.0
3471,678,25.0
3479,675,25.0
3487,675,25.0
3495,675,25.0
3503,675,25.0
3511,673,25.0
3519,671,25.0
3527,671,25.0
3535,671,25.0
3543,671,25.0
3551,671,25.0
3559,671,25.0
3567,671,25.0
3575,671,25.0
3583,670,25.0
3591,679,25.0
3599,704,25.0
3607,736,25.0
3615,775,25.0
3623,799,25.0
3631,824,25.0
3639,839,25.0
3647,839,25.0
3655,838,25.0
3663,838,25.0
3671,835,25.0
3680,831,25.0
3688,831,25.0
3696,828,25.0
3704,825,25.0
3712,824,25.0
3720,819,25.0
3728,817,25.0
3736,816,25.0
3744,814,25.0
3752,812,25.0
3760,809,25.0
3768,807,25.0
3776,806,25.0
3784,806,25.0
3792,801,25.0
3800,799,25.0
3808,799,25.0
3816,799,25.0
3824,798,25.0
3832,796,25.0
3840,796,25.0
3848,796,25.0
3856,796,25.0
3864,793,25.0
3872,793,25.0
3880,793,25.0
3888,792,25.0
3896,792,25.0
3905,792,25.0
3913,792,25.0
3921,790,25.0
3929,787,25.0
3937,787,25.0
3945,783,25.0
3953,783,25.0
3961,783,25.0
3969,782,25.0
3977,782,25.0
3985,780,25.0
3993,777,25.0
4001,775,25.0
4009,775,25.0
4017,775,25.0
4025,774,25.0
4033,771,25.0
4041,771,25.0
4049,769,25.0
4057,768,25.0
4065,768,25.0
4073,768,25.0
4081,768,25.0
4089,768,25.0
4097,768,25.0
4105,768,25.0
4113,760,25.0
4121,760,25.0
4129,760,25.0
4138,760,25.0
4146,760,25.0
4154,755,25.0
4162,755,25.0
4170,755,25.0
4178,753,25.0
4186,753,25.0
4194,752,25.0
4202,752,25.0
4210,752,25.0
4218,750,25.0
4226,750,25.0
4234,748,25.0
4242,748,25.0
4250,745,25.0
4258,745,25.0
4266,743,25.0
4274,743,25.0
4282,743,25.0
4290,743,25.0
4298,742,25.0
4306,742,25.0
4314,742,25.0
4322,739,25.0
4330,739,25.0
4338,737,25.0
4346,736,25.0
4354,736,25.0
4363,736,25.0
4371,736,25.0
4379,736,25.0
4387,734,25.0
4395,734,25.0
4403,732,25.0
