Time(microseconds),DLS Value,Temperature(C)
0,768,25.0
8,768,25.0
16,768,25.0
24,768,25.0
32,768,25.0
40,763,25.0
48,761,25.0
56,761,25.0
64,760,25.0
72,760,25.0
80,760,25.0
88,760,25.0
96,760,25.0
104,760,25.0
112,760,25.0
120,760,25.0
128,758,25.0
136,755,25.0
144,755,25.0
152,755,25.0
160,755,25.0
168,753,25.0
176,752,25.0
184,752,25.0
192,752,25.0
200,752,25.0
209,752,25.0
217,752,25.0
225,752,25.0
233,751,25.0
241,750,25.0
249,751,25.0
257,750,25.0
265,748,25.0
273,748,25.0
281,748,25.0
289,748,25.0
297,745,25.0
305,747,25.0
313,743,25.0
321,743,25.0
329,743,25.0
337,743,25.0
345,743,25.0
353,743,25.0
361,742,25.0
369,742,25.0
377,742,25.0
385,740,25.0
393,739,25.0
401,739,25.0
410,739,25.0
418,737,25.0
426,736,25.0
434,736,25.0
442,736,25.0
450,736,25.0
458,736,25.0
466,736,25.0
474,736,25.0
482,736,25.0
490,736,25.0
498,736,25.0
506,734,25.0
514,734,25.0
522,734,25.0
530,732,25.0
538,732,25.0
546,732,25.0
554,732,25.0
562,729,25.0
570,728,25.0
578,728,25.0
586,728,25.0
594,728,25.0
602,728,25.0
611,728,25.0
619,728,25.0
627,728,25.0
635,726,25.0
643,723,25.0
651,723,25.0
659,723,25.0
667,723,25.0
675,723,25.0
683,721,25.0
691,719,25.0
699,721,25.0
707,719,25.0
715,719,25.0
723,719,25.0
731,719,25.0
739,719,25.0
747,718,25.0
755,719,25.0
763,718,25.0
771,716,25.0
779,716,25.0
787,716,25.0
795,716,25.0
803,716,25.0
812,716,25.0
820,713,25.0
828,713,25.0
836,711,25.0
844,711,25.0
852,711,25.0
860,711,25.0
868,711,25.0
876,711,25.0
884,711,25.0
892,710,25.0
900,710,25.0
908,710,25.0
916,707,25.0
924,707,25.0
932,707,25.0
940,707,25.0
948,705,25.0
956,705,25.0
964,705,25.0
972,705,25.0
980,704,25.0
988,704,25.0
996,704,25.0
1004,704,25.0
1013,704,25.0
1021,704,25.0
1029,704,25.0
1037,704,25.0
1045,704,25.0
1053,702,25.0
1061,700,25.0
1069,700,25.0
1077,700,25.0
1085,700,25.0
1093,700,25.0
1101,700,25.0
1109,697,25.0
1117,697,25.0
1125,696,25.0
1133,696,25.0
1141,696,25.0
1149,696,25.0
1157,696,25.0
1165,696,25.0
1173,696,25.0
1181,696,25.0
1189,694,25.0
1197,691,25.0
1205,691,25.0
1214,691,25.0
1222,691,25.0
1230,691,25.0
1238,689,25.0
1246,688,25.0
1254,688,25.0
1262,688,25.0
1270,688,25.0
1278,688,25.0
1286,688,25.0
1294,688,25.0
1302,686,25.0
1310,686,25.0
1318,684,25.0
1326,686,25.0
1334,684,25.0
1342,684,25.0
1350,684,25.0
1358,684,25.0
1366,681,25.0
1374,681,25.0
1382,681,25.0
1390,681,25.0
1398,679,25.0
1406,679,25.0
1415,679,25.0
1423,679,25.0
1431,679,25.0
1439,679,25.0
1447,679,25.0
1455,679,25.0
1463,678,25.0
1471,675,25.0
1479,675,25.0
1487,675,25.0
1495,675,25.0
1503,675,25.0
1511,671,25.0
1519,671,25.0
1527,675,25.0
1535,671,25.0
1543,671,25.0
1551,671,25.0
1559,671,25.0
1567,671,25.0
1575,671,25.0
1583,671,25.0
1591,671,25.0
1599,670,25.0
1607,704,25.0
1616,743,25.0
1624,777,25.0
1632,812,25.0
1640,835,25.0
1648,844,25.0
1656,844,25.0
1664,840,25.0
1672,839,25.0
1680,839,25.0
1688,839,25.0
1696,838,25.0
1704,835,25.0
1712,835,25.0
1720,831,25.0
1728,831,25.0
1736,831,25.0
1744,831,25.0
1752,830,25.0
1760,828,25.0
1768,828,25.0
1776,827,25.0
1784,825,25.0
1792,824,25.0
1800,824,25.0
1808,824,25.0
1817,824,25.0
1825,822,25.0
1833,820,25.0
1841,822,25.0
1849,819,25.0
1857,819,25.0
1865,819,25.0
1873,817,25.0
1881,817,25.0
1889,816,25.0
1897,816,25.0
1905,816,25.0
1913,816,25.0
1921,816,25.0
1929,816,25.0
1937,816,25.0
1945,816,25.0
1953,816,25.0
1961,814,25.0
1969,814,25.0
1977,814,25.0
1985,812,25.0
1993,812,25.0
2001,812,25.0
2009,811,25.0
2018,809,25.0
2026,807,25.0
2034,807,25.0
2042,807,25.0
2050,807,25.0
2058,806,25.0
2066,807,25.0
2074,806,25.0
2082,803,25.0
2090,803,25.0
2098,803,25.0
2106,803,25.0
2114,801,25.0
2122,799,25.0
2130,799,25.0
2138,799,25.0
2146,799,25.0
2154,799,25.0
2162,799,25.0
2170,798,25.0
2178,796,25.0
2186,799,25.0
2194,796,25.0
2202,796,25.0
2210,795,25.0
2219,796,25.0
2227,793,25.0
2235,793,25.0
2243,792,25.0
2251,792,25.0
2259,792,25.0
2267,792,25.0
2275,792,25.0
2283,792,25.0
2291,792,25.0
2299,790,25.0
2307,788,25.0
2315,787,25.0
2323,787,25.0
2331,785,25.0
2339,785,25.0
2347,785,25.0
2355,783,25.0
2363,783,25.0
2371,783,25.0
2379,783,25.0
2387,783,25.0
2395,783,25.0
2403,783,25.0
2411,782,25.0
2420,780,25.0
2428,780,25.0
2436,780,25.0
2444,780,25.0
2452,780,25.0
2460,780,25.0
2468,779,25.0
2476,777,25.0
2484,775,25.0
2492,775,25.0
2500,775,25.0
2508,775,25.0
2516,775,25.0
2524,775,25.0
2532,774,25.0
2540,775,25.0
2548,774,25.0
2556,774,25.0
2564,771,25.0
2572,771,25.0
2580,769,25.0
2588,769,25.0
2596,769,25.0
2604,768,25.0
2612,768,25.0
2621,768,25.0
2629,768,25.0
2637,768,25.0
2645,768,25.0
2653,768,25.0
2661,768,25.0
2669,768,25.0
2677,768,25.0
2685,768,25.0
2693,768,25.0
2701,768,25.0
2709,761,25.0
2717,768,25.0
2725,761,25.0
2733,760,25.0
2741,760,25.0
2749,760,25.0
2757,760,25.0
2765,760,25.0
2773,760,25.0
2781,758,25.0
2789,756,25.0
2797,755,25.0
2805,755,25.0
2813,755,25.0
2822,755,25.0
2830,755,25.0
2838,753,25.0
2846,753,25.0
2854,753,25.0
2862,752,25.0
2870,752,25.0
2878,752,25.0
2886,750,25.0
2894,752,25.0
2902,750,25.0
2910,750,25.0
2918,750,25.0
2926,750,25.0
2934,748,25.0
2942,748,25.0
2950,748,25.0
2958,745,25.0
2966,743,25.0
2974,743,25.0
2982,743,25.0
2990,743,25.0
2998,743,25.0
3006,743,25.0
3014,743,25.0
3023,743,25.0
3031,743,25.0
3039,742,25.0
3047,742,25.0
3055,739,25.0
3063,740,25.0
3071,739,25.0
3079,739,25.0
3087,737,25.0
3095,739,25.0
3103,737,25.0
3111,736,25.0
3119,736,25.0
3127,736,25.0
3135,736,25.0
3143,736,25.0
3151,736,25.0
3159,736,25.0
3167,734,25.0
3175,732,25.0
3183,732,25.0
3191,732,25.0
3199,732,25.0
3207,732,25.0
