Time (seconds),DLS Value,Temperature
0.00026488304138183594,638.0,25.0
0.0004076957702636719,623.0,25.0
0.0005199909210205078,627.0,25.0
0.0006380081176757812,639.0,25.0
0.0007488727569580078,622.0,25.0
0.0009589195251464844,625.0,25.0
0.0010869503021240234,638.0,25.0
0.0011949539184570312,622.0,25.0
0.0013036727905273438,624.0,25.0
0.0014078617095947266,634.0,25.0
0.0016608238220214844,627.0,25.0
0.0018718242645263672,625.0,25.0
0.001981973648071289,633.0,25.0
0.002087831497192383,631.0,25.0
0.0022008419036865234,625.0,25.0
0.0023119449615478516,632.0,25.0
0.0024547576904296875,624.0,25.0
0.00290679931640625,638.0,25.0
0.0030248165130615234,625.0,25.0
0.0031480789184570312,649.0,25.0
0.0034499168395996094,627.0,25.0
0.003579854965209961,623.0,25.0
0.0036919116973876953,633.0,25.0
0.003810882568359375,624.0,25.0
0.0038988590240478516,641.0,25.0
0.003988027572631836,626.0,25.0
0.0040760040283203125,639.0,25.0
0.0041637420654296875,630.0,25.0
0.004251956939697266,624.0,25.0
0.004338979721069336,633.0,25.0
0.0044269561767578125,625.0,25.0
0.004517793655395508,644.0,25.0
0.0046138763427734375,626.0,25.0
0.004704952239990234,633.0,25.0
0.004793882369995117,629.0,25.0
0.0048809051513671875,623.0,25.0
0.004970073699951172,636.0,25.0
0.005068063735961914,624.0,25.0
0.005156755447387695,647.0,25.0
0.0052449703216552734,627.0,25.0
0.005333900451660156,628.0,25.0
0.005421876907348633,630.0,25.0
0.005509853363037109,624.0,25.0
0.005597829818725586,636.0,25.0
0.005686044692993164,624.0,25.0
0.005772829055786133,651.0,25.0
0.005867958068847656,627.0,25.0
0.006036996841430664,623.0,25.0
0.006273746490478516,632.0,25.0
0.006555795669555664,624.0,25.0
0.0067179203033447266,633.0,25.0
0.0073049068450927734,624.0,25.0
0.007477998733520508,643.0,25.0
0.007584095001220703,626.0,25.0
0.007706880569458008,645.0,25.0
0.007825851440429688,628.0,25.0
0.007918834686279297,624.0,25.0
0.008006811141967773,632.0,25.0
0.008095026016235352,624.0,25.0
0.008183717727661133,639.0,25.0
0.008272886276245117,625.0,25.0
0.008360862731933594,646.0,25.0
0.008449792861938477,628.0,25.0
0.008543968200683594,623.0,25.0
0.008632898330688477,633.0,25.0
0.008730888366699219,624.0,25.0
0.008820056915283203,644.0,25.0
0.008908748626708984,626.0,25.0
0.008997917175292969,636.0,25.0
0.009085893630981445,630.0,25.0
0.009174108505249023,623.0,25.0
0.009260892868041992,636.0,25.0
0.009348869323730469,625.0,25.0
0.009436845779418945,643.0,25.0
0.009525060653686523,625.0,25.0
0.009612083435058594,641.0,25.0
0.009702920913696289,630.0,25.0
0.009826898574829102,624.0,25.0
0.010020732879638672,635.0,25.0
0.01010894775390625,624.0,25.0
0.010178804397583008,648.0,25.0
0.010247945785522461,627.0,25.0
0.010322809219360352,630.0,25.0
0.01039576530456543,630.0,25.0
0.010463953018188477,623.0,25.0
0.010532855987548828,635.0,25.0
0.010601997375488281,624.0,25.0
0.010670900344848633,644.0,25.0
0.010740041732788086,626.0,25.0
0.010809898376464844,639.0,25.0
0.011055946350097656,630.0,25.0
0.011176824569702148,623.0,25.0
0.011293888092041016,636.0,25.0
0.011424064636230469,624.0,25.0
0.011532783508300781,652.0,25.0
