Time(microseconds),DLS Value,Temperature(C)
0,823,25.0
15,834,25.0
30,831,25.0
45,833,25.0
60,835,25.0
75,838,25.0
90,836,25.0
105,838,25.0
120,843,25.0
135,843,25.0
150,842,25.0
165,848,25.0
180,845,25.0
195,847,25.0
211,852,25.0
226,847,25.0
241,851,25.0
256,856,25.0
271,856,25.0
286,856,25.0
301,858,25.0
316,862,25.0
331,863,25.0
346,862,25.0
361,868,25.0
376,875,25.0
391,875,25.0
407,870,25.0
422,878,25.0
437,877,25.0
452,883,25.0
467,879,25.0
482,887,25.0
497,892,25.0
512,892,25.0
527,895,25.0
542,900,25.0
557,899,25.0
572,896,25.0
587,904,25.0
603,910,25.0
618,912,25.0
633,915,25.0
648,913,25.0
663,920,25.0
678,922,25.0
693,923,25.0
708,920,25.0
723,928,25.0
738,930,25.0
753,927,25.0
768,935,25.0
783,941,25.0
798,947,25.0
814,949,25.0
829,950,25.0
844,953,25.0
859,953,25.0
874,956,25.0
889,960,25.0
904,956,25.0
919,959,25.0
934,963,25.0
949,966,25.0
964,968,25.0
979,970,25.0
994,975,25.0
1010,984,25.0
1025,990,25.0
1040,989,25.0
1055,1000,25.0
1070,1003,25.0
1085,1008,25.0
1100,1016,25.0
1115,1019,25.0
1130,1023,25.0
1145,1023,25.0
1160,1023,25.0
1175,1023,25.0
1190,1023,25.0
1206,1023,25.0
1221,1023,25.0
1236,1023,25.0
1251,1023,25.0
1266,1023,25.0
1281,1023,25.0
1296,1023,25.0
1311,1023,25.0
1326,1023,25.0
1341,1023,25.0
1356,1023,25.0
1371,1023,25.0
1386,1023,25.0
1401,1023,25.0
1417,1023,25.0
1432,1023,25.0
1447,1023,25.0
1462,1023,25.0
1477,1023,25.0
1492,1023,25.0
1507,1023,25.0
1522,1023,25.0
1537,1023,25.0
1552,1023,25.0
1567,1023,25.0
1582,1023,25.0
1597,1023,25.0
1613,1023,25.0
1628,1023,25.0
1643,1023,25.0
1658,1023,25.0
1673,1023,25.0
1688,1023,25.0
1703,1023,25.0
1718,1023,25.0
1733,1023,25.0
1748,1023,25.0
1763,1023,25.0
1778,1023,25.0
1793,1023,25.0
1809,1023,25.0
1824,1023,25.0
1839,1023,25.0
1854,1023,25.0
1869,1023,25.0
1884,1023,25.0
1899,1023,25.0
1914,1023,25.0
1929,1023,25.0
1944,1023,25.0
1959,1023,25.0
1974,1023,25.0
1989,1023,25.0
2004,1023,25.0
2020,1023,25.0
2035,1023,25.0
2050,1023,25.0
2065,1023,25.0
2080,1023,25.0
2095,1023,25.0
2110,1023,25.0
2125,1023,25.0
2140,1023,25.0
2155,1023,25.0
2170,1023,25.0
2185,1023,25.0
2200,1023,25.0
2216,1023,25.0
2231,1023,25.0
2246,1023,25.0
2261,1023,25.0
2276,1023,25.0
2291,1023,25.0
2306,1023,25.0
2321,1023,25.0
2336,1023,25.0
2351,1023,25.0
2366,1023,25.0
2381,1023,25.0
2396,1023,25.0
2412,1023,25.0
2427,1023,25.0
2442,1023,25.0
2457,1023,25.0
2472,1023,25.0
2487,1023,25.0
2502,1023,25.0
2517,1023,25.0
2532,1023,25.0
2547,1023,25.0
2562,1023,25.0
2577,1023,25.0
2592,1023,25.0
2607,1023,25.0
2623,1023,25.0
2638,1023,25.0
2653,1023,25.0
2668,1023,25.0
2683,1023,25.0
2698,1023,25.0
2713,1023,25.0
2728,1023,25.0
2743,1023,25.0
2758,1023,25.0
2773,1023,25.0
2788,1023,25.0
2803,1023,25.0
2819,1023,25.0
2834,1023,25.0
2849,1023,25.0
2864,1023,25.0
2879,1023,25.0
2894,1023,25.0
2909,1023,25.0
2924,1023,25.0
2939,1023,25.0
2954,1023,25.0
2969,1023,25.0
2984,1023,25.0
2999,1023,25.0
3015,1021,25.0
3030,1020,25.0
3045,1011,25.0
3060,1011,25.0
3075,1008,25.0
3090,992,25.0
3105,979,25.0
3120,983,25.0
3135,974,25.0
3150,977,25.0
3165,967,25.0
3180,975,25.0
3195,970,25.0
3210,967,25.0
3226,967,25.0
3241,960,25.0
3256,964,25.0
3271,961,25.0
3286,959,25.0
3301,960,25.0
3316,956,25.0
3331,953,25.0
3346,951,25.0
3361,945,25.0
3376,942,25.0
3391,944,25.0
3406,941,25.0
3422,935,25.0
3437,942,25.0
3452,932,25.0
3467,928,25.0
3482,929,25.0
3497,927,25.0
3512,924,25.0
3527,920,25.0
3542,915,25.0
3557,918,25.0
3572,918,25.0
3587,915,25.0
3602,910,25.0
3618,911,25.0
3633,912,25.0
3648,908,25.0
3663,902,25.0
3678,907,25.0
3693,905,25.0
3708,900,25.0
3723,900,25.0
3738,899,25.0
3753,900,25.0
3768,896,25.0
3783,890,25.0
3798,890,25.0
3813,893,25.0
3829,891,25.0
3844,891,25.0
3859,884,25.0
