Time (seconds),DLS Value,Temperature
0.0005986690521240234,4.0,25.0
0.0007469654083251953,0.0,25.0
0.0009717941284179688,0.0,25.0
0.001085042953491211,0.0,25.0
0.0011677742004394531,0.0,25.0
0.001249074935913086,0.0,25.0
0.0013298988342285156,0.0,25.0
0.0014178752899169922,0.0,25.0
0.001561880111694336,0.0,25.0
0.0016529560089111328,0.0,25.0
0.0017328262329101562,0.0,25.0
0.0018129348754882812,0.0,25.0
0.0018928050994873047,0.0,25.0
0.0019719600677490234,0.0,25.0
0.002051830291748047,0.0,25.0
0.002131938934326172,0.0,25.0
0.002210855484008789,0.0,25.0
0.002290964126586914,0.0,25.0
0.0023698806762695312,0.0,25.0
0.0024499893188476562,0.0,25.0
0.0025298595428466797,0.0,25.0
0.00261688232421875,0.0,25.0
0.0026979446411132812,0.0,25.0
0.0027778148651123047,0.0,25.0
0.0028569698333740234,0.0,25.0
0.0029358863830566406,0.0,25.0
0.0030159950256347656,0.0,25.0
0.0030946731567382812,0.0,25.0
0.003173828125,0.0,25.0
0.003262042999267578,0.0,25.0
0.0033419132232666016,0.0,25.0
0.0034208297729492188,0.0,25.0
0.003500699996948242,0.0,25.0
0.003579854965209961,0.0,25.0
0.0036580562591552734,0.0,25.0
0.003736734390258789,0.0,25.0
0.003815889358520508,0.0,25.0
0.0038957595825195312,0.0,25.0
0.00397491455078125,0.0,25.0
0.0040547847747802734,0.0,25.0
0.004133939743041992,0.0,25.0
0.004213094711303711,0.0,25.0
0.004315853118896484,0.0,25.0
0.004398822784423828,0.0,25.0
0.004481792449951172,0.0,25.0
0.004559755325317383,0.0,25.0
0.004640102386474609,0.0,25.0
0.004719972610473633,0.0,25.0
0.00479888916015625,0.0,25.0
0.004877805709838867,0.0,25.0
0.004956960678100586,0.0,25.0
0.005034923553466797,0.0,25.0
0.00511479377746582,0.0,25.0
0.005201816558837891,0.0,25.0
0.005280971527099609,0.0,25.0
0.0053598880767822266,0.0,25.0
0.0059070587158203125,0.0,25.0
0.006175041198730469,0.0,25.0
0.006259918212890625,0.0,25.0
0.006331920623779297,0.0,25.0
0.006401777267456055,0.0,25.0
0.006476879119873047,0.0,25.0
0.0066449642181396484,0.0,25.0
0.0067958831787109375,0.0,25.0
0.006874799728393555,0.0,25.0
0.006948947906494141,0.0,25.0
0.007019996643066406,0.0,25.0
0.007088899612426758,0.0,25.0
0.007158041000366211,0.0,25.0
0.007225751876831055,0.0,25.0
0.007294893264770508,0.0,25.0
0.007362842559814453,0.0,25.0
0.0074307918548583984,0.0,25.0
0.0075337886810302734,0.0,25.0
0.007605075836181641,0.0,25.0
0.007676839828491211,0.0,25.0
0.007749795913696289,0.0,25.0
0.007817983627319336,0.0,25.0
0.007884740829467773,0.0,25.0
0.00795292854309082,0.0,25.0
0.008020877838134766,0.0,25.0
0.008089780807495117,0.0,25.0
0.008157968521118164,0.0,25.0
0.008226871490478516,0.0,25.0
0.008307933807373047,0.0,25.0
0.008376836776733398,0.0,25.0
0.008445978164672852,0.0,25.0
0.008516788482666016,0.0,25.0
0.008587837219238281,0.0,25.0
0.008656978607177734,0.0,25.0
0.00872492790222168,0.0,25.0
0.008792877197265625,0.0,25.0
0.008862018585205078,0.0,25.0
0.008929729461669922,0.0,25.0
0.008998870849609375,0.0,25.0
0.009067058563232422,0.0,25.0
0.009161949157714844,0.0,25.0
0.009230852127075195,0.0,25.0
0.009299039840698242,0.0,25.0
0.009367704391479492,0.0,25.0
0.009434938430786133,0.0,25.0
0.009504079818725586,0.0,25.0
0.00957179069519043,0.0,25.0
0.00963902473449707,0.0,25.0
0.009706974029541016,0.0,25.0
0.009774923324584961,0.0,25.0
0.009846687316894531,0.0,25.0
0.009914875030517578,0.0,25.0
0.009985685348510742,0.0,25.0
0.010059118270874023,0.0,25.0
0.010129928588867188,0.0,25.0
0.010198831558227539,0.0,25.0
0.010274887084960938,0.0,25.0
0.010341882705688477,0.0,25.0
0.010410070419311523,0.0,25.0
0.010477781295776367,0.0,25.0
0.010545969009399414,0.0,25.0
0.010612964630126953,0.0,25.0
0.010680913925170898,0.0,25.0
0.010748863220214844,0.0,25.0
0.01081705093383789,0.0,25.0
0.011034965515136719,0.0,25.0
0.011160850524902344,0.0,25.0
0.011272907257080078,0.0,25.0
0.011362791061401367,0.0,25.0
0.01143193244934082,0.0,25.0
0.011501789093017578,0.0,25.0
0.011585712432861328,0.0,25.0
0.011659860610961914,0.0,25.0
0.0117340087890625,0.0,25.0
0.011816978454589844,0.0,25.0
0.01186990737915039,0.0,25.0
0.011928796768188477,0.0,25.0
0.011986017227172852,0.0,25.0
0.012038946151733398,0.0,25.0
0.012092828750610352,0.0,25.0
0.012146949768066406,0.0,25.0
0.012201070785522461,0.0,25.0
0.012253999710083008,0.0,25.0
0.012307882308959961,0.0,25.0
0.012362957000732422,0.0,25.0
0.012417078018188477,0.0,25.0
0.012472867965698242,0.0,25.0
0.012526750564575195,0.0,25.0
0.012583017349243164,0.0,25.0
0.012639045715332031,0.0,25.0
0.012694835662841797,0.0,25.0
0.012749910354614258,0.0,25.0
0.012803792953491211,0.0,25.0
0.012861967086791992,0.0,25.0
0.01291799545288086,0.0,25.0
0.012973785400390625,0.0,25.0
0.013033866882324219,0.0,25.0
0.013089895248413086,0.0,25.0
0.013144731521606445,0.0,25.0
0.013203859329223633,0.0,25.0
0.013260841369628906,0.0,25.0
0.013323783874511719,0.0,25.0
0.01337885856628418,0.0,25.0
0.013432741165161133,0.0,25.0
0.013486862182617188,0.0,25.0
0.01354074478149414,0.0,25.0
0.013594865798950195,0.0,25.0
