Time (seconds),DLS Value,Temperature
0.5793678760528564,634.0,36.51
0.5959317684173584,626.0,36.17
0.6162481307983398,633.0,36.28
0.6327569484710693,626.0,36.06
0.6490728855133057,632.0,36.17
0.6653769016265869,625.0,36.96
0.6858487129211426,636.0,36.62
0.7023298740386963,628.0,36.28
0.7186739444732666,625.0,38.67
0.7350809574127197,637.0,37.3
0.7555708885192871,627.0,36.51
0.7719018459320068,627.0,37.98
0.788344144821167,637.0,37.07
0.8046519756317139,626.0,36.4
0.8250858783721924,641.0,37.52
0.841486930847168,631.0,36.73
0.8579199314117432,627.0,36.28
0.8743071556091309,625.0,38.09
0.8948049545288086,641.0,37.18
0.9111719131469727,628.0,36.51
0.9275248050689697,625.0,38.55
0.9439189434051514,645.0,37.52
0.964353084564209,631.0,36.73
0.9808247089385986,627.0,36.28
0.997168779373169,659.0,37.07
1.0135560035705566,630.0,36.51
1.0340628623962402,626.0,36.17
1.0504069328308105,652.0,36.73
1.0668230056762695,630.0,36.4
1.0831949710845947,626.0,36.17
1.1036059856414795,636.0,37.64
1.1200478076934814,637.0,36.96
1.1364738941192627,631.0,36.51
1.1527717113494873,626.0,36.17
1.1733198165893555,630.0,37.75
1.1896677017211914,654.0,37.75
1.2060799598693848,640.0,37.07
1.222395896911621,628.0,36.51
1.2428758144378662,627.0,36.17
1.2593610286712646,625.0,38.09
1.275691032409668,655.0,37.75
1.29203200340271,632.0,36.85
1.3125340938568115,627.0,36.28
1.3289239406585693,625.0,38.32
1.3453478813171387,649.0,37.41
1.3617029190063477,635.0,36.73
1.382192850112915,629.0,36.4
1.3985788822174072,626.0,36.06
1.41489577293396,625.0,38.32
1.4313311576843262,653.0,37.98
1.4517498016357422,649.0,37.98
1.4681289196014404,633.0,36.96
1.4845588207244873,627.0,36.4
1.5009119510650635,625.0,38.21
1.5214028358459473,659.0,37.75
1.537782907485962,653.0,37.3
1.5541608333587646,638.0,36.85
1.5705468654632568,630.0,36.4
1.5910048484802246,626.0,36.17
1.6074628829956055,625.0,37.75
1.6239140033721924,656.0,37.75
1.640190839767456,633.0,36.85
1.6606929302215576,629.0,36.4
1.6771330833435059,627.0,36.17
1.6934869289398193,626.0,36.73
1.7098350524902344,633.0,37.75
1.7303249835968018,657.0,37.75
1.7466750144958496,648.0,37.18
1.7630529403686523,636.0,36.73
1.779416799545288,629.0,36.4
1.7999038696289062,627.0,36.17
1.816236972808838,626.0,36.06
1.832690954208374,625.0,37.52
1.8490829467773438,630.0,38.21
1.8696210384368896,645.0,37.3
1.8860249519348145,631.0,36.62
1.902310848236084,628.0,36.28
1.9187960624694824,626.0,36.06
1.9391281604766846,648.0,37.18
1.955641746520996,662.0,37.3
1.9720230102539062,660.0,37.41
1.9882829189300537,647.0,37.18
2.0088188648223877,647.0,36.96
2.025179862976074,644.0,36.85
2.0415189266204834,632.0,36.51
2.0579540729522705,630.0,36.28
2.078415870666504,629.0,36.17
2.094805955886841,628.0,36.17
2.1111979484558105,628.0,36.06
2.1275970935821533,629.0,36.17
2.1481730937957764,628.0,36.06
2.164379835128784,627.0,36.06
2.1808021068573,626.0,35.95
2.197180986404419,625.0,37.52
2.2176449298858643,625.0,37.98
2.234466075897217,638.0,38.21
2.251063108444214,625.0,38.78
2.26749587059021,653.0,38.21
2.2880029678344727,656.0,37.52
2.3044228553771973,646.0,37.07
2.3208229541778564,648.0,37.07
2.33685302734375,651.0,37.07
2.3576948642730713,645.0,37.64
2.374069929122925,625.0,38.9
2.390507936477661,625.0,38.9
2.406785011291504,626.0,37.41
2.427320957183838,627.0,36.51
2.4436957836151123,627.0,36.28
2.4601099491119385,628.0,36.17
2.4765889644622803,628.0,36.17
2.4969589710235596,634.0,36.28
2.5133450031280518,634.0,36.4
2.5297279357910156,643.0,36.62
2.5460429191589355,647.0,36.73
2.566580057144165,644.0,36.85
2.582893133163452,636.0,36.62
2.5993008613586426,637.0,36.51
2.6153879165649414,634.0,36.4
2.6362040042877197,640.0,36.51
2.6522388458251953,655.0,37.18
2.6689600944519043,631.0,38.21
2.685405969619751,628.0,38.55
2.7058138847351074,625.0,37.41
2.7218658924102783,626.0,36.51
2.738426923751831,627.0,36.28
2.754945993423462,626.0,36.06
2.775599956512451,628.0,36.06
2.7921009063720703,629.0,36.17
2.807969093322754,628.0,36.17
2.8245797157287598,632.0,36.28
2.845057964324951,638.0,36.51
2.861518144607544,634.0,36.4
2.877835988998413,646.0,36.62
2.8941681385040283,656.0,37.18
2.9146149158477783,625.0,38.44
2.931065797805786,625.0,39.25
2.9475009441375732,626.0,37.98
2.9638009071350098,626.0,36.73
2.988131046295166,627.0,36.28
3.00022292137146,630.0,36.17
3.0170271396636963,640.0,36.4
3.0334620475769043,659.0,37.07
3.0539698600769043,626.0,36.4
3.0704450607299805,628.0,36.17
3.0868217945098877,630.0,36.17
3.1031079292297363,647.0,36.62
3.1236369609832764,641.0,37.64
3.140049934387207,626.0,36.73
3.15590500831604,629.0,36.4
3.172714948654175,639.0,36.51
3.193197011947632,643.0,37.52
3.2096288204193115,625.0,39.02
3.2259840965270996,626.0,37.07
3.242449998855591,627.0,36.4
3.262866973876953,629.0,36.28
3.2787928581237793,635.0,36.4
3.2955830097198486,651.0,36.85
3.311966896057129,625.0,38.21
3.3325939178466797,627.0,36.85
3.348865032196045,632.0,36.51
3.365230083465576,650.0,36.85
3.38126802444458,633.0,37.87
3.402083158493042,626.0,36.62
3.418503999710083,629.0,36.28
3.434875965118408,640.0,36.51
3.451258897781372,639.0,37.52
3.4717609882354736,626.0,36.51
3.488029956817627,633.0,36.4
3.5044658184051514,645.0,37.41
3.5205907821655273,627.0,36.51
3.541049003601074,632.0,36.4
3.5576999187469482,647.0,36.73
3.5741019248962402,626.0,36.62
3.590569019317627,628.0,36.28
3.6107609272003174,633.0,36.4
3.6274328231811523,625.0,38.32
3.64363694190979,629.0,36.96
3.6601128578186035,638.0,36.73
3.6806159019470215,653.0,37.3
3.696988821029663,627.0,36.51
3.713358163833618,631.0,36.28
3.72973895072937,656.0,36.85
3.7502338886260986,626.0,37.64
3.7665019035339355,629.0,36.73
3.7829487323760986,635.0,36.51
3.7993500232696533,632.0,37.75
3.8197367191314697,626.0,36.73
3.836225986480713,629.0,36.4
3.852586030960083,647.0,36.73
3.8689401149749756,625.0,37.64
3.8892018795013428,630.0,36.73
3.9058749675750732,657.0,37.18
3.9222710132598877,626.0,36.4
3.9420318603515625,638.0,36.51
3.958901882171631,625.0,38.67
3.975511074066162,629.0,37.07
3.9911909103393555,636.0,36.73
4.011760950088501,657.0,37.3
4.0283918380737305,627.0,36.51
4.044419765472412,643.0,36.73
4.060791969299316,627.0,36.28
4.0817201137542725,633.0,36.28
4.09814715385437,637.0,37.52
4.11480712890625,629.0,36.62
4.131124019622803,655.0,36.96
4.151267051696777,627.0,36.4
4.168030023574829,637.0,36.4
4.183726072311401,626.0,37.98
4.200207948684692,628.0,36.73
4.220379829406738,643.0,36.73
4.23730206489563,626.0,36.28
4.254049062728882,644.0,36.62
4.270459890365601,626.0,36.17
4.290602922439575,641.0,36.51
4.306981801986694,626.0,37.07
4.323617935180664,633.0,36.62
4.339834928512573,625.0,38.44
4.3603620529174805,629.0,37.07
4.376893997192383,645.0,37.64
4.393249988555908,627.0,36.73
4.4096269607543945,655.0,37.07
4.42988395690918,627.0,36.4
4.44649076461792,643.0,36.62
4.46289587020874,625.0,38.55
4.479261875152588,629.0,37.07
4.499211072921753,653.0,37.07
4.515736818313599,629.0,36.51
4.532445907592773,654.0,36.85
4.548870801925659,626.0,36.28
4.56881308555603,635.0,36.4
4.5857038497924805,625.0,37.75
4.6017749309539795,634.0,36.85
4.6184258460998535,625.0,38.55
4.6387457847595215,628.0,36.96
4.655275106430054,639.0,37.75
4.671582937240601,628.0,36.73
4.687975883483887,661.0,37.18
4.708093881607056,628.0,36.51
4.724975824356079,658.0,37.07
4.741016149520874,627.0,36.4
4.757420063018799,646.0,36.73
4.77802300453186,627.0,36.28
4.794538974761963,644.0,36.62
4.810727834701538,626.0,36.28
4.827225923538208,657.0,36.85
4.847707986831665,630.0,36.4
4.864229917526245,626.0,36.17
4.880537748336792,635.0,36.4
4.896943807601929,626.0,36.17
4.917358160018921,644.0,36.51
4.933794975280762,627.0,36.28
4.950180768966675,652.0,37.07
4.9665610790252686,630.0,36.51
5.007779121398926,625.0,37.87
