Time,Autocorrelation Predicted,Autocorrelation Actual
0.00111281625,646.4345424386385,646
0.001121648125,646.4328584289642,646
0.0011304800000000001,646.4311746724202,646
0.001139311875,646.4294911437479,646
0.00114814375,646.4278078202688,646
0.001156975625,646.4261246816194,646
0.0011658075,646.4244417095149,646
0.001174639375,646.4227588875337,646
0.00118347125,646.4210762009282,646
0.001192303125,646.4193936364521,646
0.001201135,646.4177111822073,646
0.001209966875,646.4160288275062,646
0.00121879875,646.414346562747,646
0.001227630625,646.4126643793031,646
0.0012364625000000002,646.4109822694243,646
0.0012452943749999999,646.4093002261462,646
0.00125412625,646.4076182432105,646
0.0012629581250000002,646.4059363149935,646
0.0012717899999999999,646.4042544364407,646
0.001280621875,646.4025726030088,646
0.00128945375,646.400890810615,646
0.001298285625,646.399209055588,646
0.0013071175000000002,646.3975273346288,646
0.0013159493749999999,646.39584564477,646
0.00132478125,646.394163983345,646
0.0013336131250000001,646.3924823479553,646
0.0013424449999999998,646.3908007364444,646
0.001351276875,646.389119146873,646
0.00136010875,646.3874375774974,646
0.001368940625,646.3857560267484,646
0.0013777725,646.3840744932157,646
0.0013866043749999999,646.3823929756303,646
0.00139543625,646.3807114728509,646
0.0014042681250000001,646.3790299838502,646
0.0014130999999999998,646.3773485077041,646
0.001421931875,646.375667043582,646
0.00143076375,646.3739855907355,646
0.001439595625,646.372304148492,646
0.0014484275,646.3706227162455,646
0.001457259375,646.3689412934516,646
0.00146609125,646.3672598796189,646
0.001474923125,646.3655784743069,646
0.001483755,646.3638970771176,646
0.001492586875,646.3622156876935,646
0.00150141875,646.3605343057126,646
0.001510250625,646.3588529308853,646
0.0015190825,646.3571715629503,646
0.001527914375,646.3554902016725,646
0.00153674625,646.3538088468408,646
0.001545578125,646.3521274982645,646
0.00155441,646.3504461557719,646
0.001563241875,646.3487648192087,646
0.00157207375,646.3470834884359,646
0.0015809056250000002,646.3454021633278,646
0.0015897374999999999,646.3437208437718,646
0.001598569375,646.3420395296661,646
0.00160740125,646.3403582209195,646
0.001616233125,646.3386769174489,646
0.001625065,646.3369956191802,646
0.0016338968749999999,646.3353143260467,646
0.00164272875,646.3336330379879,646
0.0016515606250000002,646.3319517549492,646
0.0016603924999999999,646.3302704768818,646
0.001669224375,646.3285892037417,646
0.0016780562500000001,646.3269079354887,646
0.001686888125,646.3252266720875,646
0.00169572,646.3235454135053,646
0.001704551875,646.3218641597131,646
0.00171338375,646.3201829106847,646
0.0017222156250000001,646.3185016663965,646
0.0017310474999999998,646.316820426827,646
0.001739879375,646.3151391919571,646
0.00174871125,646.3134579617694,646
0.001757543125,646.3117767362482,646
0.001766375,646.3100955153797,646
0.001775206875,646.3084142991505,646
0.00178403875,646.3067330875498,646
0.0017928706250000001,646.305051880567,646
0.0018017025,646.3033706781927,646
0.001810534375,646.3016894804189,646
0.00181936625,646.3000082872372,646
0.001828198125,646.2983270986415,646
0.00183703,646.2966459146253,646
0.001845861875,646.2949647351832,646
0.00185469375,646.2932835603099,646
0.001863525625,646.2916023900011,646
0.0018723575,646.2899212242526,646
0.001881189375,646.2882400630608,646
0.00189002125,646.2865589064222,646
0.0018988531250000002,646.2848777543338,646
0.001907685,646.2831966067931,646
0.001916516875,646.2815154637976,646
0.0019253487500000002,646.2798343253451,646
0.0019341806249999999,646.2781531914331,646
0.0019430125,646.2764720620606,646
0.001951844375,646.2747909372252,646
0.00196067625,646.2731098169261,646
0.001969508125,646.2714287011614,646
0.00197834,646.2697475899304,646
0.001987171875,646.2680664832313,646
0.00199600375,646.2663853810642,646
0.002004835625,646.2647042834274,646
0.0020136675,646.2630231903203,646
0.002022499375,646.2613421017418,646
0.00203133125,646.2596610176917,646
0.002040163125,646.2579799381696,646
0.002048995,646.2562988631747,646
0.002057826875,646.2546177927062,646
0.00206665875,646.2529367267641,646
0.002075490625,646.2512556653478,646
0.0020843225,646.2495746084569,646
0.002093154375,646.2478935560914,646
0.00210198625,646.2462125082506,646
0.002110818125,646.2445314649345,646
0.0021196500000000003,646.2428504261427,646
0.0021284818749999997,646.2411693918749,646
0.00213731375,646.2394883621309,646
0.002146145625,646.2378073369109,646
0.0021549775,646.2361263162147,646
0.002163809375,646.2344453000414,646
0.00217264125,646.2327642883918,646
0.002181473125,646.2310832812652,646
0.002190305,646.2294022786617,646
0.002199136875,646.2277212805809,646
0.00220796875,646.2260402870231,646
0.0022168006249999998,646.224359297988,646
0.0022256325,646.2226783134757,646
0.002234464375,646.2209973334859,646
0.00224329625,646.2193163580185,646
0.0022521281250000003,646.2176353870735,646
0.0022609600000000002,646.2159544206511,646
0.0022697918749999997,646.2142734587511,646
0.00227862375,646.2125925013733,646
0.002287455625,646.2109115485176,646
0.0022962875,646.2092306001842,646
0.0023051193750000002,646.2075496563731,646
0.00231395125,646.205868717084,646
0.002322783125,646.2041877823173,646
0.002331615,646.2025068520722,646
0.002340446875,646.2008259263494,646
0.00234927875,646.1991450051486,646
0.002358110625,646.1974640884695,646
0.0023669425,646.1957831763126,646
0.002375774375,646.1941022686774,646
0.00238460625,646.1924213655643,646
0.0023934381250000003,646.190740466973,646
0.00240227,646.1890595729036,646
0.0024111018749999997,646.1873786833561,646
0.00241993375,646.1856977983301,646
0.002428765625,646.1840169178264,646
0.0024375975,646.182336041844,646
0.002446429375,646.1806551703837,646
0.00245526125,646.1789743034449,646
0.002464093125,646.1772934410278,646
0.0024729250000000004,646.1756125831326,646
0.002481756875,646.1739317297589,646
0.0024905887499999998,646.1722508809071,646
0.002499420625,646.1705700365768,646
0.0025082525,646.1688891967681,646
0.002517084375,646.1672083614811,646
0.0025259162500000003,646.1655275307155,646
0.0025347481250000002,646.1638467044719,646
0.0025435799999999997,646.1621658827495,646
0.0025524118749999996,646.160485065549,646
0.00256124375,646.1588042528698,646
0.002570075625,646.1571234447122,646
0.0025789075000000002,646.1554426410761,646
0.002587739375,646.1537618419618,646
0.00259657125,646.1520810473686,646
0.002605403125,646.1504002572971,646
0.0026142350000000003,646.148719471747,646
0.002623066875,646.1470386907183,646
0.0026318987499999997,646.1453579142111,646
0.002640730625,646.1436771422256,646
0.0026495625,646.1419963747611,646
0.002658394375,646.1403156118182,646
0.0026672262500000003,646.1386348533968,646
0.002676058125,646.1369540994966,646
0.0026848899999999997,646.1352733501177,646
0.002693721875,646.1335926052604,646
0.00270255375,646.1319118649244,646
0.002711385625,646.1302311291096,646
0.0027202175,646.1285503978162,646
0.002729049375,646.1268696710439,646
0.00273788125,646.1251889487932,646
0.0027467131250000004,646.1235082310637,646
0.002755545,646.1218275178553,646
0.002764376875,646.1201468091683,646
0.0027732087499999997,646.1184661050025,646
0.002782040625,646.1167854053579,646
0.0027908725,646.1151047102346,646
0.0027997043750000003,646.1134240196324,646
0.0028085362500000002,646.1117433335515,646
0.002817368125,646.1100626519917,646
0.0028261999999999996,646.1083819749527,646
0.002835031875,646.1067013024353,646
0.00284386375,646.1050206344391,646
0.002852695625,646.1033399709638,646
0.0028615275,646.1016593120097,646
0.002870359375,646.0999786575767,646
0.00287919125,646.0982980076648,646
0.0028880231250000003,646.0966173622741,646
0.002896855,646.0949367214043,646
0.0029056868749999997,646.0932560850554,646
0.00291451875,646.0915754532277,646
0.002923350625,646.0898948259212,646
0.0029321825,646.0882142031354,646
0.0029410143750000003,646.0865335848708,646
0.00294984625,646.084852971127,646
0.002958678125,646.0831723619044,646
0.00296751,646.0814917572027,646
0.002976341875,646.0798111570218,646
0.00298517375,646.0781305613622,646
0.0029940056249999998,646.0764499702233,646
0.0030028375,646.074769383605,646
0.003011669375,646.073088801508,646
0.0030205012500000004,646.0714082239316,646
0.0030293331250000003,646.0697276508763,646
0.003038165,646.0680470823418,646
0.003046996875,646.0663665183282,646
0.00305582875,646.0646859588354,646
0.003064660625,646.0630054038633,646
0.0030734925,646.0613248534124,646
0.0030823243750000002,646.0596443074819,646
0.00309115625,646.0579637660722,646
0.003099988125,646.0562832291835,646
0.00310882,646.0546026968154,646
0.003117651875,646.0529221689683,646
0.00312648375,646.0512416456414,646
0.003135315625,646.0495611268357,646
0.0031441475,646.0478806125506,646
0.003152979375,646.0462001027861,646
0.0031618112500000004,646.0445195975424,646
0.0031706431250000003,646.0428390968192,646
0.0031794749999999997,646.0411586006169,646
0.003188306875,646.0394781089351,646
0.00319713875,646.0377976217738,646
0.003205970625,646.0361171391335,646
0.0032148025,646.0344366610135,646
0.003223634375,646.0327561874142,646
0.00323246625,646.0310757183354,646
0.0032412981250000005,646.0293952537774,646
0.00325013,646.0277147937398,646
0.003258961875,646.0260343382226,646
0.00326779375,646.0243538872261,646
0.003276625625,646.0226734407502,646
0.0032854575,646.0209929987948,646
0.003294289375,646.0193125613597,646
0.0033031212500000003,646.0176321284451,646
0.003311953125,646.0159517000513,646
0.0033207849999999997,646.0142712761776,646
0.003329616875,646.0125908568245,646
0.00333844875,646.0109104419918,646
0.003347280625,646.0092300316797,646
0.0033561125000000002,646.0075496258876,646
0.003364944375,646.0058692246162,646
0.00337377625,646.004188827865,646
0.003382608125,646.0025084356345,646
0.00339144,646.0008280479241,646
0.003400271875,645.9991476647341,646
0.00340910375,645.9974672860644,646
0.003417935625,645.9957869119154,646
0.0034267675,645.994106542286,646
0.003435599375,645.9924261771773,646
0.0034444312500000003,645.990745816589,646
0.0034532631249999998,645.9890654605207,646
0.003462095,645.9873851089727,646
0.003470926875,645.9857047619453,646
0.00347975875,645.9840244194378,646
0.0034885906250000003,645.9823440814504,646
0.0034974225,645.9806637479834,646
0.003506254375,645.9789834190367,646
0.00351508625,645.9773030946102,646
0.003523918125,645.9756227747035,646
0.00353275,645.9739424593171,646
0.0035415818749999998,645.9722621484511,646
0.00355041375,645.9705818421052,646
0.003559245625,645.968901540279,646
0.0035680775,645.9672212429732,646
0.0035769093750000003,645.9655409501877,646
0.0035857412500000002,645.963860661922,646
0.0035945731249999997,645.9621803781764,646
0.003603405,645.9605000989509,646
0.003612236875,645.9588198242456,646
0.00362106875,645.9571395540601,646
0.0036299006250000002,645.9554592883946,646
0.0036387325,645.9537790272492,646
0.003647564375,645.9520987706239,646
0.00365639625,645.9504185185184,646
0.003665228125,645.948738270933,646
0.00367406,645.9470580278675,646
0.0036828918749999997,645.9453777893219,646
0.00369172375,645.9436975552962,646
0.003700555625,645.9420173257906,646
0.0037093875,645.940337100805,646
0.0037182193750000003,645.938656880339,646
0.00372705125,645.9369766643929,646
0.0037358831249999997,645.935296452967,646
0.003744715,645.9336162460606,646
0.003753546875,645.9319360436742,646
0.00376237875,645.9302558458076,646
0.003771210625,645.9285756524607,646
0.0037800425,645.9268954636337,646
0.003788874375,645.9252152793266,646
0.0037977062500000004,645.9235350995391,646
0.003806538125,645.9218549242717,646
0.00381537,645.9201747535237,646
0.003824201875,645.9184945872954,646
0.00383303375,645.9168144255871,646
0.003841865625,645.9151342683984,646
0.0038506975000000003,645.9134541157295,646
0.0038595293750000002,645.9117739675801,646
0.0038683612499999997,645.9100938239507,646
0.0038771931249999996,645.9084136848405,646
0.003886025,645.9067335502504,646
0.003894856875,645.9050534201797,646
0.00390368875,645.9033732946285,646
0.003912520625,645.9016931735972,646
0.0039213525,645.9000130570856,646
0.0039301843749999996,645.8983329450933,646
0.00393901625,645.8966528376208,646
0.003947848125,645.8949727346676,646
0.00395668,645.893292636234,646
0.003965511875,645.8916125423201,646
0.00397434375,645.8899324529258,646
0.003983175625,645.8882523680509,646
0.0039920075,645.8865722876957,646
0.004000839375,645.8848922118598,646
0.00400967125,645.8832121405432,646
0.0040185031250000005,645.881532073746,646
0.004027335,645.8798520114688,646
0.004036166875,645.8781719537106,646
0.00404499875,645.8764919004723,646
0.004053830625,645.8748118517528,646
0.0040626625,645.873131807553,646
0.004071494375,645.8714517678727,646
0.00408032625,645.8697717327117,646
0.004089158125,645.86809170207,646
0.00409799,645.8664116759476,646
0.004106821875,645.8647316543446,646
0.00411565375,645.863051637261,646
0.004124485625,645.8613716246967,646
0.0041333175,645.8596916166518,646
0.004142149375,645.8580116131261,646
0.00415098125,645.8563316141195,646
0.004159813125,645.8546516196325,646
0.004168645,645.8529716296645,646
0.004177476875000001,645.8512916442157,646
0.00418630875,645.8496116632862,646
0.004195140625,645.847931686876,646
0.0042039725,645.846251714985,646
0.0042128043749999995,645.8445717476131,646
0.004221636250000001,645.8428917847605,646
0.004230468125,645.8412118264271,646
0.0042393000000000005,645.8395318726125,646
0.004248131875,645.8378519233174,646
0.0042569637499999995,645.8361719785413,646
0.004265795625,645.8344920382842,646
0.0042746275,645.8328121025464,646
0.0042834593750000005,645.8311321713277,646
0.00429229125,645.8294522446281,646
0.004301123125,645.8277723224475,646
0.004309955,645.8260924047856,646
0.004318786875,645.8244124916434,646
0.00432761875,645.8227325830198,646
0.004336450625,645.8210526789153,646
0.0043452825,645.8193727793299,646
0.004354114375,645.8176928842634,646
0.00436294625,645.8160129937158,646
0.004371778125,645.8143331076874,646
0.00438061,645.8126532261778,646
0.004389441875,645.8109733491871,646
0.00439827375,645.8092934767153,646
0.004407105625,645.8076136087624,646
0.0044159375,645.8059337453287,646
0.004424769375,645.8042538864136,646
0.0044336012499999996,645.8025740320173,646
0.004442433125000001,645.8008941821402,646
0.004451265,645.7992143367816,646
0.004460096875000001,645.797534495942,646
0.00446892875,645.7958546596213,646
0.004477760625,645.7941748278196,646
0.0044865925,645.7924950005363,646
0.004495424375,645.790815177772,646
0.004504256250000001,645.7891353595263,646
0.004513088125,645.7874555457995,646
0.0045219200000000005,645.7857757365914,646
0.004530751875,645.7840959319022,646
0.004539583749999999,645.7824161317316,646
0.004548415625,645.7807363360798,646
0.0045572475,645.7790565449466,646
0.0045660793750000005,645.777376758332,646
0.00457491125,645.7756969762361,646
0.004583743125,645.774017198659,646
0.004592575,645.7723374256005,646
0.004601406874999999,645.7706576570608,646
0.0046102387500000005,645.7689778930395,646
0.004619070625,645.767298133537,646
0.0046279025,645.7656183785529,646
0.004636734375,645.7639386280873,646
0.00464556625,645.7622588821406,646
0.004654398125,645.7605791407123,646
0.004663230000000001,645.7588994038025,646
0.004672061875,645.7572196714112,646
0.00468089375,645.7555399435385,646
0.004689725625,645.7538602201844,646
0.0046985575,645.7521805013489,646
0.004707389375,645.7505007870317,646
0.00471622125,645.748821077233,646
0.004725053125000001,645.7471413719528,646
0.004733885,645.745461671191,646
0.004742716875,645.7437819749476,646
0.00475154875,645.7421022832228,646
0.0047603806249999995,645.7404225960162,646
0.0047692125,645.7387429133282,646
0.004778044375,645.7370632351585,646
0.0047868762500000005,645.7353835615072,646
0.004795708125,645.733703892374,646
0.00480454,645.7320242277596,646
0.004813371875,645.7303445676632,646
0.004822203749999999,645.7286649120854,646
0.0048310356250000006,645.7269852610256,646
0.0048398675,645.7253056144842,646
0.004848699375,645.7236259724612,646
0.00485753125,645.7219463349564,646
0.004866363125,645.7202667019698,646
0.004875195,645.7185870735016,646
0.004884026875,645.7169074495515,646
0.00489285875,645.7152278301198,646
0.004901690625,645.7135482152061,646
0.0049105225,645.7118686048107,646
0.004919354375,645.7101889989334,646
0.00492818625,645.7085093975743,646
0.004937018125,645.7068298007338,646
0.004945850000000001,645.7051502084107,646
0.004954681875,645.7034706206061,646
0.00496351375,645.7017910373198,646
0.004972345625,645.7001114585514,646
0.0049811774999999996,645.6984318843012,646
0.004990009375,645.6967523145689,646
0.00499884125,645.6950727493547,646
0.005007673125000001,645.6933931886589,646
0.005016505,645.6917136324809,646
0.005025336875,645.6900340808209,646
0.00503416875,645.688354533679,646
0.005043000624999999,645.686674991055,646
0.005051832500000001,645.6849954529491,646
0.005060664375,645.6833159193611,646
0.0050694962500000005,645.6816363902913,646
0.005078328125,645.6799568657392,646
0.005087159999999999,645.6782773457052,646
0.005095991875,645.6765978301889,646
0.00510482375,645.674918319191,646
0.0051136556250000005,645.6732388127107,646
0.0051224875,645.6715593107482,646
0.005131319375,645.6698798133039,646
0.00514015125,645.6682003203771,646
0.005148983125,645.6665208319685,646
0.0051578150000000005,645.6648413480776,646
0.005166646875,645.6631618687045,646
0.00517547875,645.6614823938492,646
0.005184310625,645.659802923512,646
0.0051931425,645.6581234576922,646
0.005201974375,645.6564439963903,646
0.00521080625,645.6547645396063,646
0.005219638125,645.65308508734,646
0.005228470000000001,645.6514056395915,646
0.005237301875,645.6497261963606,646
0.00524613375,645.6480467576473,646
0.005254965625,645.646367323452,646
0.0052637974999999995,645.6446878937743,646
0.005272629375000001,645.6430084686141,646
0.00528146125,645.6413290479719,646
0.0052902931250000005,645.6396496318471,646
0.005299125,645.63797022024,646
0.0053079568749999995,645.6362908131507,646
0.00531678875,645.634611410579,646
0.005325620625,645.6329320125249,646
0.0053344525000000005,645.6312526189882,646
0.005343284375,645.6295732299692,646
0.00535211625,645.6278938454677,646
0.005360948125,645.6262144654838,646
0.005369779999999999,645.6245350900177,646
0.0053786118750000006,645.6228557190689,646
0.00538744375,645.6211763526375,646
0.005396275625,645.6194969907237,646
0.0054051075,645.6178176333275,646
0.005413939375,645.6161382804487,646
0.00542277125,645.6144589320875,646
0.005431603125,645.6127795882437,646
0.005440435,645.6111002489172,646
0.005449266875,645.6094209141082,646
0.00545809875,645.6077415838168,646
0.005466930625,645.6060622580426,646
0.0054757625,645.6043829367858,646
0.0054845943749999996,645.6027036200466,646
0.005493426250000001,645.6010243078246,646
0.005502258125,645.59934500012,646
0.00551109,645.5976656969328,646
0.005519921875,645.5959863982628,646
0.00552875375,645.5943071041103,646
0.005537585625,645.5926278144748,646
0.0055464175,645.5909485293569,646
0.005555249375000001,645.5892692487562,646
0.00556408125,645.5875899726727,646
0.0055729131250000005,645.5859107011064,646
0.005581745,645.5842314340575,646
0.005590576874999999,645.5825521715258,646
0.005599408750000001,645.5808729135113,646
0.005608240625,645.5791936600139,646
0.0056170725000000005,645.5775144110338,646
0.005625904375,645.5758351665711,646
0.00563473625,645.5741559266254,646
0.005643568125,645.5724766911967,646
0.005652399999999999,645.5707974602852,646
0.0056612318750000005,645.5691182338909,646
0.00567006375,645.5674390120138,646
0.005678895625,645.5657597946537,646
0.0056877275,645.5640805818108,646
0.005696559375,645.5624013734848,646
0.00570539125,645.560722169676,646
0.005714223125000001,645.5590429703843,646
0.005723055,645.5573637756095,646
0.005731886875,645.5556845853519,646
0.00574071875,645.5540053996111,646
0.005749550625,645.5523262183874,646
0.0057583825,645.5506470416808,646
0.005767214375,645.548967869491,646
0.005776046250000001,645.5472887018183,646
0.005784878125,645.5456095386625,646
0.00579371,645.5439303800238,646
0.005802541875,645.5422512259019,646
0.0058113737499999995,645.540572076297,646
0.005820205625000001,645.5388929312089,646
0.0058290375,645.5372137906378,646
0.0058378693750000005,645.5355346545833,646
0.00584670125,645.5338555230461,646
0.0058555331249999995,645.5321763960256,646
0.005864365,645.5304972735216,646
0.005873196875,645.528818155535,646
0.0058820287500000006,645.527139042065,646
0.005890860625,645.5254599331116,646
0.0058996925,645.5237808286753,646
0.005908524375,645.5221017287555,646
0.00591735625,645.5204226333527,646
0.005926188125,645.5187435424664,646
0.00593502,645.517064456097,646
0.005943851875,645.5153853742443,646
0.00595268375,645.5137062969084,646
0.005961515625,645.512027224089,646
0.0059703475,645.5103481557866,646
0.005979179375,645.5086690920008,646
0.00598801125,645.5069900327316,646
0.005996843125,645.505310977979,646
0.006005675,645.503631927743,646
0.006014506875,645.5019528820236,646
0.00602333875,645.500273840821,646
0.0060321706249999996,645.4985948041351,646
0.006041002500000001,645.4969157719657,646
0.006049834375,645.4952367443128,646
0.006058666250000001,645.4935577211764,646
0.006067498125,645.4918787025567,646
0.00607633,645.4901996884535,646
0.006085161875,645.4885206788668,646
0.00609399375,645.4868416737966,646
0.006102825625000001,645.485162673243,646
0.0061116575,645.4834836772058,646
0.0061204893750000005,645.4818046856851,646
0.00612932125,645.480125698681,646
0.006138153124999999,645.4784467161933,646
0.006146985,645.4767677382218,646
0.006155816875,645.4750887647672,646
0.0061646487500000005,645.4734097958284,646
0.006173480625,645.4717308314064,646
0.0061823125,645.4700518715009,646
0.006191144375,645.4683729161117,646
0.00619997625,645.4666939652385,646
0.0062088081250000005,645.465015018882,646
0.00621764,645.463336077042,646
0.006226471875,645.4616571397179,646
0.00623530375,645.4599782069104,646
0.006244135625,645.458299278619,646
0.0062529675,645.4566203548443,646
0.006261799375000001,645.4549414355855,646
0.00627063125,645.4532625208432,646
0.006279463125,645.4515836106168,646
0.006288295,645.4499047049069,646
0.006297126875,645.4482258037133,646
0.00630595875,645.4465469070356,646
0.006314790625,645.4448680148745,646
0.006323622500000001,645.4431891272293,646
0.006332454375,645.4415102441004,646
0.0063412862500000005,645.4398313654876,646
0.006350118125,645.4381524913911,646
0.0063589499999999995,645.4364736218106,646
0.006367781875,645.4347947567463,646
0.00637661375,645.433115896198,646
0.0063854456250000005,645.4314370401659,646
0.0063942775,645.4297581886501,646
0.006403109375,645.42807934165,646
0.00641194125,645.4264004991662,646
0.006420773124999999,645.4247216611984,646
0.0064296050000000006,645.4230428277465,646
0.006438436875,645.4213639988108,646
0.00644726875,645.4196851743914,646
0.006456100625,645.4180063544876,646
0.0064649325,645.4163275390997,646
0.006473764375,645.4146487282279,646
0.006482596250000001,645.4129699218723,646
0.006491428125,645.4112911200323,646
0.00650026,645.4096123227084,646
0.006509091875,645.4079335299006,646
0.00651792375,645.4062547416084,646
0.006526755625,645.4045759578323,646
0.0065355875,645.4028971785722,646
0.006544419375000001,645.4012184038278,646
0.00655325125,645.3995396335994,646
0.006562083125,645.3978608678867,646
0.006570915,645.3961821066898,646
0.006579746875,645.3945033500089,646
0.00658857875,645.3928245978437,646
0.006597410625,645.3911458501943,646
0.006606242500000001,645.3894671070606,646
0.006615074375,645.387788368443,646
0.00662390625,645.386109634341,646
0.006632738125,645.3844309047547,646
0.006641569999999999,645.3827521796841,646
0.006650401875000001,645.3810734591294,646
0.00665923375,645.3793947430901,646
0.0066680656250000005,645.3777160315668,646
0.0066768975,645.3760373245592,646
0.006685729375,645.3743586220671,646
0.00669456125,645.3726799240908,646
0.006703393125,645.3710012306301,646
0.0067122250000000005,645.369322541685,646
0.006721056875,645.3676438572555,646
0.00672988875,645.3659651773416,646
0.006738720625,645.3642865019435,646
0.0067475525,645.3626078310609,646
0.0067563843750000005,645.360929164694,646
0.00676521625,645.3592505028424,646
0.006774048125,645.3575718455065,646
0.00678288,645.355893192686,646
0.006791711875,645.3542145443811,646
0.00680054375,645.3525359005918,646
0.006809375625,645.3508572613179,646
0.0068182075,645.3491786265596,646
0.006827039375000001,645.3474999963166,646
0.00683587125,645.3458213705892,646
0.006844703125,645.3441427493772,646
0.006853535,645.3424641326809,646
0.0068623668749999995,645.3407855204997,646
0.006871198750000001,645.339106912834,646
0.006880030625,645.3374283096838,646
0.0068888625000000005,645.3357497110488,646
0.006897694375,645.3340711169294,646
0.0069065262499999995,645.3323925273252,646
0.006915358125,645.3307139422363,646
0.00692419,645.329035361663,646
