Time(microseconds),DLS Value,Temperature(C)
0,611,25.0
8,609,25.0
16,608,25.0
24,608,25.0
32,608,25.0
40,606,25.0
48,604,25.0
56,604,25.0
64,608,25.0
72,620,25.0
80,636,25.0
88,647,25.0
96,665,25.0
104,679,25.0
112,696,25.0
120,711,25.0
128,719,25.0
136,711,25.0
144,704,25.0
152,691,25.0
160,679,25.0
168,668,25.0
176,655,25.0
184,652,25.0
192,643,25.0
200,638,25.0
208,632,25.0
217,632,25.0
225,624,25.0
233,622,25.0
241,620,25.0
249,615,25.0
257,615,25.0
265,614,25.0
273,611,25.0
281,608,25.0
289,608,25.0
297,608,25.0
305,608,25.0
313,604,25.0
321,604,25.0
329,604,25.0
337,614,25.0
345,624,25.0
353,638,25.0
361,655,25.0
369,668,25.0
377,686,25.0
385,704,25.0
393,711,25.0
401,716,25.0
409,721,25.0
417,707,25.0
425,696,25.0
434,684,25.0
442,671,25.0
450,664,25.0
458,652,25.0
466,647,25.0
474,639,25.0
482,636,25.0
490,632,25.0
498,627,25.0
506,624,25.0
514,620,25.0
522,620,25.0
530,615,25.0
538,615,25.0
546,611,25.0
554,611,25.0
562,609,25.0
570,608,25.0
578,608,25.0
586,608,25.0
594,606,25.0
602,604,25.0
610,608,25.0
618,614,25.0
626,627,25.0
634,639,25.0
643,655,25.0
651,673,25.0
659,688,25.0
667,704,25.0
675,707,25.0
683,716,25.0
691,707,25.0
699,700,25.0
707,686,25.0
715,671,25.0
723,664,25.0
731,655,25.0
739,647,25.0
747,639,25.0
755,636,25.0
763,632,25.0
771,627,25.0
779,624,25.0
787,622,25.0
795,620,25.0
803,615,25.0
811,615,25.0
819,614,25.0
827,611,25.0
835,609,25.0
843,608,25.0
851,608,25.0
860,608,25.0
868,608,25.0
876,604,25.0
884,604,25.0
892,609,25.0
900,624,25.0
908,636,25.0
916,649,25.0
924,668,25.0
932,684,25.0
940,696,25.0
948,716,25.0
956,719,25.0
964,723,25.0
972,711,25.0
980,697,25.0
988,684,25.0
996,671,25.0
1004,664,25.0
1012,655,25.0
1020,647,25.0
1028,639,25.0
1036,636,25.0
1044,632,25.0
1052,627,25.0
1060,624,25.0
1068,620,25.0
1077,620,25.0
1085,615,25.0
1093,615,25.0
1101,611,25.0
1109,611,25.0
1117,609,25.0
1125,608,25.0
1133,608,25.0
1141,608,25.0
1149,606,25.0
1157,604,25.0
1165,608,25.0
1173,615,25.0
1181,627,25.0
1189,639,25.0
1197,655,25.0
1205,671,25.0
1213,684,25.0
1221,704,25.0
1229,705,25.0
1237,718,25.0
1245,719,25.0
1253,704,25.0
1261,691,25.0
1269,679,25.0
1277,671,25.0
1286,659,25.0
1294,649,25.0
1302,646,25.0
1310,639,25.0
1318,633,25.0
1326,630,25.0
1334,624,25.0
1342,624,25.0
1350,620,25.0
1358,615,25.0
1366,615,25.0
1374,615,25.0
1382,611,25.0
1390,609,25.0
1398,608,25.0
1406,608,25.0
1414,608,25.0
1422,608,25.0
1430,606,25.0
1438,604,25.0
1446,606,25.0
1454,611,25.0
1462,624,25.0
1470,639,25.0
1478,652,25.0
1486,671,25.0
1494,684,25.0
1503,704,25.0
1511,707,25.0
1519,713,25.0
1527,721,25.0
1535,713,25.0
1543,704,25.0
1551,688,25.0
1559,678,25.0
1567,670,25.0
1575,657,25.0
1583,649,25.0
1591,643,25.0
1599,638,25.0
1607,633,25.0
1615,627,25.0
1623,624,25.0
1631,624,25.0
1639,620,25.0
1647,615,25.0
1655,615,25.0
1663,615,25.0
1671,611,25.0
1679,611,25.0
1687,608,25.0
1695,608,25.0
1703,608,25.0
1711,608,25.0
1720,606,25.0
1728,604,25.0
1736,608,25.0
1744,611,25.0
1752,625,25.0
1760,639,25.0
1768,655,25.0
1776,671,25.0
1784,688,25.0
1792,700,25.0
1800,707,25.0
1808,719,25.0
1816,728,25.0
1824,719,25.0
1832,700,25.0
1840,691,25.0
1848,675,25.0
1856,670,25.0
1864,655,25.0
1872,651,25.0
1880,643,25.0
1888,639,25.0
1896,632,25.0
1904,632,25.0
1912,627,25.0
1920,623,25.0
1929,620,25.0
1937,615,25.0
1945,615,25.0
1953,614,25.0
1961,611,25.0
1969,609,25.0
1977,609,25.0
1985,608,25.0
1993,608,25.0
2001,606,25.0
2009,606,25.0
2017,604,25.0
2025,604,25.0
2033,608,25.0
2041,620,25.0
2049,632,25.0
2057,647,25.0
2065,664,25.0
2073,681,25.0
2081,697,25.0
2089,700,25.0
2097,710,25.0
2105,716,25.0
2113,704,25.0
2121,688,25.0
2129,675,25.0
2137,668,25.0
2146,659,25.0
2154,647,25.0
2162,639,25.0
2170,638,25.0
2178,633,25.0
2186,630,25.0
2194,625,25.0
2202,622,25.0
2210,620,25.0
2218,615,25.0
2226,615,25.0
2234,615,25.0
2242,611,25.0
2250,611,25.0
2258,608,25.0
2266,608,25.0
2274,608,25.0
2282,606,25.0
2290,606,25.0
2298,604,25.0
2306,608,25.0
2314,615,25.0
2322,632,25.0
2330,659,25.0
2338,671,25.0
2346,689,25.0
2354,700,25.0
2363,707,25.0
2371,713,25.0
2379,719,25.0
2387,704,25.0
2395,691,25.0
2403,679,25.0
2411,668,25.0
2419,662,25.0
2427,652,25.0
2435,639,25.0
2443,639,25.0
2451,636,25.0
2459,630,25.0
2467,627,25.0
2475,624,25.0
2483,620,25.0
2491,620,25.0
2499,615,25.0
2507,615,25.0
2515,611,25.0
2523,609,25.0
2531,609,25.0
2539,608,25.0
2547,608,25.0
2555,608,25.0
2563,606,25.0
2572,604,25.0
2580,604,25.0
2588,608,25.0
2596,615,25.0
2604,627,25.0
2612,639,25.0
2620,655,25.0
2628,675,25.0
2636,689,25.0
2644,704,25.0
2652,716,25.0
2660,716,25.0
2668,704,25.0
2676,696,25.0
2684,681,25.0
2692,670,25.0
2700,659,25.0
2708,652,25.0
2716,647,25.0
2724,639,25.0
2732,636,25.0
2740,630,25.0
2748,625,25.0
2756,624,25.0
2764,620,25.0
2772,620,25.0
2780,615,25.0
2789,615,25.0
2797,611,25.0
2805,609,25.0
2813,609,25.0
2821,608,25.0
2829,608,25.0
2837,608,25.0
2845,606,25.0
2853,604,25.0
2861,611,25.0
2869,620,25.0
2877,632,25.0
2885,647,25.0
2893,665,25.0
2901,684,25.0
2909,696,25.0
2917,711,25.0
2925,711,25.0
2933,716,25.0
2941,724,25.0
2949,705,25.0
2957,697,25.0
2965,679,25.0
2973,671,25.0
2981,664,25.0
2989,654,25.0
2997,647,25.0
3006,639,25.0
3014,638,25.0
3022,632,25.0
3030,627,25.0
3038,624,25.0
3046,620,25.0
3054,617,25.0
3062,615,25.0
3070,615,25.0
3078,614,25.0
3086,611,25.0
3094,609,25.0
3102,608,25.0
3110,608,25.0
3118,608,25.0
3126,606,25.0
3134,604,25.0
3142,604,25.0
3150,609,25.0
3158,620,25.0
3166,636,25.0
3174,647,25.0
3182,664,25.0
3190,681,25.0
3198,697,25.0
3206,711,25.0
3215,719,25.0
3223,718,25.0
3231,704,25.0
3239,688,25.0
3247,675,25.0
3255,664,25.0
3263,659,25.0
3271,647,25.0
3279,643,25.0
3287,638,25.0
3295,633,25.0
3303,627,25.0
3311,624,25.0
3319,624,25.0
3327,620,25.0
3335,615,25.0
3343,615,25.0
3351,614,25.0
3359,611,25.0
3367,609,25.0
3375,608,25.0
3383,608,25.0
3391,608,25.0
3399,606,25.0
3407,604,25.0
3415,604,25.0
3423,614,25.0
3432,624,25.0
3440,636,25.0
3448,655,25.0
3456,671,25.0
3464,689,25.0
3472,696,25.0
3480,710,25.0
3488,719,25.0
3496,723,25.0
3504,711,25.0
3512,696,25.0
3520,684,25.0
3528,673,25.0
3536,664,25.0
3544,652,25.0
3552,647,25.0
3560,639,25.0
3568,633,25.0
3576,632,25.0
3584,627,25.0
3592,624,25.0
3600,622,25.0
3608,617,25.0
3616,615,25.0
3624,615,25.0
3632,614,25.0
3640,611,25.0
3649,609,25.0
3657,608,25.0
3665,608,25.0
3673,608,25.0
3681,606,25.0
