Time(microseconds),DLS Value,Temperature(C)
0,620,25.0
8,615,25.0
16,615,25.0
24,611,25.0
32,611,25.0
40,609,25.0
48,608,25.0
56,608,25.0
64,608,25.0
72,606,25.0
80,604,25.0
88,608,25.0
96,615,25.0
104,627,25.0
112,639,25.0
120,659,25.0
128,675,25.0
136,688,25.0
144,704,25.0
152,718,25.0
160,723,25.0
168,719,25.0
176,704,25.0
184,691,25.0
192,679,25.0
200,670,25.0
208,659,25.0
216,652,25.0
224,647,25.0
233,638,25.0
241,636,25.0
249,632,25.0
257,624,25.0
265,624,25.0
273,620,25.0
281,615,25.0
289,615,25.0
297,614,25.0
305,611,25.0
313,611,25.0
321,608,25.0
329,608,25.0
337,608,25.0
345,608,25.0
353,606,25.0
361,604,25.0
369,608,25.0
377,615,25.0
385,632,25.0
393,643,25.0
401,659,25.0
409,675,25.0
417,691,25.0
425,705,25.0
433,713,25.0
441,719,25.0
449,723,25.0
457,719,25.0
466,704,25.0
474,691,25.0
482,684,25.0
490,671,25.0
498,662,25.0
506,652,25.0
514,646,25.0
522,639,25.0
530,633,25.0
538,632,25.0
546,627,25.0
554,624,25.0
562,620,25.0
570,617,25.0
578,615,25.0
586,614,25.0
594,611,25.0
602,611,25.0
610,609,25.0
618,608,25.0
626,608,25.0
634,608,25.0
642,606,25.0
650,608,25.0
658,614,25.0
666,624,25.0
674,639,25.0
682,655,25.0
691,671,25.0
699,687,25.0
707,704,25.0
715,710,25.0
723,718,25.0
731,704,25.0
739,689,25.0
747,679,25.0
755,668,25.0
763,659,25.0
771,649,25.0
779,647,25.0
787,638,25.0
795,632,25.0
803,632,25.0
811,625,25.0
819,624,25.0
827,620,25.0
835,615,25.0
843,615,25.0
851,614,25.0
859,611,25.0
867,611,25.0
875,608,25.0
883,608,25.0
891,608,25.0
899,608,25.0
907,606,25.0
915,608,25.0
924,615,25.0
932,627,25.0
940,647,25.0
948,664,25.0
956,678,25.0
964,696,25.0
972,704,25.0
980,718,25.0
988,719,25.0
996,707,25.0
1004,696,25.0
1012,684,25.0
1020,671,25.0
1028,659,25.0
1036,654,25.0
1044,646,25.0
1052,639,25.0
1060,636,25.0
1068,632,25.0
1076,627,25.0
1084,624,25.0
1092,620,25.0
1100,617,25.0
1108,615,25.0
1116,615,25.0
1124,612,25.0
1132,611,25.0
1140,608,25.0
1149,608,25.0
1157,608,25.0
1165,608,25.0
1173,606,25.0
1181,608,25.0
1189,615,25.0
1197,632,25.0
1205,639,25.0
1213,664,25.0
1221,678,25.0
1229,691,25.0
1237,704,25.0
1245,707,25.0
1253,719,25.0
1261,729,25.0
1269,723,25.0
1277,711,25.0
1285,696,25.0
1293,684,25.0
1301,671,25.0
1309,664,25.0
1317,655,25.0
1325,647,25.0
1333,639,25.0
1341,636,25.0
1349,632,25.0
1357,627,25.0
1365,625,25.0
1373,624,25.0
1382,620,25.0
1390,615,25.0
1398,615,25.0
1406,614,25.0
1414,611,25.0
1422,609,25.0
1430,608,25.0
1438,608,25.0
1446,608,25.0
1454,606,25.0
1462,606,25.0
1470,614,25.0
1478,624,25.0
1486,638,25.0
1494,654,25.0
1502,671,25.0
1510,688,25.0
1518,700,25.0
1526,711,25.0
1534,719,25.0
1542,716,25.0
1550,704,25.0
1558,689,25.0
1566,679,25.0
1574,668,25.0
1582,657,25.0
1590,652,25.0
1598,639,25.0
1607,638,25.0
1615,633,25.0
1623,627,25.0
1631,625,25.0
1639,624,25.0
1647,620,25.0
1655,615,25.0
1663,615,25.0
1671,615,25.0
1679,611,25.0
1687,609,25.0
1695,608,25.0
1703,608,25.0
1711,608,25.0
1719,608,25.0
1727,606,25.0
1735,604,25.0
1743,611,25.0
1751,624,25.0
1759,636,25.0
1767,654,25.0
1775,671,25.0
1783,688,25.0
1791,696,25.0
1799,710,25.0
1807,716,25.0
1815,716,25.0
1823,704,25.0
1831,688,25.0
1840,675,25.0
1848,668,25.0
1856,655,25.0
1864,651,25.0
1872,639,25.0
1880,636,25.0
1888,632,25.0
1896,627,25.0
1904,624,25.0
1912,622,25.0
1920,620,25.0
1928,615,25.0
1936,615,25.0
1944,614,25.0
1952,611,25.0
1960,609,25.0
1968,608,25.0
1976,608,25.0
1984,608,25.0
1992,608,25.0
2000,606,25.0
2008,604,25.0
2016,614,25.0
2024,636,25.0
2032,647,25.0
2040,664,25.0
2048,679,25.0
2056,697,25.0
2064,704,25.0
2073,713,25.0
2081,716,25.0
2089,711,25.0
2097,697,25.0
2105,688,25.0
2113,675,25.0
2121,664,25.0
2129,655,25.0
2137,647,25.0
2145,639,25.0
2153,636,25.0
2161,632,25.0
2169,627,25.0
2177,624,25.0
2185,622,25.0
2193,620,25.0
2201,615,25.0
2209,615,25.0
2217,614,25.0
2225,611,25.0
2233,609,25.0
2241,608,25.0
2249,608,25.0
2257,608,25.0
2265,606,25.0
