Time(microseconds),DLS Value,Temperature(C)
0,647,25.0
8,664,25.0
16,668,25.0
24,671,25.0
32,664,25.0
40,655,25.0
48,647,25.0
56,639,25.0
64,638,25.0
72,632,25.0
80,632,25.0
88,625,25.0
96,624,25.0
104,622,25.0
112,620,25.0
120,615,25.0
128,615,25.0
136,614,25.0
144,611,25.0
152,611,25.0
160,609,25.0
168,608,25.0
176,608,25.0
184,608,25.0
192,608,25.0
200,606,25.0
208,604,25.0
217,604,25.0
225,604,25.0
233,604,25.0
241,603,25.0
249,601,25.0
257,600,25.0
265,600,25.0
273,600,25.0
281,600,25.0
289,600,25.0
297,600,25.0
305,600,25.0
313,604,25.0
321,609,25.0
329,620,25.0
337,632,25.0
345,639,25.0
353,649,25.0
361,662,25.0
369,668,25.0
377,671,25.0
385,670,25.0
393,662,25.0
401,654,25.0
409,647,25.0
417,639,25.0
425,636,25.0
434,632,25.0
442,627,25.0
450,625,25.0
458,624,25.0
466,620,25.0
474,620,25.0
482,615,25.0
490,615,25.0
498,614,25.0
506,611,25.0
514,611,25.0
522,609,25.0
530,608,25.0
538,608,25.0
546,608,25.0
554,608,25.0
562,606,25.0
570,604,25.0
578,604,25.0
586,604,25.0
594,604,25.0
602,603,25.0
610,601,25.0
618,601,25.0
626,600,25.0
634,600,25.0
643,600,25.0
651,600,25.0
659,600,25.0
667,604,25.0
675,606,25.0
683,614,25.0
691,624,25.0
699,636,25.0
707,647,25.0
715,654,25.0
723,659,25.0
731,668,25.0
739,670,25.0
747,664,25.0
755,655,25.0
763,647,25.0
771,639,25.0
779,636,25.0
787,632,25.0
795,627,25.0
803,625,25.0
811,624,25.0
819,620,25.0
827,617,25.0
835,615,25.0
843,615,25.0
851,614,25.0
860,611,25.0
868,611,25.0
876,609,25.0
884,608,25.0
892,608,25.0
900,608,25.0
908,608,25.0
916,606,25.0
924,604,25.0
932,604,25.0
940,604,25.0
948,604,25.0
956,601,25.0
964,601,25.0
972,600,25.0
980,600,25.0
988,600,25.0
996,600,25.0
1004,600,25.0
1012,600,25.0
1020,600,25.0
1028,600,25.0
1036,608,25.0
1044,615,25.0
1052,627,25.0
1060,639,25.0
1068,647,25.0
1077,655,25.0
1085,668,25.0
1093,673,25.0
1101,673,25.0
1109,664,25.0
1117,655,25.0
1125,647,25.0
1133,639,25.0
1141,638,25.0
1149,632,25.0
1157,632,25.0
1165,627,25.0
1173,624,25.0
1181,622,25.0
1189,620,25.0
1197,615,25.0
1205,615,25.0
1213,614,25.0
1221,611,25.0
1229,611,25.0
1237,609,25.0
1245,608,25.0
1253,608,25.0
1261,608,25.0
1269,608,25.0
1277,606,25.0
1286,606,25.0
1294,604,25.0
1302,604,25.0
1310,604,25.0
1318,601,25.0
1326,601,25.0
1334,600,25.0
1342,600,25.0
1350,600,25.0
1358,600,25.0
1366,600,25.0
1374,600,25.0
1382,600,25.0
1390,604,25.0
1398,609,25.0
1406,617,25.0
1414,632,25.0
1422,639,25.0
1430,647,25.0
1438,659,25.0
1446,665,25.0
1454,671,25.0
1462,671,25.0
1470,662,25.0
1478,654,25.0
1486,647,25.0
1494,639,25.0
1503,636,25.0
1511,632,25.0
1519,632,25.0
1527,625,25.0
1535,624,25.0
1543,620,25.0
1551,617,25.0
1559,615,25.0
1567,615,25.0
1575,614,25.0
1583,611,25.0
1591,611,25.0
1599,609,25.0
1607,608,25.0
1615,608,25.0
1623,608,25.0
1631,608,25.0
1639,606,25.0
1647,604,25.0
1655,604,25.0
1663,604,25.0
1671,604,25.0
1679,601,25.0
1687,601,25.0
1695,600,25.0
1703,600,25.0
1711,600,25.0
1720,600,25.0
1728,600,25.0
1736,600,25.0
1744,600,25.0
1752,600,25.0
1760,608,25.0
1768,620,25.0
1776,627,25.0
1784,639,25.0
1792,647,25.0
1800,655,25.0
1808,668,25.0
1816,671,25.0
1824,665,25.0
1832,657,25.0
1840,652,25.0
1848,646,25.0
1856,639,25.0
1864,636,25.0
1872,632,25.0
1880,627,25.0
1888,624,25.0
1896,623,25.0
1904,620,25.0
1912,617,25.0
1920,615,25.0
1929,615,25.0
1937,614,25.0
1945,611,25.0
1953,611,25.0
1961,609,25.0
1969,608,25.0
1977,608,25.0
1985,608,25.0
1993,608,25.0
2001,606,25.0
2009,604,25.0
2017,604,25.0
2025,604,25.0
2033,604,25.0
2041,601,25.0
2049,601,25.0
2057,601,25.0
2065,600,25.0
2073,600,25.0
2081,600,25.0
2089,600,25.0
2097,600,25.0
2105,604,25.0
2113,611,25.0
2121,619,25.0
2129,630,25.0
2137,639,25.0
2146,647,25.0
2154,655,25.0
2162,664,25.0
2170,670,25.0
2178,665,25.0
2186,657,25.0
2194,649,25.0
2202,643,25.0
2210,639,25.0
2218,636,25.0
2226,632,25.0
2234,627,25.0
2242,624,25.0
2250,622,25.0
2258,620,25.0
2266,615,25.0
2274,615,25.0
2282,615,25.0
2290,611,25.0
2298,611,25.0
2306,609,25.0
2314,608,25.0
2322,608,25.0
2330,608,25.0
2338,608,25.0
2346,606,25.0
2354,606,25.0
2363,604,25.0
2371,604,25.0
2379,604,25.0
2387,604,25.0
2395,601,25.0
2403,601,25.0
2411,600,25.0
2419,600,25.0
2427,600,25.0
2435,600,25.0
2443,600,25.0
2451,600,25.0
2459,604,25.0
2467,609,25.0
2475,620,25.0
2483,632,25.0
2491,639,25.0
2499,647,25.0
2507,662,25.0
2515,668,25.0
2523,668,25.0
2531,657,25.0
2539,652,25.0
2547,639,25.0
2555,639,25.0
2563,636,25.0
2572,632,25.0
2580,627,25.0
2588,624,25.0
2596,622,25.0
2604,620,25.0
2612,617,25.0
2620,615,25.0
2628,615,25.0
2636,614,25.0
2644,611,25.0
2652,609,25.0
2660,608,25.0
2668,608,25.0
2676,608,25.0
2684,608,25.0
2692,606,25.0
2700,606,25.0
2708,604,25.0
2716,604,25.0
2724,604,25.0
2732,604,25.0
2740,601,25.0
2748,601,25.0
2756,600,25.0
2764,600,25.0
2772,600,25.0
2780,600,25.0
2789,600,25.0
2797,600,25.0
2805,600,25.0
2813,608,25.0
2821,615,25.0
2829,627,25.0
2837,639,25.0
2845,647,25.0
2853,655,25.0
2861,664,25.0
2869,670,25.0
2877,665,25.0
2885,657,25.0
2893,652,25.0
2901,646,25.0
2909,639,25.0
2917,636,25.0
2925,632,25.0
2933,627,25.0
2941,624,25.0
2949,624,25.0
2957,620,25.0
2965,619,25.0
2973,615,25.0
2981,614,25.0
2989,614,25.0
2997,611,25.0
3006,609,25.0
3014,609,25.0
3022,608,25.0
3030,608,25.0
3038,608,25.0
3046,608,25.0
3054,606,25.0
3062,604,25.0
3070,604,25.0
3078,604,25.0
3086,604,25.0
3094,601,25.0
3102,601,25.0
3110,600,25.0
3118,600,25.0
3126,600,25.0
3134,600,25.0
3142,600,25.0
3150,600,25.0
3158,600,25.0
3166,604,25.0
3174,609,25.0
3182,622,25.0
3190,632,25.0
3198,639,25.0
3206,647,25.0
3215,659,25.0
3223,665,25.0
3231,664,25.0
3239,655,25.0
3247,649,25.0
3255,643,25.0
3263,639,25.0
3271,633,25.0
3279,632,25.0
3287,627,25.0
3295,624,25.0
3303,622,25.0
3311,620,25.0
3319,615,25.0
3327,615,25.0
3335,615,25.0
3343,611,25.0
3351,609,25.0
3359,608,25.0
3367,608,25.0
3375,608,25.0
3383,608,25.0
3391,608,25.0
3399,606,25.0
3407,604,25.0
3415,604,25.0
3423,604,25.0
3432,604,25.0
3440,601,25.0
3448,601,25.0
3456,600,25.0
3464,600,25.0
3472,600,25.0
3480,600,25.0
3488,600,25.0
3496,600,25.0
3504,600,25.0
3512,604,25.0
3520,614,25.0
3528,622,25.0
3536,632,25.0
3544,639,25.0
3552,654,25.0
3560,659,25.0
3568,665,25.0
3576,671,25.0
3584,664,25.0
3592,655,25.0
3600,647,25.0
3608,639,25.0
3616,638,25.0
3624,632,25.0
3632,630,25.0
3640,625,25.0
3649,624,25.0
3657,622,25.0
3665,620,25.0
3673,615,25.0
3681,615,25.0
3689,614,25.0
3697,611,25.0
3705,611,25.0
3713,609,25.0
3721,608,25.0
3729,608,25.0
3737,608,25.0
3745,608,25.0
3753,606,25.0
3761,604,25.0
3769,604,25.0
3777,604,25.0
3785,604,25.0
3793,603,25.0
3801,601,25.0
3809,600,25.0
3817,600,25.0
3825,600,25.0
3833,600,25.0
3841,600,25.0
3849,600,25.0
3858,600,25.0
3866,600,25.0
3874,604,25.0
3882,614,25.0
3890,622,25.0
3898,632,25.0
3906,639,25.0
3914,652,25.0
3922,659,25.0
3930,664,25.0
3938,671,25.0
3946,664,25.0
3954,655,25.0
3962,647,25.0
3970,639,25.0
3978,638,25.0
3986,632,25.0
3994,630,25.0
4002,625,25.0
4010,624,25.0
4018,622,25.0
4026,620,25.0
4034,615,25.0
4042,615,25.0
4050,614,25.0
4058,611,25.0
4066,611,25.0
4075,609,25.0
4083,608,25.0
4091,608,25.0
4099,608,25.0
4107,608,25.0
4115,606,25.0
4123,604,25.0
4131,604,25.0
4139,604,25.0
4147,604,25.0
4155,603,25.0
4163,601,25.0
4171,600,25.0
4179,600,25.0
4187,600,25.0
4195,600,25.0
4203,600,25.0
4211,600,25.0
4219,600,25.0
4227,604,25.0
4235,609,25.0
4243,620,25.0
4251,630,25.0
4259,639,25.0
4267,647,25.0
4275,662,25.0
4283,668,25.0
4292,665,25.0
4300,657,25.0
4308,652,25.0
4316,643,25.0
4324,639,25.0
4332,636,25.0
4340,632,25.0
4348,627,25.0
4356,624,25.0
4364,622,25.0
4372,620,25.0
4380,617,25.0
4388,615,25.0
4396,615,25.0
4404,614,25.0
4412,611,25.0
4420,609,25.0
4428,608,25.0
4436,608,25.0
4444,608,25.0
4452,608,25.0
4460,606,25.0
4468,606,25.0
4476,604,25.0
4484,604,25.0
4492,604,25.0
4501,603,25.0
4509,601,25.0
4517,601,25.0
4525,600,25.0
4533,600,25.0
4541,600,25.0
4549,600,25.0
4557,600,25.0
4565,600,25.0
4573,600,25.0
4581,608,25.0
4589,615,25.0
4597,627,25.0
4605,639,25.0
4613,647,25.0
4621,657,25.0
4629,664,25.0
4637,671,25.0
4645,665,25.0
4653,659,25.0
4661,652,25.0
4669,643,25.0
4677,639,25.0
4685,636,25.0
4693,632,25.0
4701,627,25.0
4709,624,25.0
4718,624,25.0
4726,620,25.0
4734,617,25.0
4742,615,25.0
4750,615,25.0
4758,614,25.0
4766,611,25.0
4774,609,25.0
4782,608,25.0
4790,608,25.0
4798,608,25.0
4806,608,25.0
4814,606,25.0
4822,606,25.0
4830,604,25.0
4838,604,25.0
4846,604,25.0
4854,604,25.0
4862,601,25.0
4870,601,25.0
4878,600,25.0
4886,600,25.0
4894,600,25.0
4902,600,25.0
4910,600,25.0
4918,600,25.0
4926,600,25.0
4935,606,25.0
4943,614,25.0
4951,624,25.0
4959,636,25.0
4967,646,25.0
