Time(microseconds),DLS Value,Temperature(C)
0,671,25.0
8,668,25.0
16,659,25.0
24,652,25.0
32,647,25.0
40,639,25.0
48,636,25.0
56,632,25.0
64,627,25.0
72,625,25.0
80,624,25.0
88,622,25.0
96,615,25.0
104,615,25.0
112,615,25.0
120,614,25.0
128,611,25.0
136,611,25.0
144,609,25.0
152,608,25.0
160,608,25.0
168,608,25.0
176,608,25.0
184,606,25.0
192,604,25.0
200,604,25.0
208,604,25.0
217,604,25.0
225,604,25.0
233,601,25.0
241,601,25.0
249,600,25.0
257,600,25.0
265,600,25.0
273,600,25.0
281,600,25.0
289,608,25.0
297,614,25.0
305,620,25.0
313,632,25.0
321,643,25.0
329,654,25.0
337,664,25.0
345,671,25.0
353,671,25.0
361,664,25.0
369,655,25.0
377,647,25.0
385,639,25.0
393,638,25.0
401,636,25.0
409,627,25.0
417,625,25.0
425,624,25.0
434,620,25.0
442,620,25.0
450,615,25.0
458,615,25.0
466,615,25.0
474,611,25.0
482,611,25.0
490,609,25.0
498,608,25.0
506,608,25.0
514,608,25.0
522,606,25.0
530,606,25.0
538,604,25.0
546,604,25.0
554,604,25.0
562,604,25.0
570,604,25.0
578,601,25.0
586,601,25.0
594,600,25.0
602,600,25.0
610,600,25.0
618,600,25.0
626,600,25.0
634,600,25.0
643,600,25.0
651,606,25.0
659,615,25.0
667,624,25.0
675,636,25.0
683,639,25.0
691,655,25.0
699,668,25.0
707,671,25.0
715,670,25.0
723,662,25.0
731,654,25.0
739,646,25.0
747,639,25.0
755,636,25.0
763,632,25.0
771,627,25.0
779,625,25.0
787,622,25.0
795,620,25.0
803,620,25.0
811,615,25.0
819,615,25.0
827,614,25.0
835,611,25.0
843,609,25.0
851,609,25.0
860,608,25.0
868,608,25.0
876,608,25.0
884,606,25.0
892,606,25.0
900,604,25.0
908,604,25.0
916,604,25.0
924,604,25.0
932,601,25.0
940,601,25.0
948,601,25.0
956,600,25.0
964,600,25.0
972,600,25.0
980,600,25.0
988,600,25.0
996,600,25.0
1004,600,25.0
1012,608,25.0
1020,615,25.0
1028,624,25.0
1036,638,25.0
1044,643,25.0
1052,655,25.0
1060,664,25.0
1068,670,25.0
1077,659,25.0
1085,654,25.0
1093,647,25.0
1101,639,25.0
1109,636,25.0
1117,632,25.0
1125,630,25.0
1133,625,25.0
1141,624,25.0
1149,622,25.0
1157,617,25.0
1165,615,25.0
1173,615,25.0
1181,614,25.0
1189,611,25.0
1197,609,25.0
1205,609,25.0
1213,608,25.0
1221,608,25.0
1229,608,25.0
1237,606,25.0
1245,606,25.0
1253,604,25.0
1261,604,25.0
1269,604,25.0
1277,604,25.0
1286,604,25.0
1294,601,25.0
1302,600,25.0
1310,600,25.0
1318,600,25.0
1326,600,25.0
1334,600,25.0
1342,600,25.0
1350,600,25.0
1358,600,25.0
1366,608,25.0
1374,615,25.0
1382,624,25.0
1390,636,25.0
1398,639,25.0
1406,655,25.0
1414,664,25.0
1422,671,25.0
1430,664,25.0
1438,659,25.0
1446,647,25.0
1454,646,25.0
1462,639,25.0
1470,633,25.0
1478,632,25.0
1486,627,25.0
1494,624,25.0
1503,624,25.0
1511,620,25.0
1519,617,25.0
1527,615,25.0
1535,615,25.0
1543,614,25.0
1551,611,25.0
1559,609,25.0
1567,609,25.0
1575,608,25.0
1583,608,25.0
1591,608,25.0
1599,606,25.0
1607,604,25.0
1615,606,25.0
1623,604,25.0
1631,604,25.0
1639,604,25.0
1647,601,25.0
1655,601,25.0
1663,601,25.0
1671,600,25.0
1679,600,25.0
1687,600,25.0
1695,600,25.0
1703,600,25.0
1711,600,25.0
1720,608,25.0
1728,620,25.0
1736,627,25.0
1744,639,25.0
1752,647,25.0
