Time(microseconds),DLS Value,Temperature(C)
0,664,25.0
8,655,25.0
16,647,25.0
24,639,25.0
32,639,25.0
40,632,25.0
48,630,25.0
56,625,25.0
64,624,25.0
72,622,25.0
80,620,25.0
88,615,25.0
96,615,25.0
104,614,25.0
112,611,25.0
120,609,25.0
128,609,25.0
136,608,25.0
144,608,25.0
152,608,25.0
160,608,25.0
168,606,25.0
176,604,25.0
184,604,25.0
192,604,25.0
200,604,25.0
208,604,25.0
216,601,25.0
224,600,25.0
233,600,25.0
241,600,25.0
249,600,25.0
257,600,25.0
265,600,25.0
273,600,25.0
281,600,25.0
289,604,25.0
297,611,25.0
305,617,25.0
313,627,25.0
321,639,25.0
329,647,25.0
337,655,25.0
345,664,25.0
353,664,25.0
361,664,25.0
369,647,25.0
377,643,25.0
385,639,25.0
393,633,25.0
401,630,25.0
409,625,25.0
417,624,25.0
425,623,25.0
433,620,25.0
441,617,25.0
449,615,25.0
457,615,25.0
466,611,25.0
474,611,25.0
482,611,25.0
490,609,25.0
498,608,25.0
506,608,25.0
514,608,25.0
522,606,25.0
530,604,25.0
538,604,25.0
546,604,25.0
554,604,25.0
562,604,25.0
570,601,25.0
578,601,25.0
586,600,25.0
594,600,25.0
602,600,25.0
610,600,25.0
618,600,25.0
626,600,25.0
634,601,25.0
642,608,25.0
650,615,25.0
658,625,25.0
666,639,25.0
674,639,25.0
682,655,25.0
691,659,25.0
699,671,25.0
707,659,25.0
715,652,25.0
723,646,25.0
731,639,25.0
739,636,25.0
747,632,25.0
755,627,25.0
763,625,25.0
771,623,25.0
779,620,25.0
787,617,25.0
795,615,25.0
803,614,25.0
811,614,25.0
819,611,25.0
827,611,25.0
835,609,25.0
843,608,25.0
851,608,25.0
859,608,25.0
867,608,25.0
875,606,25.0
883,604,25.0
891,604,25.0
899,604,25.0
907,604,25.0
915,604,25.0
924,601,25.0
932,601,25.0
940,600,25.0
948,600,25.0
956,600,25.0
964,600,25.0
972,600,25.0
980,600,25.0
988,600,25.0
996,608,25.0
1004,615,25.0
1012,627,25.0
1020,638,25.0
1028,647,25.0
1036,662,25.0
1044,665,25.0
1052,673,25.0
1060,668,25.0
1068,664,25.0
1076,655,25.0
1084,647,25.0
1092,639,25.0
1100,636,25.0
1108,632,25.0
1116,630,25.0
1124,625,25.0
1132,624,25.0
1140,620,25.0
1149,617,25.0
1157,615,25.0
1165,615,25.0
1173,614,25.0
1181,611,25.0
1189,611,25.0
1197,609,25.0
1205,608,25.0
1213,608,25.0
1221,608,25.0
1229,608,25.0
1237,606,25.0
1245,604,25.0
1253,604,25.0
1261,604,25.0
1269,604,25.0
1277,604,25.0
1285,601,25.0
1293,601,25.0
1301,601,25.0
1309,600,25.0
1317,600,25.0
1325,600,25.0
1333,600,25.0
1341,600,25.0
1349,601,25.0
1357,606,25.0
1365,614,25.0
1373,624,25.0
1382,633,25.0
1390,646,25.0
1398,652,25.0
1406,664,25.0
1414,668,25.0
1422,665,25.0
1430,659,25.0
1438,655,25.0
1446,647,25.0
1454,639,25.0
1462,636,25.0
1470,632,25.0
1478,627,25.0
1486,625,25.0
1494,624,25.0
1502,620,25.0
1510,617,25.0
1518,615,25.0
1526,615,25.0
1534,614,25.0
1542,611,25.0
1550,611,25.0
1558,609,25.0
1566,608,25.0
1574,608,25.0
1582,608,25.0
1590,608,25.0
1598,606,25.0
1607,604,25.0
1615,604,25.0
1623,604,25.0
1631,604,25.0
1639,604,25.0
1647,601,25.0
1655,600,25.0
1663,600,25.0
1671,600,25.0
1679,600,25.0
1687,600,25.0
1695,600,25.0
1703,600,25.0
1711,604,25.0
1719,611,25.0
1727,617,25.0
1735,627,25.0
1743,638,25.0
1751,647,25.0
1759,664,25.0
1767,668,25.0
1775,671,25.0
1783,662,25.0
1791,655,25.0
1799,647,25.0
1807,639,25.0
1815,638,25.0
1823,633,25.0
1831,632,25.0
1840,625,25.0
1848,624,25.0
1856,622,25.0
1864,620,25.0
1872,617,25.0
1880,615,25.0
1888,615,25.0
1896,611,25.0
1904,611,25.0
1912,609,25.0
1920,608,25.0
1928,608,25.0
1936,608,25.0
1944,608,25.0
1952,606,25.0
1960,606,25.0
1968,604,25.0
1976,604,25.0
1984,604,25.0
1992,604,25.0
2000,601,25.0
2008,601,25.0
2016,601,25.0
2024,600,25.0
2032,600,25.0
2040,600,25.0
2048,600,25.0
2056,600,25.0
2064,604,25.0
2073,608,25.0
2081,620,25.0
2089,627,25.0
2097,639,25.0
2105,647,25.0
2113,655,25.0
2121,664,25.0
2129,671,25.0
2137,664,25.0
2145,655,25.0
2153,647,25.0
2161,639,25.0
2169,639,25.0
2177,636,25.0
2185,632,25.0
2193,627,25.0
2201,624,25.0
2209,622,25.0
2217,620,25.0
2225,617,25.0
2233,615,25.0
2241,615,25.0
2249,611,25.0
2257,611,25.0
2265,609,25.0
2273,609,25.0
2281,608,25.0
2289,608,25.0
2298,608,25.0
2306,606,25.0
2314,606,25.0
2322,604,25.0
2330,604,25.0
2338,604,25.0
2346,604,25.0
2354,604,25.0
2362,601,25.0
2370,600,25.0
2378,600,25.0
2386,600,25.0
2394,600,25.0
2402,600,25.0
2410,600,25.0
2418,600,25.0
2426,606,25.0
2434,614,25.0
2442,622,25.0
2450,633,25.0
2458,646,25.0
2466,652,25.0
2474,664,25.0
2482,664,25.0
2490,664,25.0
2498,654,25.0
2506,647,25.0
2514,639,25.0
2522,638,25.0
2531,632,25.0
2539,632,25.0
2547,625,25.0
2555,624,25.0
2563,622,25.0
2571,620,25.0
2579,615,25.0
2587,615,25.0
2595,615,25.0
2603,611,25.0
2611,611,25.0
2619,609,25.0
2627,608,25.0
2635,608,25.0
2643,608,25.0
2651,608,25.0
2659,608,25.0
2667,606,25.0
2675,604,25.0
2683,604,25.0
2691,604,25.0
2699,604,25.0
2707,601,25.0
2715,601,25.0
2723,600,25.0
2731,600,25.0
2739,600,25.0
2747,600,25.0
2756,600,25.0
2764,600,25.0
2772,600,25.0
2780,603,25.0
2788,608,25.0
2796,617,25.0
2804,627,25.0
2812,636,25.0
2820,647,25.0
2828,655,25.0
2836,657,25.0
2844,665,25.0
2852,657,25.0
2860,649,25.0
2868,646,25.0
2876,638,25.0
2884,636,25.0
2892,632,25.0
2900,627,25.0
2908,624,25.0
2916,624,25.0
2924,620,25.0
2932,617,25.0
2940,615,25.0
2948,615,25.0
2956,614,25.0
2964,611,25.0
2972,609,25.0
2980,609,25.0
2989,608,25.0
2997,608,25.0
3005,608,25.0
3013,606,25.0
3021,606,25.0
3029,604,25.0
3037,604,25.0
3045,604,25.0
3053,604,25.0
3061,604,25.0
3069,601,25.0
3077,600,25.0
3085,600,25.0
3093,600,25.0
3101,600,25.0
3109,600,25.0
3117,600,25.0
3125,600,25.0
3133,601,25.0
3141,608,25.0
3149,620,25.0
3157,627,25.0
3165,638,25.0
3173,647,25.0
3181,657,25.0
3189,668,25.0
3197,673,25.0
3205,664,25.0
3214,655,25.0
3222,647,25.0
3230,639,25.0
3238,639,25.0
3246,633,25.0
3254,632,25.0
3262,627,25.0
3270,624,25.0
3278,622,25.0
3286,620,25.0
3294,615,25.0
3302,615,25.0
3310,615,25.0
3318,611,25.0
3326,611,25.0
3334,609,25.0
3342,608,25.0
3350,608,25.0
3358,608,25.0
3366,608,25.0
3374,608,25.0
3382,606,25.0
3390,604,25.0
3398,604,25.0
3406,604,25.0
3414,604,25.0
3422,601,25.0
3430,601,25.0
3438,600,25.0
3447,600,25.0
3455,600,25.0
3463,600,25.0
3471,600,25.0
3479,600,25.0
3487,600,25.0
3495,604,25.0
3503,609,25.0
3511,617,25.0
3519,627,25.0
3527,638,25.0
3535,647,25.0
3543,654,25.0
3551,668,25.0
3559,675,25.0
3567,679,25.0
3575,671,25.0
3583,662,25.0
3591,654,25.0
3599,647,25.0
3607,639,25.0
3615,636,25.0
3623,632,25.0
3631,628,25.0
3639,624,25.0
3647,624,25.0
3655,620,25.0
3663,620,25.0
3671,615,25.0
3680,615,25.0
3688,614,25.0
3696,611,25.0
3704,611,25.0
3712,609,25.0
3720,608,25.0
3728,608,25.0
3736,608,25.0
3744,608,25.0
3752,606,25.0
3760,606,25.0
3768,604,25.0
3776,604,25.0
3784,604,25.0
3792,604,25.0
3800,601,25.0
3808,601,25.0
3816,600,25.0
3824,600,25.0
3832,600,25.0
3840,600,25.0
3848,600,25.0
3856,601,25.0
3864,608,25.0
3872,615,25.0
3880,624,25.0
3888,636,25.0
3896,639,25.0
3905,655,25.0
3913,665,25.0
3921,668,25.0
3929,668,25.0
3937,662,25.0
3945,652,25.0
3953,647,25.0
3961,639,25.0
3969,638,25.0
3977,632,25.0
3985,632,25.0
3993,624,25.0
4001,622,25.0
4009,620,25.0
4017,620,25.0
4025,615,25.0
4033,615,25.0
4041,614,25.0
4049,611,25.0
4057,611,25.0
4065,609,25.0
4073,608,25.0
4081,608,25.0
4089,608,25.0
4097,606,25.0
4105,604,25.0
4113,604,25.0
4121,604,25.0
4129,604,25.0
4138,601,25.0
4146,601,25.0
4154,600,25.0
4162,600,25.0
4170,600,25.0
4178,600,25.0
4186,600,25.0
4194,600,25.0
4202,604,25.0
4210,606,25.0
4218,614,25.0
4226,624,25.0
4234,636,25.0
4242,646,25.0
4250,654,25.0
4258,664,25.0
4266,671,25.0
4274,664,25.0
4282,654,25.0
4290,647,25.0
4298,639,25.0
4306,636,25.0
4314,632,25.0
4322,627,25.0
4330,625,25.0
4338,624,25.0
4346,620,25.0
4354,620,25.0
4363,615,25.0
4371,615,25.0
4379,614,25.0
4387,611,25.0
4395,611,25.0
4403,609,25.0
4411,608,25.0
4419,608,25.0
4427,608,25.0
4435,608,25.0
4443,606,25.0
4451,604,25.0
4459,604,25.0
4467,604,25.0
4475,604,25.0
4483,604,25.0
4491,601,25.0
4499,601,25.0
4507,600,25.0
4515,600,25.0
4523,600,25.0
4531,600,25.0
4539,600,25.0
4547,600,25.0
4555,600,25.0
4563,608,25.0
4571,615,25.0
4579,624,25.0
4587,636,25.0
4596,643,25.0
4604,655,25.0
4612,664,25.0
4620,668,25.0
4628,659,25.0
4636,652,25.0
4644,647,25.0
4652,639,25.0
4660,636,25.0
4668,632,25.0
4676,627,25.0
4684,624,25.0
4692,622,25.0
4700,620,25.0
4708,617,25.0
4716,615,25.0
4724,615,25.0
4732,614,25.0
4740,611,25.0
4748,611,25.0
4756,609,25.0
4764,608,25.0
4772,608,25.0
4780,608,25.0
4788,608,25.0
4796,606,25.0
4804,604,25.0
4812,604,25.0
4821,604,25.0
4829,604,25.0
4837,601,25.0
4845,601,25.0
4853,600,25.0
4861,600,25.0
4869,600,25.0
4877,600,25.0
4885,600,25.0
4893,600,25.0
4901,600,25.0
4909,601,25.0
4917,608,25.0
4925,615,25.0
4933,624,25.0
4941,632,25.0
4949,639,25.0
4957,657,25.0
4965,667,25.0
4973,662,25.0
4981,654,25.0
4989,647,25.0
4997,639,25.0
5005,636,25.0
5013,632,25.0
5021,627,25.0
5029,625,25.0
5037,624,25.0
5045,620,25.0
5054,620,25.0
5062,617,25.0
5070,615,25.0
5078,614,25.0
5086,614,25.0
5094,609,25.0
5102,608,25.0
5110,608,25.0
5118,608,25.0
5126,608,25.0
5134,608,25.0
5142,606,25.0
5150,606,25.0
5158,604,25.0
5166,604,25.0
5174,604,25.0
5182,604,25.0
5190,601,25.0
5198,601,25.0
5206,600,25.0
5214,600,25.0
5222,600,25.0
5230,600,25.0
5238,600,25.0
