Time(microseconds),DLS Value,Temperature(C)
0,608,25.0
8,608,25.0
16,606,25.0
24,606,25.0
32,604,25.0
40,609,25.0
48,620,25.0
56,636,25.0
64,647,25.0
72,668,25.0
80,679,25.0
88,696,25.0
96,707,25.0
104,718,25.0
112,723,25.0
120,711,25.0
128,697,25.0
136,684,25.0
144,671,25.0
152,664,25.0
160,655,25.0
168,647,25.0
176,639,25.0
184,636,25.0
192,632,25.0
200,627,25.0
208,624,25.0
216,622,25.0
224,619,25.0
233,615,25.0
241,615,25.0
249,614,25.0
257,611,25.0
265,609,25.0
273,608,25.0
281,608,25.0
289,608,25.0
297,606,25.0
305,604,25.0
313,609,25.0
321,620,25.0
329,632,25.0
337,647,25.0
345,664,25.0
353,684,25.0
361,696,25.0
369,707,25.0
377,715,25.0
385,718,25.0
393,704,25.0
401,689,25.0
409,679,25.0
417,668,25.0
425,655,25.0
433,649,25.0
441,639,25.0
449,639,25.0
457,633,25.0
466,632,25.0
474,625,25.0
482,624,25.0
490,620,25.0
498,615,25.0
506,615,25.0
514,615,25.0
522,611,25.0
530,609,25.0
538,608,25.0
546,608,25.0
554,608,25.0
562,608,25.0
570,606,25.0
578,604,25.0
586,611,25.0
594,624,25.0
602,636,25.0
610,649,25.0
618,665,25.0
626,684,25.0
634,700,25.0
642,707,25.0
650,713,25.0
658,716,25.0
666,700,25.0
674,688,25.0
682,671,25.0
691,664,25.0
699,657,25.0
707,649,25.0
715,639,25.0
723,636,25.0
731,632,25.0
739,627,25.0
747,625,25.0
755,624,25.0
763,620,25.0
771,615,25.0
779,615,25.0
787,614,25.0
795,611,25.0
803,609,25.0
811,608,25.0
819,608,25.0
827,608,25.0
835,606,25.0
843,606,25.0
851,604,25.0
859,609,25.0
867,620,25.0
875,632,25.0
883,647,25.0
891,664,25.0
899,679,25.0
907,696,25.0
915,704,25.0
924,710,25.0
932,716,25.0
940,711,25.0
948,696,25.0
956,684,25.0
964,671,25.0
972,664,25.0
980,654,25.0
988,647,25.0
996,639,25.0
1004,636,25.0
1012,632,25.0
1020,627,25.0
1028,624,25.0
1036,622,25.0
1044,617,25.0
1052,615,25.0
1060,615,25.0
1068,611,25.0
1076,611,25.0
1084,608,25.0
1092,608,25.0
1100,608,25.0
1108,608,25.0
1116,606,25.0
1124,604,25.0
1132,604,25.0
1140,614,25.0
1149,624,25.0
1157,636,25.0
1165,655,25.0
1173,671,25.0
1181,688,25.0
1189,700,25.0
1197,711,25.0
1205,719,25.0
1213,726,25.0
1221,728,25.0
1229,711,25.0
1237,700,25.0
1245,688,25.0
1253,675,25.0
1261,664,25.0
1269,655,25.0
1277,647,25.0
1285,639,25.0
1293,636,25.0
1301,632,25.0
1309,628,25.0
1317,624,25.0
1325,622,25.0
1333,620,25.0
1341,615,25.0
1349,615,25.0
1357,614,25.0
1365,611,25.0
1373,609,25.0
1382,608,25.0
1390,608,25.0
1398,608,25.0
1406,608,25.0
1414,606,25.0
1422,604,25.0
1430,614,25.0
1438,624,25.0
1446,639,25.0
1454,655,25.0
1462,671,25.0
1470,688,25.0
1478,700,25.0
1486,707,25.0
